layer_names,pr
conv1,0.0
layer1.0.conv1,0.5473633
layer1.0.conv2,0.6676975
layer1.0.conv3,0.6096802
layer1.0.shortcut.0,0.5150757
layer1.1.conv1,0.6622925
layer1.1.conv2,0.74243164
layer1.1.conv3,0.65789795
layer1.2.conv1,0.65130615
layer1.2.conv2,0.8133409
layer1.2.conv3,0.8233032
layer2.0.conv1,0.57928467
layer2.0.conv2,0.77357316
layer2.0.conv3,0.73373413
layer2.0.shortcut.0,0.7033386
layer2.1.conv1,0.82247925
layer2.1.conv2,0.84022355
layer2.1.conv3,0.83351135
layer2.2.conv1,0.8038635
layer2.2.conv2,0.79959446
layer2.2.conv3,0.7917175
layer2.3.conv1,0.82136536
layer2.3.conv2,0.8864814
layer2.3.conv3,0.88479614
layer3.0.conv1,0.68003845
layer3.0.conv2,0.82735527
layer3.0.conv3,0.74521255
layer3.0.shortcut.0,0.80150414
layer3.1.conv1,0.8254852
layer3.1.conv2,0.7513139
layer3.1.conv3,0.66617584
layer3.2.conv1,0.7332611
layer3.2.conv2,0.7328389
layer3.2.conv3,0.7270813
layer3.3.conv1,0.85437775
layer3.3.conv2,0.9232076
layer3.3.conv3,0.90405273
layer3.4.conv1,0.81316376
layer3.4.conv2,0.89853245
layer3.4.conv3,0.8981285
layer3.5.conv1,0.8633461
layer3.5.conv2,0.9472114
layer3.5.conv3,0.94763947
layer4.0.conv1,0.79572105
layer4.0.conv2,0.94577366
layer4.0.conv3,0.9559231
layer4.0.shortcut.0,0.9738879
layer4.1.conv1,0.94427586
layer4.1.conv2,0.8825374
layer4.1.conv3,0.94736576
layer4.2.conv1,0.96641827
layer4.2.conv2,0.9834035
layer4.2.conv3,0.9821329
linear,0.0
