Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,118945312.0,0.4180244207382202,5.634681770061434e-07,85.12,0.3963053226470947,7.559882533314521e-07,82.55
0,3687304672.0,0.3989850878715515,5.712370807486877e-07,86.6,0.38193485140800476,7.208886927401181e-07,84.3
10,39370898272.0,0.24016466736793518,4.531968613719073e-07,96.14,0.24938376247882843,5.224703727435553e-07,91.63
20,75054491872.0,0.23115690052509308,3.5798507269646507e-07,96.5,0.240193709731102,5.289364821692288e-07,91.75
30,110738085472.0,0.21779051423072815,4.886653641733574e-07,96.28,0.23041316866874695,5.514598342415411e-07,91.65
40,146421679072.0,0.19933822751045227,5.902991802031465e-07,95.56,0.21629035472869873,7.531195933552226e-07,91.1
50,182105272672.0,0.18212078511714935,1.2434269365257933e-06,95.08,0.19959446787834167,1.1777171948779142e-06,90.77
60,217788866272.0,0.18062171339988708,1.7125025806308258e-06,95.36,0.1961178332567215,1.26985707993299e-06,90.65
70,253472459872.0,0.17005674540996552,1.1442356253610342e-06,95.12,0.19164839386940002,1.4650815955974394e-06,90.56
80,289156053472.0,0.1466592699289322,2.3548050194222014e-06,94.84,0.1778320074081421,2.3579859771416523e-06,90.38
90,324839647072.0,0.1240706592798233,2.1821060727234e-06,94.68,0.16738805174827576,3.52623783328454e-06,90.46
