Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,129412240.0,0.5502563118934631,2.8992283773732197e-07,39.14,0.5364620685577393,2.7347303444003046e-07,39.37
0,4011779440.0,0.5398200750350952,2.856527885342075e-07,40.34,0.5265054702758789,2.7367784127818595e-07,40.78
10,42835451440.0,0.3890368938446045,2.850569558177085e-07,72.98,0.3911709189414978,3.60933199772262e-07,70.86
20,81659123440.0,0.3668665587902069,3.5478157656143594e-07,76.68,0.37153908610343933,3.8306231431306514e-07,74.81
30,120482795440.0,0.33364203572273254,3.242302568651212e-07,81.52,0.34211117029190063,4.2213019924020045e-07,79.22
40,159306467440.0,0.2630643844604492,5.480088134390826e-07,89.64,0.2858889102935791,6.797868650210148e-07,86.28
50,198130139440.0,0.2516174912452698,1.4934313412595657e-06,90.72,0.2769896984100342,1.6485882952110842e-06,87.0
60,236953811440.0,0.25040581822395325,1.4702078487971448e-06,90.28,0.27593356370925903,1.94054678104294e-06,86.92
70,275777483440.0,0.24964068830013275,1.9411888843023917e-06,90.28,0.27176883816719055,2.579734655228094e-06,86.92
80,314601155440.0,0.23339083790779114,6.747357019776246e-06,89.58,0.2497282773256302,6.589906206500018e-06,86.71
90,353424827440.0,0.20098935067653656,1.026623067446053e-05,89.32,0.22277307510375977,1.2614210390893277e-05,86.78
