Epoch,sparse_flops,val_set_gradient_magnitude,val_accuracy,test_set_gradient_magnitude,test_accuracy
-1,2720872000.0,6.391671180725098,10.52,6.556269645690918,10.0
0,10883488000.0,0.7103824615478516,10.0,0.8896859288215637,10.0
10,92509648000.0,0.20498736202716827,10.64,0.7073809504508972,10.0
20,174135808000.0,0.2663067877292633,10.64,1.0024065971374512,10.0
30,255761968000.0,0.21322140097618103,10.64,0.9041403532028198,10.0
40,337388128000.0,0.3547389805316925,10.64,0.9079062342643738,10.0
50,419014288000.0,0.22055138647556305,10.66,0.8139550089836121,10.0
60,500640448000.0,0.2060825526714325,10.64,0.6256833672523499,10.0
70,582266608000.0,0.3108135759830475,10.68,1.051412582397461,10.0
80,663892768000.0,0.2602289319038391,10.78,1.0310735702514648,10.07
90,745518928000.0,0.297402024269104,10.64,0.861962616443634,10.0
100,827145088000.0,0.38901007175445557,10.66,1.1031594276428223,10.0
110,908771248000.0,0.20786337554454803,10.64,0.9407224059104919,10.0
120,990397408000.0,0.21107682585716248,10.64,0.9090952277183533,10.0
130,1072023568000.0,0.2803957462310791,10.64,0.5283262133598328,10.0
140,1153649728000.0,0.18874956667423248,10.66,0.8076043725013733,10.0
150,1235275888000.0,0.1310054510831833,10.64,0.7682123780250549,10.0
160,1316902048000.0,0.30180245637893677,10.64,0.7211870551109314,10.0
170,1398528208000.0,0.19356463849544525,10.52,0.7940118312835693,10.0
180,1480154368000.0,0.24617336690425873,10.64,0.5577207207679749,10.0
190,1561780528000.0,0.4713374078273773,10.12,0.4296891689300537,10.0
200,1635244072000.0,0.12442187964916229,11.4,0.7063083648681641,10.72
