Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,131664832.0,0.5769142508506775,2.8195202617098403e-07,31.52,0.5707449316978455,3.132286110485438e-07,31.9
0,4081609792.0,0.5686246752738953,2.552722264681506e-07,32.22,0.5634673833847046,3.1219474294630345e-07,32.63
10,43581059392.0,0.4535163342952728,2.422610805297154e-07,55.16,0.4583929181098938,3.94129301639623e-07,54.94
20,83080508992.0,0.43390142917633057,3.4295177897547546e-07,60.16,0.4412800371646881,4.09536511369879e-07,59.47
30,122579958592.0,0.4011920988559723,3.5250141650067235e-07,68.88,0.4129103422164917,4.493447534059669e-07,66.26
40,162079408192.0,0.31233280897140503,5.776091143161466e-07,78.9,0.346383661031723,7.636716645720298e-07,76.46
50,201578857792.0,0.30151185393333435,1.8669543351279572e-06,83.76,0.33848947286605835,1.8734392597252736e-06,81.66
60,241078307392.0,0.29918307065963745,2.3595262064191047e-06,85.02,0.3379030227661133,2.1942628336546477e-06,82.36
70,280577756992.0,0.2954719066619873,2.7288149340165546e-06,86.0,0.33467820286750793,2.912945774369291e-06,83.03
80,320077206592.0,0.27659887075424194,6.524278433062136e-06,86.04,0.3169083595275879,7.645279765711166e-06,83.47
90,359576656192.0,0.24844811856746674,1.2384557521727402e-05,85.7,0.2929855287075043,1.5653640730306506e-05,83.65
