Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,90245728.0,0.5069446563720703,8.670198212712421e-07,45.62,0.4967547357082367,9.354876624456665e-07,47.68
0,2797617568.0,0.4695473313331604,7.365927672253747e-07,47.8,0.45076674222946167,9.061520813702373e-07,50.8
10,29871335968.0,0.24668999016284943,1.0739809113147203e-06,75.2,0.24989630281925201,8.344521802428062e-07,75.6
20,56945054368.0,0.23686560988426208,1.0512781045690645e-06,75.98,0.24766279757022858,8.601019203524629e-07,76.13
30,84018772768.0,0.23585018515586853,8.700375815351435e-07,77.18,0.24535314738750458,9.551582706990303e-07,76.79
40,111092491168.0,0.21748048067092896,1.318148974860378e-06,78.26,0.23736529052257538,1.3633080016006716e-06,77.73
50,138166209568.0,0.189065620303154,1.6303315533150453e-06,78.4,0.21861951053142548,2.120711997122271e-06,77.96
60,165239927968.0,0.18394559621810913,2.106873580487445e-06,79.38,0.22138719260692596,2.2531462491315324e-06,78.15
70,192313646368.0,0.18029449880123138,2.6678476388042327e-06,79.26,0.2235141396522522,2.6257700938003836e-06,78.14
80,219387364768.0,0.15594196319580078,3.6119802189205075e-06,80.16,0.21832050383090973,3.837024451058824e-06,78.77
90,246461083168.0,0.13349856436252594,3.750716587092029e-06,80.76,0.21103964745998383,5.229028374742484e-06,79.64
