Epoch,sparse_flops,val_set_gradient_magnintude,val_set_Hg_magnitude,val_accuracy,test_set_gradient_magnitude,test_set_Hg_magnitude,test_accuracy
-1,86203024.0,0.5218552947044373,1.0822908507179818e-06,32.36,0.5642191171646118,1.15250293220015e-06,32.27
0,2672293744.0,0.47050637006759644,1.137616209234693e-06,35.24,0.5085468292236328,1.2519554957179935e-06,35.04
10,28533200944.0,0.24822531640529633,1.137995241151657e-06,64.62,0.27193737030029297,1.2323189366725273e-06,64.92
20,54394108144.0,0.23867356777191162,1.1555989658518229e-06,65.9,0.26869457960128784,1.306942635892483e-06,65.78
30,80255015344.0,0.23681791126728058,1.0851366596398293e-06,67.64,0.2654265761375427,1.372457631987345e-06,67.29
40,106115922544.0,0.21668241918087006,1.468803361603932e-06,70.98,0.2633403539657593,2.002611381612951e-06,70.34
50,131976829744.0,0.20206497609615326,2.8633889996854123e-06,72.92,0.25656837224960327,3.2474611089128302e-06,71.93
60,157837736944.0,0.19820939004421234,3.923591521015624e-06,73.8,0.2576897144317627,3.544003220667946e-06,72.05
70,183698644144.0,0.1854550838470459,4.338874077802757e-06,73.9,0.2602745294570923,4.108791472390294e-06,72.51
80,209559551344.0,0.1732657104730606,7.454377282556379e-06,75.9,0.2613101899623871,6.231478892004816e-06,73.85
90,235420458544.0,0.1506841480731964,7.115831522241933e-06,76.26,0.26851972937583923,7.968606951180845e-06,74.89
