Epoch,test accuracy,training accuracy
0,33.58,"(26.994, 13497, 50000)"
1,41.87,"(44.672, 22336, 50000)"
2,55.34,"(56.828, 28414, 50000)"
3,54.08,"(65.228, 32614, 50000)"
4,70.77,"(70.474, 35237, 50000)"
5,72.27,"(73.624, 36812, 50000)"
6,69.28,"(75.862, 37931, 50000)"
7,72.28,"(77.324, 38662, 50000)"
8,69.01,"(78.6, 39300, 50000)"
9,70.34,"(79.592, 39796, 50000)"
10,76.57,"(80.488, 40244, 50000)"
11,76.48,"(80.796, 40398, 50000)"
12,77.89,"(81.44, 40720, 50000)"
13,79.1,"(82.194, 41097, 50000)"
14,73.36,"(82.498, 41249, 50000)"
15,75.64,"(82.598, 41299, 50000)"
16,78.05,"(83.066, 41533, 50000)"
17,76.92,"(83.418, 41709, 50000)"
18,79.59,"(83.794, 41897, 50000)"
19,78.8,"(84.126, 42063, 50000)"
20,80.3,"(84.376, 42188, 50000)"
21,81.15,"(84.604, 42302, 50000)"
22,80.42,"(84.54, 42270, 50000)"
23,79.27,"(85.006, 42503, 50000)"
24,82.09,"(85.336, 42668, 50000)"
25,82.59,"(85.484, 42742, 50000)"
26,79.72,"(85.61, 42805, 50000)"
27,83.27,"(85.72, 42860, 50000)"
28,77.15,"(86.356, 43178, 50000)"
29,82.66,"(86.536, 43268, 50000)"
30,78.07,"(86.566, 43283, 50000)"
31,84.0,"(86.774, 43387, 50000)"
32,81.69,"(87.158, 43579, 50000)"
33,79.27,"(87.156, 43578, 50000)"
34,79.61,"(87.17, 43585, 50000)"
35,84.74,"(87.528, 43764, 50000)"
36,83.85,"(87.92, 43960, 50000)"
37,81.34,"(87.78, 43890, 50000)"
38,83.09,"(88.16, 44080, 50000)"
39,85.37,"(88.474, 44237, 50000)"
40,82.98,"(88.578, 44289, 50000)"
41,79.4,"(88.914, 44457, 50000)"
42,82.77,"(88.954, 44477, 50000)"
43,82.2,"(89.526, 44763, 50000)"
44,86.06,"(89.426, 44713, 50000)"
45,82.07,"(89.79, 44895, 50000)"
46,83.37,"(89.984, 44992, 50000)"
47,85.55,"(90.006, 45003, 50000)"
48,80.78,"(90.266, 45133, 50000)"
49,84.08,"(90.794, 45397, 50000)"
50,85.77,"(90.75, 45375, 50000)"
51,84.81,"(90.948, 45474, 50000)"
52,83.55,"(91.278, 45639, 50000)"
53,85.45,"(91.536, 45768, 50000)"
54,87.54,"(91.896, 45948, 50000)"
55,84.98,"(91.946, 45973, 50000)"
56,86.9,"(92.34, 46170, 50000)"
57,87.87,"(92.706, 46353, 50000)"
58,85.59,"(92.756, 46378, 50000)"
59,88.55,"(93.18, 46590, 50000)"
60,88.25,"(93.29, 46645, 50000)"
61,87.47,"(93.288, 46644, 50000)"
62,88.3,"(94.06, 47030, 50000)"
63,88.97,"(94.15, 47075, 50000)"
64,87.45,"(94.274, 47137, 50000)"
65,88.12,"(94.482, 47241, 50000)"
66,88.15,"(94.956, 47478, 50000)"
67,89.01,"(95.094, 47547, 50000)"
68,88.77,"(95.402, 47701, 50000)"
69,90.14,"(95.938, 47969, 50000)"
70,89.36,"(96.124, 48062, 50000)"
71,89.9,"(96.392, 48196, 50000)"
72,90.67,"(96.626, 48313, 50000)"
73,89.89,"(96.716, 48358, 50000)"
74,90.78,"(97.122, 48561, 50000)"
75,90.78,"(97.27, 48635, 50000)"
76,90.0,"(97.594, 48797, 50000)"
77,90.93,"(97.85, 48925, 50000)"
78,91.01,"(98.146, 49073, 50000)"
79,90.31,"(98.364, 49182, 50000)"
80,91.71,"(98.558, 49279, 50000)"
81,91.72,"(98.726, 49363, 50000)"
82,91.9,"(98.778, 49389, 50000)"
83,91.81,"(99.066, 49533, 50000)"
84,92.04,"(99.288, 49644, 50000)"
85,92.44,"(99.394, 49697, 50000)"
86,92.77,"(99.43, 49715, 50000)"
87,92.56,"(99.574, 49787, 50000)"
88,92.82,"(99.688, 49844, 50000)"
89,92.74,"(99.722, 49861, 50000)"
90,92.76,"(99.804, 49902, 50000)"
91,92.92,"(99.812, 49906, 50000)"
92,92.89,"(99.814, 49907, 50000)"
93,93.11,"(99.886, 49943, 50000)"
94,93.19,"(99.896, 49948, 50000)"
95,93.26,"(99.874, 49937, 50000)"
96,93.11,"(99.896, 49948, 50000)"
97,93.14,"(99.898, 49949, 50000)"
98,93.19,"(99.926, 49963, 50000)"
99,93.22,"(99.9, 49950, 50000)"
