Epoch,test accuracy,training accuracy
0,28.69,"(22.714, 11357, 50000)"
1,34.84,"(32.386, 16193, 50000)"
2,42.12,"(38.986, 19493, 50000)"
3,36.71,"(37.97, 18985, 50000)"
4,48.7,"(41.534, 20767, 50000)"
5,51.6,"(47.052, 23526, 50000)"
6,28.47,"(48.922, 24461, 50000)"
7,48.02,"(42.676, 21338, 50000)"
8,52.96,"(50.16, 25080, 50000)"
9,53.41,"(53.208, 26604, 50000)"
10,47.71,"(51.004, 25502, 50000)"
11,55.78,"(53.154, 26577, 50000)"
12,57.17,"(56.882, 28441, 50000)"
13,59.84,"(58.686, 29343, 50000)"
14,62.31,"(60.152, 30076, 50000)"
15,61.83,"(62.744, 31372, 50000)"
16,61.83,"(63.13, 31565, 50000)"
17,63.94,"(63.95, 31975, 50000)"
18,61.93,"(65.794, 32897, 50000)"
19,66.85,"(65.904, 32952, 50000)"
20,67.14,"(67.534, 33767, 50000)"
21,68.88,"(68.278, 34139, 50000)"
22,64.41,"(64.692, 32346, 50000)"
23,67.6,"(68.412, 34206, 50000)"
24,68.99,"(69.92, 34960, 50000)"
25,71.65,"(71.352, 35676, 50000)"
26,72.71,"(72.602, 36301, 50000)"
27,72.33,"(73.574, 36787, 50000)"
28,71.79,"(73.918, 36959, 50000)"
29,74.16,"(75.022, 37511, 50000)"
30,75.85,"(76.252, 38126, 50000)"
31,75.17,"(76.532, 38266, 50000)"
32,75.5,"(77.518, 38759, 50000)"
33,76.13,"(78.276, 39138, 50000)"
34,76.69,"(78.634, 39317, 50000)"
35,75.87,"(78.644, 39322, 50000)"
36,76.28,"(80.056, 40028, 50000)"
37,76.75,"(80.478, 40239, 50000)"
38,78.86,"(81.14, 40570, 50000)"
39,78.37,"(81.446, 40723, 50000)"
40,77.82,"(82.234, 41117, 50000)"
41,78.96,"(82.704, 41352, 50000)"
42,78.92,"(83.188, 41594, 50000)"
43,79.76,"(83.318, 41659, 50000)"
44,80.81,"(83.724, 41862, 50000)"
45,79.96,"(83.982, 41991, 50000)"
46,80.65,"(84.61, 42305, 50000)"
47,80.24,"(85.18, 42590, 50000)"
48,80.26,"(85.126, 42563, 50000)"
49,80.8,"(85.768, 42884, 50000)"
50,81.3,"(85.378, 42689, 50000)"
51,80.99,"(86.484, 43242, 50000)"
52,81.4,"(86.802, 43401, 50000)"
53,80.82,"(87.568, 43784, 50000)"
54,82.03,"(87.362, 43681, 50000)"
55,81.51,"(88.16, 44080, 50000)"
56,82.43,"(87.934, 43967, 50000)"
57,81.93,"(88.298, 44149, 50000)"
58,82.52,"(88.916, 44458, 50000)"
59,80.9,"(89.536, 44768, 50000)"
60,82.62,"(89.758, 44879, 50000)"
61,82.53,"(90.192, 45096, 50000)"
62,82.55,"(90.36, 45180, 50000)"
63,82.31,"(90.868, 45434, 50000)"
64,82.75,"(91.048, 45524, 50000)"
65,83.03,"(91.644, 45822, 50000)"
66,82.67,"(91.892, 45946, 50000)"
67,82.64,"(92.388, 46194, 50000)"
68,83.44,"(91.396, 45698, 50000)"
69,83.53,"(92.406, 46203, 50000)"
70,82.47,"(93.11, 46555, 50000)"
71,82.37,"(93.29, 46645, 50000)"
72,83.17,"(93.472, 46736, 50000)"
73,83.7,"(94.096, 47048, 50000)"
74,83.82,"(94.142, 47071, 50000)"
75,83.46,"(94.7, 47350, 50000)"
76,83.99,"(94.876, 47438, 50000)"
77,83.48,"(95.188, 47594, 50000)"
78,83.67,"(95.256, 47628, 50000)"
79,84.13,"(95.56, 47780, 50000)"
80,83.9,"(95.786, 47893, 50000)"
81,83.84,"(96.024, 48012, 50000)"
82,83.94,"(96.222, 48111, 50000)"
83,83.68,"(96.48, 48240, 50000)"
84,83.83,"(96.728, 48364, 50000)"
85,83.83,"(96.886, 48443, 50000)"
86,84.24,"(96.952, 48476, 50000)"
87,83.96,"(97.152, 48576, 50000)"
88,84.19,"(97.172, 48586, 50000)"
89,84.11,"(97.376, 48688, 50000)"
90,84.23,"(97.34, 48670, 50000)"
91,84.25,"(97.476, 48738, 50000)"
92,84.05,"(97.638, 48819, 50000)"
93,84.33,"(97.712, 48856, 50000)"
94,84.41,"(97.754, 48877, 50000)"
95,84.42,"(97.718, 48859, 50000)"
96,84.48,"(97.946, 48973, 50000)"
97,84.46,"(97.894, 48947, 50000)"
98,84.4,"(97.804, 48902, 50000)"
99,84.4,"(97.942, 48971, 50000)"
