Epoch,test accuracy,training accuracy
0,20.78,"(14.862, 7431, 50000)"
1,37.63,"(26.944, 13472, 50000)"
2,46.99,"(40.82, 20410, 50000)"
3,53.76,"(51.344, 25672, 50000)"
4,60.06,"(57.258, 28629, 50000)"
5,60.68,"(61.91, 30955, 50000)"
6,66.09,"(65.216, 32608, 50000)"
7,65.94,"(67.868, 33934, 50000)"
8,66.89,"(69.584, 34792, 50000)"
9,69.79,"(71.568, 35784, 50000)"
10,73.47,"(73.614, 36807, 50000)"
11,73.16,"(75.306, 37653, 50000)"
12,64.58,"(77.098, 38549, 50000)"
13,76.44,"(78.358, 39179, 50000)"
14,73.96,"(79.218, 39609, 50000)"
15,77.83,"(80.056, 40028, 50000)"
16,73.87,"(80.734, 40367, 50000)"
17,74.14,"(81.216, 40608, 50000)"
18,77.27,"(81.584, 40792, 50000)"
19,78.71,"(82.25, 41125, 50000)"
20,76.52,"(82.616, 41308, 50000)"
21,70.63,"(83.124, 41562, 50000)"
22,81.72,"(83.306, 41653, 50000)"
23,80.61,"(83.982, 41991, 50000)"
24,76.52,"(84.162, 42081, 50000)"
25,81.22,"(84.634, 42317, 50000)"
26,82.59,"(85.092, 42546, 50000)"
27,81.51,"(85.042, 42521, 50000)"
28,80.04,"(85.276, 42638, 50000)"
29,76.17,"(85.814, 42907, 50000)"
30,78.83,"(86.14, 43070, 50000)"
31,81.01,"(86.388, 43194, 50000)"
32,82.46,"(86.508, 43254, 50000)"
33,82.17,"(86.836, 43418, 50000)"
34,81.99,"(86.962, 43481, 50000)"
35,84.1,"(87.352, 43676, 50000)"
36,83.06,"(87.772, 43886, 50000)"
37,81.04,"(88.112, 44056, 50000)"
38,84.53,"(88.128, 44064, 50000)"
39,82.28,"(88.302, 44151, 50000)"
40,81.71,"(88.634, 44317, 50000)"
41,84.94,"(88.958, 44479, 50000)"
42,79.17,"(88.916, 44458, 50000)"
43,84.1,"(89.184, 44592, 50000)"
44,85.12,"(89.67, 44835, 50000)"
45,84.69,"(89.934, 44967, 50000)"
46,83.19,"(90.172, 45086, 50000)"
47,85.28,"(90.156, 45078, 50000)"
48,86.52,"(90.394, 45197, 50000)"
49,84.75,"(90.8, 45400, 50000)"
50,86.99,"(91.118, 45559, 50000)"
51,87.88,"(91.444, 45722, 50000)"
52,86.06,"(91.274, 45637, 50000)"
53,84.66,"(91.866, 45933, 50000)"
54,87.49,"(92.226, 46113, 50000)"
55,87.23,"(92.104, 46052, 50000)"
56,88.45,"(92.374, 46187, 50000)"
57,87.73,"(92.952, 46476, 50000)"
58,86.07,"(93.032, 46516, 50000)"
59,87.9,"(93.228, 46614, 50000)"
60,86.44,"(93.556, 46778, 50000)"
61,87.23,"(93.846, 46923, 50000)"
62,87.52,"(93.972, 46986, 50000)"
63,89.48,"(94.338, 47169, 50000)"
64,89.43,"(94.68, 47340, 50000)"
65,90.66,"(94.828, 47414, 50000)"
66,89.68,"(95.204, 47602, 50000)"
67,88.19,"(95.376, 47688, 50000)"
68,91.03,"(95.778, 47889, 50000)"
69,90.7,"(96.138, 48069, 50000)"
70,89.55,"(96.408, 48204, 50000)"
71,89.9,"(96.68, 48340, 50000)"
72,91.01,"(97.042, 48521, 50000)"
73,90.71,"(97.19, 48595, 50000)"
74,91.68,"(97.524, 48762, 50000)"
75,90.93,"(97.738, 48869, 50000)"
76,92.47,"(98.218, 49109, 50000)"
77,92.49,"(98.302, 49151, 50000)"
78,92.29,"(98.536, 49268, 50000)"
79,92.44,"(98.938, 49469, 50000)"
80,93.3,"(99.052, 49526, 50000)"
81,93.14,"(99.032, 49516, 50000)"
82,93.61,"(99.378, 49689, 50000)"
83,92.74,"(99.552, 49776, 50000)"
84,93.91,"(99.596, 49798, 50000)"
85,93.83,"(99.722, 49861, 50000)"
86,94.22,"(99.804, 49902, 50000)"
87,94.32,"(99.82, 49910, 50000)"
88,94.43,"(99.864, 49932, 50000)"
89,94.63,"(99.878, 49939, 50000)"
90,94.49,"(99.894, 49947, 50000)"
91,94.39,"(99.916, 49958, 50000)"
92,94.4,"(99.932, 49966, 50000)"
93,94.44,"(99.94, 49970, 50000)"
94,94.5,"(99.94, 49970, 50000)"
95,94.56,"(99.946, 49973, 50000)"
96,94.68,"(99.964, 49982, 50000)"
97,94.65,"(99.954, 49977, 50000)"
98,94.7,"(99.948, 49974, 50000)"
99,94.68,"(99.972, 49986, 50000)"
