Epoch,test accuracy,training accuracy
0,33.09,"(22.18, 11090, 50000)"
1,41.3,"(36.23, 18115, 50000)"
2,43.69,"(43.07, 21535, 50000)"
3,46.77,"(49.452, 24726, 50000)"
4,55.27,"(55.322, 27661, 50000)"
5,55.85,"(59.976, 29988, 50000)"
6,63.63,"(64.004, 32002, 50000)"
7,64.74,"(66.932, 33466, 50000)"
8,60.94,"(68.688, 34344, 50000)"
9,70.58,"(70.522, 35261, 50000)"
10,67.45,"(72.386, 36193, 50000)"
11,66.77,"(73.602, 36801, 50000)"
12,68.0,"(75.394, 37697, 50000)"
13,72.37,"(76.964, 38482, 50000)"
14,70.81,"(77.986, 38993, 50000)"
15,71.9,"(79.19, 39595, 50000)"
16,70.14,"(79.8, 39900, 50000)"
17,79.71,"(80.212, 40106, 50000)"
18,75.99,"(81.118, 40559, 50000)"
19,67.38,"(81.688, 40844, 50000)"
20,78.78,"(82.048, 41024, 50000)"
21,76.18,"(82.582, 41291, 50000)"
22,79.28,"(82.848, 41424, 50000)"
23,77.18,"(83.026, 41513, 50000)"
24,78.58,"(83.636, 41818, 50000)"
25,80.37,"(83.938, 41969, 50000)"
26,79.2,"(84.6, 42300, 50000)"
27,81.15,"(84.532, 42266, 50000)"
28,78.39,"(84.938, 42469, 50000)"
29,77.3,"(85.118, 42559, 50000)"
30,79.83,"(85.468, 42734, 50000)"
31,80.71,"(85.872, 42936, 50000)"
32,81.33,"(86.028, 43014, 50000)"
33,82.22,"(86.388, 43194, 50000)"
34,84.07,"(86.454, 43227, 50000)"
35,84.17,"(86.944, 43472, 50000)"
36,79.62,"(87.02, 43510, 50000)"
37,78.29,"(87.504, 43752, 50000)"
38,84.42,"(87.556, 43778, 50000)"
39,83.76,"(87.986, 43993, 50000)"
40,83.97,"(88.304, 44152, 50000)"
41,79.93,"(88.188, 44094, 50000)"
42,85.2,"(88.564, 44282, 50000)"
43,87.0,"(88.658, 44329, 50000)"
44,84.6,"(88.892, 44446, 50000)"
45,81.24,"(89.5, 44750, 50000)"
46,85.9,"(89.406, 44703, 50000)"
47,82.21,"(89.552, 44776, 50000)"
48,86.0,"(89.78, 44890, 50000)"
49,83.13,"(90.29, 45145, 50000)"
50,85.36,"(89.982, 44991, 50000)"
51,86.05,"(90.616, 45308, 50000)"
52,87.93,"(90.886, 45443, 50000)"
53,85.62,"(91.128, 45564, 50000)"
54,86.89,"(91.404, 45702, 50000)"
55,87.95,"(91.644, 45822, 50000)"
56,86.8,"(91.588, 45794, 50000)"
57,87.74,"(92.13, 46065, 50000)"
58,87.75,"(92.452, 46226, 50000)"
59,89.22,"(92.608, 46304, 50000)"
60,87.61,"(92.86, 46430, 50000)"
61,88.37,"(93.374, 46687, 50000)"
62,89.91,"(93.602, 46801, 50000)"
63,87.77,"(93.658, 46829, 50000)"
64,86.84,"(93.674, 46837, 50000)"
65,89.75,"(94.506, 47253, 50000)"
66,88.44,"(94.6, 47300, 50000)"
67,89.56,"(94.962, 47481, 50000)"
68,88.77,"(95.144, 47572, 50000)"
69,90.08,"(95.648, 47824, 50000)"
70,89.05,"(95.946, 47973, 50000)"
71,91.27,"(96.116, 48058, 50000)"
72,90.64,"(96.488, 48244, 50000)"
73,92.12,"(97.012, 48506, 50000)"
74,91.86,"(96.894, 48447, 50000)"
75,91.87,"(97.39, 48695, 50000)"
76,91.66,"(97.828, 48914, 50000)"
77,92.08,"(97.866, 48933, 50000)"
78,92.33,"(98.204, 49102, 50000)"
79,92.35,"(98.574, 49287, 50000)"
80,93.06,"(98.638, 49319, 50000)"
81,93.06,"(99.048, 49524, 50000)"
82,93.22,"(99.222, 49611, 50000)"
83,93.11,"(99.382, 49691, 50000)"
84,93.43,"(99.492, 49746, 50000)"
85,93.82,"(99.528, 49764, 50000)"
86,93.81,"(99.65, 49825, 50000)"
87,93.98,"(99.754, 49877, 50000)"
88,93.76,"(99.772, 49886, 50000)"
89,94.09,"(99.84, 49920, 50000)"
90,94.13,"(99.87, 49935, 50000)"
91,94.09,"(99.878, 49939, 50000)"
92,94.11,"(99.924, 49962, 50000)"
93,94.39,"(99.904, 49952, 50000)"
94,94.22,"(99.948, 49974, 50000)"
95,94.28,"(99.938, 49969, 50000)"
96,94.18,"(99.922, 49961, 50000)"
97,94.32,"(99.966, 49983, 50000)"
98,94.21,"(99.94, 49970, 50000)"
99,94.28,"(99.944, 49972, 50000)"
