Epoch,test accuracy,training accuracy
0,10.48,"(10.282, 5141, 50000)"
1,20.62,"(19.276, 9638, 50000)"
2,35.18,"(27.678, 13839, 50000)"
3,38.72,"(36.208, 18104, 50000)"
4,50.17,"(46.81, 23405, 50000)"
5,49.98,"(55.13, 27565, 50000)"
6,45.63,"(59.37, 29685, 50000)"
7,55.56,"(62.836, 31418, 50000)"
8,52.76,"(65.12, 32560, 50000)"
9,58.89,"(67.184, 33592, 50000)"
10,58.33,"(69.152, 34576, 50000)"
11,64.81,"(70.558, 35279, 50000)"
12,64.49,"(70.96, 35480, 50000)"
13,63.77,"(72.58, 36290, 50000)"
14,60.34,"(73.548, 36774, 50000)"
15,66.35,"(74.174, 37087, 50000)"
16,67.57,"(74.576, 37288, 50000)"
17,67.08,"(75.368, 37684, 50000)"
18,66.69,"(76.164, 38082, 50000)"
19,70.92,"(76.674, 38337, 50000)"
20,67.43,"(76.678, 38339, 50000)"
21,66.91,"(77.436, 38718, 50000)"
22,68.67,"(77.514, 38757, 50000)"
23,72.11,"(77.692, 38846, 50000)"
24,68.37,"(78.182, 39091, 50000)"
25,66.94,"(78.39, 39195, 50000)"
26,71.1,"(78.74, 39370, 50000)"
27,69.93,"(79.026, 39513, 50000)"
28,66.11,"(79.362, 39681, 50000)"
29,68.71,"(79.128, 39564, 50000)"
30,67.29,"(79.856, 39928, 50000)"
31,72.18,"(79.642, 39821, 50000)"
32,65.0,"(80.114, 40057, 50000)"
33,76.59,"(80.55, 40275, 50000)"
34,63.61,"(80.952, 40476, 50000)"
35,70.28,"(80.46, 40230, 50000)"
36,70.96,"(81.068, 40534, 50000)"
37,71.39,"(81.228, 40614, 50000)"
38,70.37,"(81.706, 40853, 50000)"
39,72.9,"(81.958, 40979, 50000)"
40,70.88,"(82.292, 41146, 50000)"
41,74.38,"(82.368, 41184, 50000)"
42,70.33,"(82.742, 41371, 50000)"
43,74.25,"(82.694, 41347, 50000)"
44,75.09,"(83.028, 41514, 50000)"
45,79.11,"(83.154, 41577, 50000)"
46,77.31,"(83.586, 41793, 50000)"
47,77.6,"(84.11, 42055, 50000)"
48,79.85,"(83.93, 41965, 50000)"
49,72.91,"(84.648, 42324, 50000)"
50,71.69,"(84.546, 42273, 50000)"
51,77.8,"(84.752, 42376, 50000)"
52,77.62,"(85.184, 42592, 50000)"
53,79.35,"(85.542, 42771, 50000)"
54,79.8,"(85.728, 42864, 50000)"
55,81.55,"(86.112, 43056, 50000)"
56,78.11,"(86.35, 43175, 50000)"
57,80.81,"(86.792, 43396, 50000)"
58,82.2,"(86.99, 43495, 50000)"
59,83.89,"(87.208, 43604, 50000)"
60,78.55,"(87.858, 43929, 50000)"
61,79.18,"(87.978, 43989, 50000)"
62,83.59,"(88.196, 44098, 50000)"
63,84.82,"(88.74, 44370, 50000)"
64,83.31,"(89.146, 44573, 50000)"
65,84.77,"(89.518, 44759, 50000)"
66,81.37,"(89.602, 44801, 50000)"
67,84.47,"(90.422, 45211, 50000)"
68,86.62,"(90.608, 45304, 50000)"
69,86.41,"(91.122, 45561, 50000)"
70,85.92,"(91.338, 45669, 50000)"
71,87.11,"(91.744, 45872, 50000)"
72,86.85,"(92.222, 46111, 50000)"
73,88.09,"(92.402, 46201, 50000)"
74,88.15,"(93.084, 46542, 50000)"
75,88.55,"(93.52, 46760, 50000)"
76,89.4,"(93.692, 46846, 50000)"
77,89.43,"(94.298, 47149, 50000)"
78,89.8,"(94.73, 47365, 50000)"
79,89.8,"(95.178, 47589, 50000)"
80,89.1,"(95.68, 47840, 50000)"
81,91.0,"(96.276, 48138, 50000)"
82,90.84,"(96.594, 48297, 50000)"
83,92.02,"(97.04, 48520, 50000)"
84,91.72,"(97.508, 48754, 50000)"
85,92.21,"(97.926, 48963, 50000)"
86,92.91,"(98.314, 49157, 50000)"
87,92.78,"(98.786, 49393, 50000)"
88,92.7,"(99.01, 49505, 50000)"
89,93.25,"(99.216, 49608, 50000)"
90,93.2,"(99.474, 49737, 50000)"
91,93.49,"(99.624, 49812, 50000)"
92,93.66,"(99.674, 49837, 50000)"
93,93.93,"(99.75, 49875, 50000)"
94,93.77,"(99.82, 49910, 50000)"
95,93.81,"(99.834, 49917, 50000)"
96,94.05,"(99.878, 49939, 50000)"
97,94.07,"(99.908, 49954, 50000)"
98,93.98,"(99.896, 49948, 50000)"
99,94.03,"(99.88, 49940, 50000)"
