Epoch,test accuracy,training accuracy
0,35.16,"(25.66, 12830, 50000)"
1,42.72,"(38.338, 19169, 50000)"
2,46.73,"(43.558, 21779, 50000)"
3,49.93,"(46.906, 23453, 50000)"
4,52.63,"(49.43, 24715, 50000)"
5,53.87,"(51.304, 25652, 50000)"
6,55.08,"(52.936, 26468, 50000)"
7,56.1,"(54.416, 27208, 50000)"
8,56.91,"(55.65, 27825, 50000)"
9,58.01,"(56.256, 28128, 50000)"
10,57.78,"(57.322, 28661, 50000)"
11,59.7,"(58.356, 29178, 50000)"
12,60.69,"(59.012, 29506, 50000)"
13,61.09,"(60.026, 30013, 50000)"
14,61.41,"(61.06, 30530, 50000)"
15,62.3,"(61.262, 30631, 50000)"
16,62.24,"(61.686, 30843, 50000)"
17,63.0,"(62.53, 31265, 50000)"
18,63.56,"(62.894, 31447, 50000)"
19,63.97,"(63.546, 31773, 50000)"
20,64.05,"(64.236, 32118, 50000)"
21,64.36,"(64.876, 32438, 50000)"
22,64.88,"(65.282, 32641, 50000)"
23,65.21,"(65.504, 32752, 50000)"
24,65.09,"(66.0, 33000, 50000)"
25,66.3,"(66.524, 33262, 50000)"
26,65.82,"(67.152, 33576, 50000)"
27,66.09,"(67.03, 33515, 50000)"
28,66.69,"(67.686, 33843, 50000)"
29,66.89,"(68.238, 34119, 50000)"
30,67.26,"(68.25, 34125, 50000)"
31,66.96,"(69.028, 34514, 50000)"
32,67.81,"(68.956, 34478, 50000)"
33,68.04,"(69.664, 34832, 50000)"
34,67.98,"(69.814, 34907, 50000)"
35,68.37,"(70.22, 35110, 50000)"
36,68.17,"(70.262, 35131, 50000)"
37,68.01,"(70.36, 35180, 50000)"
38,68.27,"(71.056, 35528, 50000)"
39,68.58,"(71.332, 35666, 50000)"
40,68.47,"(71.874, 35937, 50000)"
41,69.44,"(71.908, 35954, 50000)"
42,69.09,"(72.434, 36217, 50000)"
43,69.41,"(72.378, 36189, 50000)"
44,69.06,"(72.838, 36419, 50000)"
45,69.37,"(73.28, 36640, 50000)"
46,69.76,"(73.278, 36639, 50000)"
47,69.86,"(73.6, 36800, 50000)"
48,69.84,"(73.644, 36822, 50000)"
49,69.85,"(74.134, 37067, 50000)"
50,70.04,"(74.142, 37071, 50000)"
51,69.85,"(74.632, 37316, 50000)"
52,69.7,"(74.774, 37387, 50000)"
53,70.16,"(74.896, 37448, 50000)"
54,70.31,"(75.012, 37506, 50000)"
55,70.27,"(75.348, 37674, 50000)"
56,70.54,"(75.636, 37818, 50000)"
57,70.18,"(75.802, 37901, 50000)"
58,70.05,"(75.982, 37991, 50000)"
59,70.47,"(76.072, 38036, 50000)"
60,70.38,"(75.978, 37989, 50000)"
61,70.38,"(76.278, 38139, 50000)"
62,70.46,"(76.948, 38474, 50000)"
63,70.62,"(76.696, 38348, 50000)"
64,70.83,"(77.188, 38594, 50000)"
65,70.63,"(77.214, 38607, 50000)"
66,70.33,"(77.44, 38720, 50000)"
67,70.89,"(77.886, 38943, 50000)"
68,70.47,"(78.066, 39033, 50000)"
69,70.53,"(77.914, 38957, 50000)"
70,70.81,"(78.182, 39091, 50000)"
71,70.88,"(77.976, 38988, 50000)"
72,70.93,"(78.222, 39111, 50000)"
73,70.78,"(78.198, 39099, 50000)"
74,71.0,"(78.524, 39262, 50000)"
75,70.83,"(78.418, 39209, 50000)"
76,70.91,"(78.832, 39416, 50000)"
77,70.77,"(78.848, 39424, 50000)"
78,70.8,"(79.136, 39568, 50000)"
79,70.83,"(79.192, 39596, 50000)"
80,70.9,"(79.2, 39600, 50000)"
81,71.02,"(79.352, 39676, 50000)"
82,71.08,"(79.116, 39558, 50000)"
83,70.79,"(79.506, 39753, 50000)"
84,70.96,"(79.684, 39842, 50000)"
85,70.88,"(79.794, 39897, 50000)"
86,70.87,"(79.392, 39696, 50000)"
87,70.98,"(79.68, 39840, 50000)"
88,70.94,"(79.714, 39857, 50000)"
89,71.07,"(79.77, 39885, 50000)"
90,70.89,"(79.592, 39796, 50000)"
91,70.9,"(79.638, 39819, 50000)"
92,70.96,"(79.926, 39963, 50000)"
93,70.93,"(79.866, 39933, 50000)"
94,71.18,"(80.224, 40112, 50000)"
95,71.16,"(79.95, 39975, 50000)"
96,71.07,"(79.856, 39928, 50000)"
97,70.93,"(80.028, 40014, 50000)"
98,71.0,"(79.97, 39985, 50000)"
99,70.89,"(80.006, 40003, 50000)"
