Epoch,test accuracy,training accuracy
0,20.28,"(17.326, 8663, 50000)"
1,28.4,"(24.648, 12324, 50000)"
2,32.99,"(33.582, 16791, 50000)"
3,39.5,"(40.664, 20332, 50000)"
4,39.04,"(44.774, 22387, 50000)"
5,44.35,"(48.256, 24128, 50000)"
6,48.91,"(50.388, 25194, 50000)"
7,42.13,"(52.3, 26150, 50000)"
8,48.98,"(53.374, 26687, 50000)"
9,55.58,"(54.372, 27186, 50000)"
10,52.1,"(54.89, 27445, 50000)"
11,51.69,"(55.72, 27860, 50000)"
12,44.89,"(56.088, 28044, 50000)"
13,47.27,"(56.33, 28165, 50000)"
14,50.28,"(56.85, 28425, 50000)"
15,54.05,"(57.556, 28778, 50000)"
16,52.48,"(57.402, 28701, 50000)"
17,44.22,"(58.188, 29094, 50000)"
18,42.83,"(57.842, 28921, 50000)"
19,22.83,"(58.168, 29084, 50000)"
20,60.47,"(58.126, 29063, 50000)"
21,43.95,"(58.944, 29472, 50000)"
22,53.26,"(57.658, 28829, 50000)"
23,47.63,"(58.958, 29479, 50000)"
24,25.69,"(57.962, 28981, 50000)"
25,55.32,"(58.892, 29446, 50000)"
26,42.27,"(58.834, 29417, 50000)"
27,46.25,"(58.546, 29273, 50000)"
28,48.22,"(59.18, 29590, 50000)"
29,28.5,"(58.882, 29441, 50000)"
30,38.56,"(59.37, 29685, 50000)"
31,39.71,"(58.31, 29155, 50000)"
32,41.3,"(59.89, 29945, 50000)"
33,45.58,"(59.39, 29695, 50000)"
34,35.93,"(59.348, 29674, 50000)"
35,33.43,"(59.93, 29965, 50000)"
36,51.28,"(58.298, 29149, 50000)"
37,36.46,"(58.892, 29446, 50000)"
38,53.31,"(59.692, 29846, 50000)"
39,52.79,"(59.758, 29879, 50000)"
40,53.27,"(60.768, 30384, 50000)"
41,58.65,"(61.284, 30642, 50000)"
42,47.86,"(60.264, 30132, 50000)"
43,60.52,"(60.446, 30223, 50000)"
44,57.9,"(61.534, 30767, 50000)"
45,51.71,"(61.256, 30628, 50000)"
46,46.49,"(59.902, 29951, 50000)"
47,52.32,"(60.07, 30035, 50000)"
48,48.87,"(62.746, 31373, 50000)"
49,34.64,"(62.888, 31444, 50000)"
50,31.98,"(61.994, 30997, 50000)"
51,38.47,"(61.564, 30782, 50000)"
52,51.6,"(62.854, 31427, 50000)"
53,54.92,"(63.54, 31770, 50000)"
54,46.51,"(62.868, 31434, 50000)"
55,52.58,"(62.502, 31251, 50000)"
56,54.32,"(63.066, 31533, 50000)"
57,23.22,"(64.156, 32078, 50000)"
58,49.98,"(62.7, 31350, 50000)"
59,56.94,"(63.436, 31718, 50000)"
60,49.89,"(64.636, 32318, 50000)"
61,55.45,"(65.144, 32572, 50000)"
62,55.68,"(65.856, 32928, 50000)"
63,31.77,"(64.082, 32041, 50000)"
64,51.6,"(66.022, 33011, 50000)"
65,59.41,"(65.934, 32967, 50000)"
66,39.08,"(66.812, 33406, 50000)"
67,59.99,"(66.504, 33252, 50000)"
68,53.35,"(66.584, 33292, 50000)"
69,62.01,"(67.506, 33753, 50000)"
70,64.11,"(67.492, 33746, 50000)"
71,46.17,"(67.432, 33716, 50000)"
72,45.11,"(68.242, 34121, 50000)"
73,62.65,"(69.354, 34677, 50000)"
74,68.95,"(69.454, 34727, 50000)"
75,70.15,"(71.476, 35738, 50000)"
76,65.72,"(71.448, 35724, 50000)"
77,48.99,"(70.236, 35118, 50000)"
78,50.17,"(70.76, 35380, 50000)"
79,40.15,"(71.964, 35982, 50000)"
80,63.86,"(72.634, 36317, 50000)"
81,67.04,"(72.042, 36021, 50000)"
82,68.91,"(72.9, 36450, 50000)"
83,71.12,"(72.808, 36404, 50000)"
84,72.97,"(73.884, 36942, 50000)"
85,68.48,"(74.902, 37451, 50000)"
86,72.13,"(74.976, 37488, 50000)"
87,74.08,"(75.342, 37671, 50000)"
88,75.35,"(75.834, 37917, 50000)"
89,75.91,"(76.114, 38057, 50000)"
90,73.03,"(77.324, 38662, 50000)"
91,75.87,"(76.744, 38372, 50000)"
92,77.24,"(77.754, 38877, 50000)"
93,78.48,"(78.498, 39249, 50000)"
94,78.41,"(78.932, 39466, 50000)"
95,79.06,"(79.126, 39563, 50000)"
96,78.83,"(79.686, 39843, 50000)"
97,79.25,"(79.63, 39815, 50000)"
98,79.35,"(79.97, 39985, 50000)"
99,79.37,"(80.104, 40052, 50000)"
