Epoch,test accuracy,training accuracy
0,31.17,"(25.202, 12601, 50000)"
1,47.11,"(41.322, 20661, 50000)"
2,54.48,"(54.966, 27483, 50000)"
3,60.54,"(61.262, 30631, 50000)"
4,57.66,"(66.41, 33205, 50000)"
5,62.97,"(69.812, 34906, 50000)"
6,62.62,"(72.208, 36104, 50000)"
7,57.78,"(73.35, 36675, 50000)"
8,67.32,"(74.356, 37178, 50000)"
9,57.77,"(75.504, 37752, 50000)"
10,69.11,"(76.234, 38117, 50000)"
11,69.4,"(76.728, 38364, 50000)"
12,71.93,"(76.976, 38488, 50000)"
13,71.46,"(76.998, 38499, 50000)"
14,74.74,"(77.902, 38951, 50000)"
15,72.86,"(78.118, 39059, 50000)"
16,72.4,"(78.378, 39189, 50000)"
17,75.84,"(79.09, 39545, 50000)"
18,68.76,"(79.45, 39725, 50000)"
19,75.24,"(79.332, 39666, 50000)"
20,75.56,"(79.752, 39876, 50000)"
21,71.84,"(79.82, 39910, 50000)"
22,74.84,"(80.216, 40108, 50000)"
23,77.64,"(80.222, 40111, 50000)"
24,70.66,"(80.492, 40246, 50000)"
25,77.9,"(81.254, 40627, 50000)"
26,74.17,"(81.482, 40741, 50000)"
27,64.94,"(81.456, 40728, 50000)"
28,74.85,"(81.682, 40841, 50000)"
29,78.9,"(82.012, 41006, 50000)"
30,67.6,"(82.404, 41202, 50000)"
31,76.27,"(82.468, 41234, 50000)"
32,68.88,"(82.686, 41343, 50000)"
33,75.56,"(83.054, 41527, 50000)"
34,76.43,"(82.852, 41426, 50000)"
35,77.29,"(83.51, 41755, 50000)"
36,77.71,"(83.526, 41763, 50000)"
37,78.14,"(83.906, 41953, 50000)"
38,72.69,"(84.046, 42023, 50000)"
39,78.53,"(84.362, 42181, 50000)"
40,79.53,"(84.434, 42217, 50000)"
41,76.75,"(84.738, 42369, 50000)"
42,78.9,"(84.928, 42464, 50000)"
43,82.6,"(85.194, 42597, 50000)"
44,76.92,"(85.27, 42635, 50000)"
45,78.41,"(85.556, 42778, 50000)"
46,82.15,"(85.788, 42894, 50000)"
47,79.5,"(86.082, 43041, 50000)"
48,82.17,"(86.594, 43297, 50000)"
49,84.49,"(86.488, 43244, 50000)"
50,79.78,"(86.942, 43471, 50000)"
51,81.5,"(86.978, 43489, 50000)"
52,81.16,"(87.176, 43588, 50000)"
53,82.87,"(87.504, 43752, 50000)"
54,83.73,"(88.0, 44000, 50000)"
55,85.28,"(88.074, 44037, 50000)"
56,81.66,"(88.292, 44146, 50000)"
57,79.82,"(88.882, 44441, 50000)"
58,78.87,"(89.014, 44507, 50000)"
59,77.5,"(89.104, 44552, 50000)"
60,85.06,"(89.576, 44788, 50000)"
61,83.87,"(89.962, 44981, 50000)"
62,86.28,"(90.37, 45185, 50000)"
63,87.52,"(90.448, 45224, 50000)"
64,83.94,"(90.864, 45432, 50000)"
65,85.52,"(91.25, 45625, 50000)"
66,87.25,"(91.74, 45870, 50000)"
67,84.84,"(91.756, 45878, 50000)"
68,85.66,"(92.496, 46248, 50000)"
69,87.51,"(92.566, 46283, 50000)"
70,87.0,"(92.994, 46497, 50000)"
71,87.7,"(93.308, 46654, 50000)"
72,89.21,"(93.744, 46872, 50000)"
73,88.46,"(94.088, 47044, 50000)"
74,88.45,"(94.596, 47298, 50000)"
75,89.13,"(94.67, 47335, 50000)"
76,89.42,"(95.15, 47575, 50000)"
77,88.07,"(95.49, 47745, 50000)"
78,89.43,"(96.124, 48062, 50000)"
79,88.72,"(96.264, 48132, 50000)"
80,90.04,"(96.638, 48319, 50000)"
81,90.2,"(97.014, 48507, 50000)"
82,90.57,"(97.424, 48712, 50000)"
83,91.18,"(97.78, 48890, 50000)"
84,90.65,"(98.042, 49021, 50000)"
85,91.28,"(98.222, 49111, 50000)"
86,92.16,"(98.656, 49328, 50000)"
87,92.4,"(98.874, 49437, 50000)"
88,92.42,"(99.166, 49583, 50000)"
89,92.86,"(99.352, 49676, 50000)"
90,92.72,"(99.5, 49750, 50000)"
91,92.97,"(99.594, 49797, 50000)"
92,92.87,"(99.628, 49814, 50000)"
93,93.03,"(99.722, 49861, 50000)"
94,92.98,"(99.792, 49896, 50000)"
95,93.07,"(99.802, 49901, 50000)"
96,93.18,"(99.814, 49907, 50000)"
97,93.21,"(99.838, 49919, 50000)"
98,93.27,"(99.802, 49901, 50000)"
99,93.11,"(99.858, 49929, 50000)"
