Epoch,test accuracy,training accuracy
0,21.32,"(17.136, 8568, 50000)"
1,28.97,"(27.106, 13553, 50000)"
2,34.69,"(32.444, 16222, 50000)"
3,41.37,"(37.118, 18559, 50000)"
4,47.37,"(42.526, 21263, 50000)"
5,51.15,"(47.496, 23748, 50000)"
6,55.52,"(51.58, 25790, 50000)"
7,58.64,"(55.376, 27688, 50000)"
8,55.98,"(59.0, 29500, 50000)"
9,62.62,"(61.036, 30518, 50000)"
10,65.1,"(63.122, 31561, 50000)"
11,59.32,"(64.876, 32438, 50000)"
12,67.95,"(65.682, 32841, 50000)"
13,66.23,"(66.768, 33384, 50000)"
14,69.28,"(67.086, 33543, 50000)"
15,68.99,"(69.184, 34592, 50000)"
16,67.67,"(70.386, 35193, 50000)"
17,70.15,"(69.952, 34976, 50000)"
18,71.36,"(71.804, 35902, 50000)"
19,71.86,"(72.686, 36343, 50000)"
20,65.21,"(73.916, 36958, 50000)"
21,71.24,"(73.352, 36676, 50000)"
22,43.5,"(74.642, 37321, 50000)"
23,73.17,"(75.906, 37953, 50000)"
24,76.82,"(77.144, 38572, 50000)"
25,77.33,"(77.56, 38780, 50000)"
26,77.41,"(78.02, 39010, 50000)"
27,77.45,"(78.98, 39490, 50000)"
28,78.06,"(78.942, 39471, 50000)"
29,79.83,"(78.934, 39467, 50000)"
30,76.69,"(79.812, 39906, 50000)"
31,79.21,"(80.176, 40088, 50000)"
32,80.33,"(80.498, 40249, 50000)"
33,78.32,"(80.686, 40343, 50000)"
34,80.9,"(81.004, 40502, 50000)"
35,80.52,"(81.428, 40714, 50000)"
36,80.07,"(81.834, 40917, 50000)"
37,80.87,"(82.114, 41057, 50000)"
38,79.11,"(82.33, 41165, 50000)"
39,80.23,"(82.664, 41332, 50000)"
40,80.35,"(82.942, 41471, 50000)"
41,81.16,"(83.29, 41645, 50000)"
42,81.31,"(83.218, 41609, 50000)"
43,81.15,"(83.66, 41830, 50000)"
44,80.86,"(84.088, 42044, 50000)"
45,82.5,"(84.28, 42140, 50000)"
46,82.8,"(84.696, 42348, 50000)"
47,81.35,"(84.802, 42401, 50000)"
48,81.98,"(85.276, 42638, 50000)"
49,81.01,"(85.372, 42686, 50000)"
50,80.88,"(85.458, 42729, 50000)"
51,82.32,"(85.938, 42969, 50000)"
52,82.9,"(86.106, 43053, 50000)"
53,82.52,"(86.558, 43279, 50000)"
54,84.73,"(86.648, 43324, 50000)"
55,84.19,"(87.128, 43564, 50000)"
56,82.3,"(87.52, 43760, 50000)"
57,84.3,"(87.488, 43744, 50000)"
58,84.0,"(88.038, 44019, 50000)"
59,84.67,"(88.282, 44141, 50000)"
60,84.79,"(88.802, 44401, 50000)"
61,85.87,"(89.022, 44511, 50000)"
62,83.36,"(89.24, 44620, 50000)"
63,84.6,"(89.452, 44726, 50000)"
64,85.42,"(90.01, 45005, 50000)"
65,85.36,"(89.958, 44979, 50000)"
66,85.74,"(90.408, 45204, 50000)"
67,85.14,"(90.816, 45408, 50000)"
68,86.92,"(90.874, 45437, 50000)"
69,85.41,"(91.612, 45806, 50000)"
70,86.52,"(91.666, 45833, 50000)"
71,86.88,"(92.002, 46001, 50000)"
72,87.51,"(92.456, 46228, 50000)"
73,86.7,"(92.698, 46349, 50000)"
74,87.15,"(93.162, 46581, 50000)"
75,87.59,"(93.546, 46773, 50000)"
76,87.52,"(93.856, 46928, 50000)"
77,87.9,"(94.366, 47183, 50000)"
78,87.95,"(94.69, 47345, 50000)"
79,88.52,"(94.932, 47466, 50000)"
80,88.52,"(95.154, 47577, 50000)"
81,87.92,"(95.66, 47830, 50000)"
82,88.4,"(96.024, 48012, 50000)"
83,88.81,"(96.244, 48122, 50000)"
84,88.95,"(96.758, 48379, 50000)"
85,88.54,"(96.744, 48372, 50000)"
86,88.82,"(97.076, 48538, 50000)"
87,88.93,"(97.364, 48682, 50000)"
88,89.12,"(97.518, 48759, 50000)"
89,89.14,"(97.644, 48822, 50000)"
90,89.3,"(97.974, 48987, 50000)"
91,89.45,"(98.052, 49026, 50000)"
92,89.38,"(98.212, 49106, 50000)"
93,89.59,"(98.284, 49142, 50000)"
94,89.43,"(98.496, 49248, 50000)"
95,89.58,"(98.526, 49263, 50000)"
96,89.7,"(98.518, 49259, 50000)"
97,89.63,"(98.628, 49314, 50000)"
98,89.69,"(98.526, 49263, 50000)"
99,89.52,"(98.558, 49279, 50000)"
