;Epoch;test_accuracy;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
0;0;52.78;0.125;0.34375;0.40625;0.4921875;0.484375;0.5625;0.5390625;0.484375;0.251953125;0.181640625;0.091796875;0.0703125;0.06640625;0.06640625;0.06640625;0.0546875;0.3;0.125;0.359375;0.3984375;0.484375;0.45703125;0.53515625;0.51171875;0.45703125;0.248046875;0.189453125;0.09765625;0.072265625;0.06640625;0.064453125;0.06640625;0.056640625;0.3
1;1;62.67;0.140625;0.375;0.3984375;0.484375;0.4140625;0.5;0.48046875;0.41796875;0.224609375;0.15625;0.08203125;0.064453125;0.060546875;0.05859375;0.060546875;0.046875;0.4;0.140625;0.375;0.40625;0.4609375;0.3984375;0.49609375;0.4765625;0.41015625;0.220703125;0.154296875;0.08203125;0.0625;0.05859375;0.05859375;0.05859375;0.048828125;0.4
2;2;70.5;0.140625;0.375;0.40625;0.5;0.41015625;0.48046875;0.45703125;0.37109375;0.19921875;0.138671875;0.08203125;0.0625;0.05859375;0.05859375;0.060546875;0.048828125;0.5;0.15625;0.390625;0.3984375;0.484375;0.390625;0.453125;0.4375;0.33984375;0.189453125;0.12890625;0.08203125;0.064453125;0.05859375;0.05859375;0.060546875;0.048828125;0.5
3;3;74.28;0.140625;0.375;0.3984375;0.484375;0.390625;0.44921875;0.4296875;0.33203125;0.17578125;0.12109375;0.080078125;0.0625;0.05859375;0.05859375;0.060546875;0.05078125;0.6;0.15625;0.390625;0.390625;0.4765625;0.38671875;0.44140625;0.41796875;0.31640625;0.162109375;0.111328125;0.07421875;0.060546875;0.056640625;0.056640625;0.05859375;0.052734375;0.6
4;4;78.6;0.15625;0.390625;0.40625;0.5;0.390625;0.44921875;0.43359375;0.3359375;0.1640625;0.10546875;0.07421875;0.05859375;0.0546875;0.0546875;0.0546875;0.048828125;0.6;0.15625;0.390625;0.3984375;0.484375;0.37890625;0.44140625;0.4140625;0.30078125;0.150390625;0.1015625;0.07421875;0.05859375;0.056640625;0.0546875;0.056640625;0.05078125;0.6
5;5;76.42;0.15625;0.390625;0.3984375;0.5078125;0.3984375;0.44140625;0.421875;0.33984375;0.169921875;0.11328125;0.076171875;0.05859375;0.056640625;0.056640625;0.05859375;0.0546875;0.6;0.15625;0.40625;0.390625;0.5;0.38671875;0.43359375;0.40625;0.30859375;0.15234375;0.10546875;0.07421875;0.05859375;0.056640625;0.056640625;0.056640625;0.052734375;0.6
6;6;79.25;0.15625;0.390625;0.4140625;0.53125;0.4140625;0.4453125;0.41015625;0.3203125;0.15234375;0.1015625;0.07421875;0.056640625;0.0546875;0.0546875;0.056640625;0.052734375;0.6;0.15625;0.40625;0.3984375;0.515625;0.40625;0.4375;0.41015625;0.3046875;0.146484375;0.09765625;0.0703125;0.056640625;0.0546875;0.0546875;0.0546875;0.052734375;0.6
7;7;79.21;0.15625;0.40625;0.421875;0.5390625;0.4140625;0.44140625;0.41015625;0.32421875;0.150390625;0.099609375;0.07421875;0.056640625;0.052734375;0.052734375;0.0546875;0.052734375;0.7;0.15625;0.421875;0.421875;0.5234375;0.41015625;0.4453125;0.4140625;0.31640625;0.14453125;0.095703125;0.072265625;0.056640625;0.052734375;0.052734375;0.0546875;0.05078125;0.7
8;8;75.99;0.15625;0.40625;0.421875;0.546875;0.4296875;0.4453125;0.41015625;0.3203125;0.150390625;0.099609375;0.072265625;0.056640625;0.052734375;0.0546875;0.0546875;0.0546875;0.7;0.15625;0.421875;0.4140625;0.53125;0.421875;0.44140625;0.41015625;0.30859375;0.140625;0.095703125;0.07421875;0.05859375;0.0546875;0.0546875;0.056640625;0.0546875;0.6
9;9;84.05;0.15625;0.40625;0.4296875;0.5703125;0.44140625;0.45703125;0.40234375;0.3046875;0.12890625;0.08984375;0.0703125;0.0546875;0.052734375;0.052734375;0.052734375;0.052734375;0.7;0.15625;0.421875;0.421875;0.5546875;0.4375;0.45703125;0.40625;0.30078125;0.130859375;0.087890625;0.06640625;0.052734375;0.052734375;0.05078125;0.052734375;0.05078125;0.7
10;10;83.97;0.15625;0.421875;0.4375;0.5859375;0.4609375;0.47265625;0.4140625;0.31640625;0.138671875;0.091796875;0.064453125;0.05078125;0.05078125;0.048828125;0.05078125;0.05078125;0.7;0.171875;0.4375;0.4296875;0.578125;0.453125;0.46875;0.40625;0.30078125;0.126953125;0.087890625;0.06640625;0.052734375;0.05078125;0.05078125;0.052734375;0.052734375;0.7
11;11;84.15;0.15625;0.40625;0.4453125;0.59375;0.4765625;0.48046875;0.41015625;0.3125;0.134765625;0.08984375;0.068359375;0.052734375;0.05078125;0.048828125;0.048828125;0.05078125;0.7;0.171875;0.4375;0.4375;0.5859375;0.47265625;0.48046875;0.41796875;0.30859375;0.126953125;0.0859375;0.064453125;0.05078125;0.048828125;0.048828125;0.048828125;0.05078125;0.7
12;12;85.5;0.15625;0.421875;0.4453125;0.609375;0.4921875;0.49609375;0.4140625;0.3125;0.12890625;0.091796875;0.068359375;0.052734375;0.05078125;0.05078125;0.05078125;0.05078125;0.7;0.171875;0.4375;0.4453125;0.59375;0.484375;0.49609375;0.41796875;0.3046875;0.125;0.087890625;0.06640625;0.052734375;0.05078125;0.05078125;0.05078125;0.05078125;0.7
13;13;83.85;0.15625;0.40625;0.4453125;0.609375;0.5;0.51171875;0.42578125;0.31640625;0.126953125;0.091796875;0.068359375;0.05078125;0.048828125;0.048828125;0.048828125;0.048828125;0.7;0.171875;0.4375;0.4453125;0.609375;0.49609375;0.51171875;0.4296875;0.31640625;0.123046875;0.087890625;0.06640625;0.05078125;0.048828125;0.048828125;0.048828125;0.048828125;0.7
14;14;84.92;0.15625;0.421875;0.4609375;0.6328125;0.515625;0.51953125;0.4296875;0.3046875;0.12109375;0.087890625;0.064453125;0.05078125;0.048828125;0.046875;0.046875;0.048828125;0.7;0.171875;0.453125;0.453125;0.6171875;0.515625;0.515625;0.4375;0.30859375;0.119140625;0.083984375;0.0625;0.048828125;0.048828125;0.046875;0.046875;0.046875;0.7
15;15;83.62;0.15625;0.421875;0.4609375;0.640625;0.52734375;0.54296875;0.4453125;0.31640625;0.126953125;0.091796875;0.068359375;0.05078125;0.048828125;0.046875;0.046875;0.048828125;0.7;0.171875;0.453125;0.4609375;0.625;0.5234375;0.5390625;0.44140625;0.30859375;0.119140625;0.0859375;0.06640625;0.05078125;0.048828125;0.048828125;0.046875;0.046875;0.7
16;16;83.44;0.15625;0.421875;0.453125;0.65625;0.53515625;0.55078125;0.44921875;0.3203125;0.123046875;0.087890625;0.06640625;0.05078125;0.048828125;0.046875;0.046875;0.046875;0.7;0.171875;0.4375;0.453125;0.6328125;0.52734375;0.546875;0.44921875;0.3203125;0.119140625;0.083984375;0.0625;0.048828125;0.046875;0.046875;0.044921875;0.046875;0.7
17;17;86.05;0.15625;0.421875;0.453125;0.6484375;0.54296875;0.56640625;0.45703125;0.3203125;0.12109375;0.087890625;0.064453125;0.048828125;0.046875;0.046875;0.044921875;0.046875;0.7;0.171875;0.453125;0.453125;0.640625;0.54296875;0.55859375;0.45703125;0.31640625;0.1171875;0.083984375;0.06640625;0.05078125;0.048828125;0.048828125;0.046875;0.046875;0.7
18;18;84.73;0.15625;0.421875;0.46875;0.6484375;0.546875;0.5703125;0.46484375;0.328125;0.125;0.087890625;0.06640625;0.05078125;0.048828125;0.046875;0.044921875;0.044921875;0.7;0.171875;0.453125;0.4609375;0.640625;0.54296875;0.56640625;0.47265625;0.3359375;0.12109375;0.083984375;0.064453125;0.05078125;0.048828125;0.046875;0.044921875;0.044921875;0.7
19;19;84.91;0.15625;0.421875;0.46875;0.6640625;0.5625;0.5859375;0.4765625;0.328125;0.123046875;0.08984375;0.06640625;0.05078125;0.048828125;0.046875;0.046875;0.044921875;0.7;0.171875;0.453125;0.46875;0.6484375;0.55859375;0.58203125;0.48046875;0.33203125;0.115234375;0.083984375;0.0625;0.048828125;0.048828125;0.046875;0.044921875;0.044921875;0.7
20;20;85.87;0.15625;0.421875;0.46875;0.65625;0.56640625;0.59375;0.48046875;0.3203125;0.115234375;0.087890625;0.064453125;0.048828125;0.046875;0.046875;0.044921875;0.04296875;0.7;0.171875;0.453125;0.46875;0.640625;0.56640625;0.59375;0.484375;0.328125;0.115234375;0.08203125;0.060546875;0.048828125;0.046875;0.046875;0.044921875;0.04296875;0.7
21;21;86.63;0.15625;0.4375;0.4765625;0.671875;0.5703125;0.60546875;0.49609375;0.3359375;0.12109375;0.087890625;0.06640625;0.05078125;0.046875;0.046875;0.044921875;0.04296875;0.7;0.171875;0.453125;0.46875;0.65625;0.56640625;0.59765625;0.5;0.34375;0.1171875;0.0859375;0.064453125;0.048828125;0.046875;0.046875;0.044921875;0.04296875;0.7
22;22;85.72;0.15625;0.4375;0.4765625;0.671875;0.5859375;0.61328125;0.49609375;0.3359375;0.119140625;0.087890625;0.064453125;0.05078125;0.048828125;0.046875;0.044921875;0.04296875;0.7;0.171875;0.453125;0.46875;0.65625;0.58203125;0.609375;0.50390625;0.34765625;0.115234375;0.083984375;0.0625;0.048828125;0.046875;0.046875;0.044921875;0.041015625;0.7
23;23;83.88;0.15625;0.4375;0.4765625;0.671875;0.5859375;0.62890625;0.51171875;0.34375;0.119140625;0.087890625;0.064453125;0.048828125;0.048828125;0.046875;0.044921875;0.041015625;0.7;0.171875;0.46875;0.46875;0.65625;0.57421875;0.62109375;0.515625;0.34765625;0.119140625;0.083984375;0.064453125;0.048828125;0.048828125;0.046875;0.044921875;0.041015625;0.7
24;24;85.63;0.15625;0.4375;0.4765625;0.671875;0.59375;0.63671875;0.51953125;0.34375;0.119140625;0.08984375;0.06640625;0.05078125;0.046875;0.046875;0.044921875;0.0390625;0.7;0.171875;0.453125;0.46875;0.6640625;0.5859375;0.62890625;0.5234375;0.3515625;0.119140625;0.0859375;0.064453125;0.048828125;0.046875;0.046875;0.044921875;0.0390625;0.7
25;25;86.82;0.15625;0.4375;0.4765625;0.6796875;0.6015625;0.6484375;0.53125;0.3515625;0.1171875;0.0859375;0.0625;0.048828125;0.046875;0.044921875;0.04296875;0.0390625;0.7;0.171875;0.46875;0.4765625;0.671875;0.59375;0.640625;0.53515625;0.36328125;0.1171875;0.083984375;0.0625;0.048828125;0.046875;0.044921875;0.04296875;0.0390625;0.7
26;26;86.25;0.15625;0.4375;0.4765625;0.671875;0.6015625;0.65234375;0.5390625;0.3671875;0.125;0.08984375;0.06640625;0.048828125;0.046875;0.044921875;0.04296875;0.0390625;0.7;0.171875;0.46875;0.4765625;0.6640625;0.59765625;0.64453125;0.5390625;0.36328125;0.11328125;0.08203125;0.0625;0.048828125;0.046875;0.044921875;0.04296875;0.0390625;0.7
27;27;86.18;0.15625;0.453125;0.484375;0.6796875;0.61328125;0.65234375;0.53515625;0.37109375;0.123046875;0.08984375;0.06640625;0.048828125;0.046875;0.044921875;0.04296875;0.037109375;0.7;0.171875;0.46875;0.484375;0.6640625;0.6015625;0.64453125;0.53515625;0.3671875;0.12109375;0.0859375;0.064453125;0.048828125;0.046875;0.044921875;0.04296875;0.037109375;0.7
