Epoch,test accuracy,training accuracy
0,32.82,"(23.646, 11823, 50000)"
1,41.25,"(36.47, 18235, 50000)"
2,47.02,"(42.722, 21361, 50000)"
3,52.63,"(47.782, 23891, 50000)"
4,55.77,"(52.612, 26306, 50000)"
5,58.34,"(55.834, 27917, 50000)"
6,61.84,"(59.068, 29534, 50000)"
7,63.79,"(61.16, 30580, 50000)"
8,63.96,"(63.108, 31554, 50000)"
9,66.33,"(64.75, 32375, 50000)"
10,67.42,"(66.314, 33157, 50000)"
11,68.78,"(67.65, 33825, 50000)"
12,70.31,"(69.412, 34706, 50000)"
13,70.86,"(70.416, 35208, 50000)"
14,71.17,"(71.416, 35708, 50000)"
15,72.57,"(72.618, 36309, 50000)"
16,73.65,"(73.182, 36591, 50000)"
17,72.93,"(74.26, 37130, 50000)"
18,74.46,"(74.986, 37493, 50000)"
19,74.54,"(75.902, 37951, 50000)"
20,75.51,"(76.502, 38251, 50000)"
21,75.78,"(76.856, 38428, 50000)"
22,74.2,"(77.748, 38874, 50000)"
23,75.57,"(78.064, 39032, 50000)"
24,77.16,"(78.766, 39383, 50000)"
25,76.97,"(79.378, 39689, 50000)"
26,77.74,"(79.666, 39833, 50000)"
27,77.6,"(80.15, 40075, 50000)"
28,77.93,"(80.246, 40123, 50000)"
29,78.01,"(80.94, 40470, 50000)"
30,77.71,"(81.44, 40720, 50000)"
31,78.77,"(81.69, 40845, 50000)"
32,78.14,"(82.15, 41075, 50000)"
33,78.4,"(82.64, 41320, 50000)"
34,78.54,"(82.876, 41438, 50000)"
35,79.96,"(83.142, 41571, 50000)"
36,79.72,"(83.42, 41710, 50000)"
37,79.6,"(83.806, 41903, 50000)"
38,79.91,"(83.79, 41895, 50000)"
39,79.96,"(84.288, 42144, 50000)"
40,80.09,"(84.616, 42308, 50000)"
41,80.22,"(84.878, 42439, 50000)"
42,80.55,"(85.184, 42592, 50000)"
43,80.45,"(85.402, 42701, 50000)"
44,80.62,"(85.44, 42720, 50000)"
45,80.76,"(85.702, 42851, 50000)"
46,80.85,"(86.016, 43008, 50000)"
47,80.8,"(86.182, 43091, 50000)"
48,80.77,"(86.498, 43249, 50000)"
49,81.38,"(86.884, 43442, 50000)"
50,81.04,"(86.838, 43419, 50000)"
51,81.24,"(87.274, 43637, 50000)"
52,81.42,"(87.24, 43620, 50000)"
53,81.24,"(87.348, 43674, 50000)"
54,81.53,"(87.56, 43780, 50000)"
55,81.37,"(87.938, 43969, 50000)"
