;Epoch;test_accuracy;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
0;0;43.1;0.109375;0.265625;0.296875;0.3671875;0.3125;0.296875;0.21484375;0.16015625;0.083984375;0.0546875;0.04296875;0.04296875;0.04296875;0.044921875;0.04296875;0.025390625;0.3;0.109375;0.265625;0.3359375;0.390625;0.30859375;0.27734375;0.1875;0.140625;0.072265625;0.046875;0.0390625;0.037109375;0.0390625;0.0390625;0.037109375;0.01953125;0.3
1;1;58.15;0.109375;0.296875;0.3125;0.3828125;0.3203125;0.33984375;0.25;0.171875;0.083984375;0.0546875;0.04296875;0.04296875;0.04296875;0.044921875;0.046875;0.033203125;0.4;0.125;0.3125;0.328125;0.3671875;0.296875;0.3125;0.234375;0.16796875;0.078125;0.048828125;0.041015625;0.041015625;0.041015625;0.044921875;0.044921875;0.029296875;0.4
2;2;64.98;0.125;0.328125;0.3203125;0.40625;0.296875;0.3046875;0.23828125;0.16796875;0.078125;0.05078125;0.041015625;0.0390625;0.041015625;0.04296875;0.04296875;0.03515625;0.5;0.140625;0.328125;0.328125;0.3828125;0.28125;0.2890625;0.22265625;0.15234375;0.072265625;0.048828125;0.037109375;0.037109375;0.037109375;0.0390625;0.041015625;0.03125;0.5
3;3;70.23;0.125;0.328125;0.3359375;0.4375;0.296875;0.29296875;0.22265625;0.15625;0.072265625;0.05078125;0.037109375;0.037109375;0.037109375;0.0390625;0.041015625;0.037109375;0.6;0.140625;0.328125;0.3359375;0.40625;0.2890625;0.2890625;0.22265625;0.14453125;0.068359375;0.05078125;0.0390625;0.037109375;0.037109375;0.0390625;0.04296875;0.037109375;0.6
4;4;72.84;0.140625;0.34375;0.34375;0.4609375;0.3125;0.30859375;0.23046875;0.1640625;0.076171875;0.05078125;0.0390625;0.037109375;0.037109375;0.0390625;0.041015625;0.037109375;0.6;0.140625;0.34375;0.34375;0.4453125;0.30859375;0.3046875;0.22265625;0.15234375;0.072265625;0.048828125;0.0390625;0.037109375;0.037109375;0.0390625;0.041015625;0.0390625;0.6
5;5;73.61;0.140625;0.359375;0.3671875;0.4921875;0.33984375;0.31640625;0.22265625;0.1640625;0.07421875;0.048828125;0.03515625;0.03515625;0.03515625;0.037109375;0.0390625;0.037109375;0.6;0.140625;0.359375;0.359375;0.4765625;0.33203125;0.3125;0.21484375;0.15234375;0.0703125;0.048828125;0.037109375;0.03515625;0.03515625;0.037109375;0.0390625;0.037109375;0.6
6;6;77.43;0.140625;0.359375;0.3828125;0.5234375;0.375;0.34375;0.23046875;0.1640625;0.07421875;0.05078125;0.037109375;0.03515625;0.03515625;0.037109375;0.0390625;0.037109375;0.6;0.15625;0.359375;0.3671875;0.5;0.3671875;0.33984375;0.22265625;0.1484375;0.06640625;0.046875;0.037109375;0.03515625;0.03515625;0.037109375;0.0390625;0.0390625;0.6
7;7;76.79;0.140625;0.359375;0.375;0.53125;0.390625;0.359375;0.23828125;0.16796875;0.072265625;0.05078125;0.03515625;0.03515625;0.03515625;0.037109375;0.037109375;0.037109375;0.7;0.15625;0.375;0.375;0.515625;0.3828125;0.35546875;0.234375;0.16015625;0.0703125;0.048828125;0.03515625;0.033203125;0.033203125;0.03515625;0.037109375;0.037109375;0.7
8;8;80.47;0.15625;0.359375;0.390625;0.5390625;0.41015625;0.39453125;0.2578125;0.17578125;0.07421875;0.05078125;0.03515625;0.033203125;0.03515625;0.037109375;0.037109375;0.0390625;0.7;0.15625;0.375;0.3828125;0.515625;0.41015625;0.38671875;0.25;0.16015625;0.068359375;0.05078125;0.037109375;0.03515625;0.03515625;0.037109375;0.0390625;0.0390625;0.7
9;9;79.68;0.15625;0.375;0.390625;0.5625;0.42578125;0.40625;0.265625;0.17578125;0.07421875;0.05078125;0.03515625;0.033203125;0.033203125;0.03515625;0.037109375;0.037109375;0.7;0.15625;0.390625;0.390625;0.546875;0.42578125;0.40625;0.2578125;0.16015625;0.068359375;0.05078125;0.03515625;0.033203125;0.033203125;0.03515625;0.03515625;0.03515625;0.7
10;10;80.62;0.15625;0.375;0.40625;0.578125;0.44921875;0.43359375;0.2734375;0.1875;0.07421875;0.05078125;0.037109375;0.03515625;0.03515625;0.037109375;0.037109375;0.037109375;0.7;0.15625;0.390625;0.3984375;0.5625;0.4375;0.42578125;0.26953125;0.171875;0.0703125;0.05078125;0.037109375;0.033203125;0.033203125;0.03515625;0.037109375;0.03515625;0.7
11;11;76.41;0.15625;0.375;0.4140625;0.5703125;0.45703125;0.453125;0.28515625;0.1875;0.072265625;0.05078125;0.03515625;0.033203125;0.033203125;0.03515625;0.037109375;0.037109375;0.7;0.15625;0.390625;0.40625;0.5546875;0.4453125;0.4453125;0.2890625;0.1875;0.072265625;0.048828125;0.03515625;0.033203125;0.033203125;0.03515625;0.037109375;0.037109375;0.7
12;12;81.19;0.15625;0.390625;0.421875;0.5859375;0.4765625;0.46484375;0.29296875;0.1953125;0.07421875;0.05078125;0.03515625;0.033203125;0.033203125;0.03515625;0.037109375;0.03515625;0.7;0.15625;0.40625;0.4140625;0.5703125;0.47265625;0.4609375;0.30078125;0.1875;0.072265625;0.05078125;0.03515625;0.033203125;0.033203125;0.03515625;0.03515625;0.033203125;0.7
13;13;78.14;0.15625;0.390625;0.4296875;0.6015625;0.49609375;0.4765625;0.29296875;0.19140625;0.07421875;0.052734375;0.03515625;0.033203125;0.033203125;0.03515625;0.037109375;0.033203125;0.7;0.15625;0.40625;0.421875;0.5859375;0.484375;0.46875;0.296875;0.1796875;0.0703125;0.05078125;0.037109375;0.033203125;0.033203125;0.03515625;0.037109375;0.033203125;0.7
14;14;82.44;0.15625;0.390625;0.421875;0.609375;0.51171875;0.49609375;0.31640625;0.19140625;0.072265625;0.052734375;0.03515625;0.033203125;0.033203125;0.03515625;0.03515625;0.033203125;0.8;0.15625;0.40625;0.421875;0.5859375;0.50390625;0.4921875;0.30859375;0.18359375;0.0703125;0.05078125;0.03515625;0.033203125;0.033203125;0.033203125;0.03515625;0.03125;0.8
15;15;77.1;0.15625;0.390625;0.4375;0.625;0.515625;0.50390625;0.3203125;0.19921875;0.076171875;0.0546875;0.03515625;0.033203125;0.033203125;0.033203125;0.03515625;0.029296875;0.7;0.15625;0.40625;0.421875;0.6015625;0.50390625;0.49609375;0.3203125;0.18359375;0.072265625;0.05078125;0.03515625;0.033203125;0.03125;0.033203125;0.033203125;0.029296875;0.7
16;16;82.51;0.15625;0.40625;0.4296875;0.625;0.52734375;0.5234375;0.33203125;0.21875;0.078125;0.0546875;0.037109375;0.033203125;0.033203125;0.03515625;0.037109375;0.02734375;0.7;0.15625;0.421875;0.421875;0.609375;0.515625;0.515625;0.32421875;0.19921875;0.07421875;0.052734375;0.03515625;0.033203125;0.033203125;0.03515625;0.03515625;0.029296875;0.8
17;17;78.64;0.15625;0.40625;0.4375;0.625;0.52734375;0.5390625;0.33984375;0.21875;0.076171875;0.0546875;0.037109375;0.033203125;0.033203125;0.03515625;0.03515625;0.02734375;0.7;0.15625;0.421875;0.421875;0.609375;0.51953125;0.52734375;0.33984375;0.1953125;0.072265625;0.05078125;0.03515625;0.03125;0.03125;0.033203125;0.033203125;0.025390625;0.7
18;18;82.44;0.15625;0.40625;0.4375;0.625;0.5390625;0.54296875;0.359375;0.22265625;0.076171875;0.0546875;0.037109375;0.033203125;0.03125;0.03515625;0.03515625;0.025390625;0.7;0.15625;0.421875;0.4375;0.609375;0.53125;0.53515625;0.35546875;0.203125;0.07421875;0.052734375;0.037109375;0.033203125;0.03125;0.03515625;0.03515625;0.025390625;0.7
19;19;84.13;0.15625;0.390625;0.4375;0.625;0.55078125;0.5625;0.3671875;0.22265625;0.076171875;0.056640625;0.037109375;0.033203125;0.03125;0.03515625;0.03515625;0.021484375;0.8;0.15625;0.40625;0.4296875;0.6171875;0.54296875;0.5546875;0.35546875;0.19921875;0.072265625;0.052734375;0.03515625;0.03125;0.03125;0.033203125;0.033203125;0.021484375;0.7
20;20;82.93;0.15625;0.40625;0.453125;0.6328125;0.55859375;0.5625;0.36328125;0.2265625;0.078125;0.056640625;0.037109375;0.03125;0.029296875;0.033203125;0.033203125;0.01953125;0.7;0.15625;0.421875;0.4453125;0.609375;0.55078125;0.5625;0.3671875;0.21484375;0.072265625;0.052734375;0.03515625;0.03125;0.029296875;0.03125;0.03125;0.021484375;0.7
21;21;78.2;0.15625;0.40625;0.4453125;0.6328125;0.55859375;0.57421875;0.375;0.23046875;0.080078125;0.05859375;0.037109375;0.033203125;0.03125;0.033203125;0.03515625;0.01953125;0.7;0.15625;0.421875;0.4375;0.6171875;0.55078125;0.56640625;0.375;0.2109375;0.076171875;0.056640625;0.0390625;0.033203125;0.03125;0.033203125;0.033203125;0.017578125;0.7
