Epoch,test accuracy,training accuracy
0,40.88,"(30.736, 15368, 50000)"
1,54.37,"(48.22, 24110, 50000)"
2,61.88,"(59.648, 29824, 50000)"
3,66.01,"(67.182, 33591, 50000)"
4,58.57,"(71.35, 35675, 50000)"
5,70.76,"(73.808, 36904, 50000)"
6,62.06,"(75.758, 37879, 50000)"
7,73.99,"(76.836, 38418, 50000)"
8,70.23,"(77.92, 38960, 50000)"
9,73.19,"(78.456, 39228, 50000)"
10,68.04,"(79.324, 39662, 50000)"
11,76.91,"(79.882, 39941, 50000)"
12,76.31,"(80.478, 40239, 50000)"
13,76.85,"(80.548, 40274, 50000)"
14,68.47,"(81.378, 40689, 50000)"
15,77.75,"(81.558, 40779, 50000)"
16,72.83,"(81.646, 40823, 50000)"
17,76.08,"(81.628, 40814, 50000)"
18,79.57,"(82.38, 41190, 50000)"
19,75.67,"(82.676, 41338, 50000)"
20,79.21,"(82.876, 41438, 50000)"
21,71.4,"(83.308, 41654, 50000)"
22,78.05,"(83.206, 41603, 50000)"
23,75.3,"(83.656, 41828, 50000)"
24,82.1,"(83.844, 41922, 50000)"
25,80.07,"(84.292, 42146, 50000)"
26,77.53,"(84.528, 42264, 50000)"
27,81.4,"(84.506, 42253, 50000)"
28,79.09,"(85.088, 42544, 50000)"
29,74.69,"(84.956, 42478, 50000)"
30,80.93,"(85.184, 42592, 50000)"
31,82.27,"(85.636, 42818, 50000)"
32,83.53,"(85.766, 42883, 50000)"
33,79.23,"(85.67, 42835, 50000)"
34,79.99,"(86.26, 43130, 50000)"
35,82.66,"(86.068, 43034, 50000)"
36,83.56,"(86.74, 43370, 50000)"
37,77.38,"(86.632, 43316, 50000)"
38,84.33,"(86.902, 43451, 50000)"
39,83.46,"(87.216, 43608, 50000)"
40,83.05,"(87.26, 43630, 50000)"
41,83.84,"(87.348, 43674, 50000)"
42,78.68,"(87.798, 43899, 50000)"
43,83.95,"(87.874, 43937, 50000)"
44,81.92,"(88.348, 44174, 50000)"
45,83.61,"(88.638, 44319, 50000)"
46,82.55,"(88.378, 44189, 50000)"
47,84.39,"(89.094, 44547, 50000)"
48,85.7,"(89.236, 44618, 50000)"
49,86.03,"(89.328, 44664, 50000)"
50,80.23,"(89.624, 44812, 50000)"
51,83.86,"(89.564, 44782, 50000)"
52,86.04,"(90.01, 45005, 50000)"
53,86.8,"(90.188, 45094, 50000)"
54,83.59,"(90.198, 45099, 50000)"
55,86.03,"(90.97, 45485, 50000)"
56,84.07,"(91.178, 45589, 50000)"
57,87.1,"(91.136, 45568, 50000)"
58,86.6,"(91.57, 45785, 50000)"
59,85.97,"(91.762, 45881, 50000)"
60,87.17,"(92.264, 46132, 50000)"
61,86.81,"(92.54, 46270, 50000)"
62,88.08,"(92.706, 46353, 50000)"
63,86.59,"(92.874, 46437, 50000)"
64,86.1,"(93.282, 46641, 50000)"
65,87.71,"(93.616, 46808, 50000)"
66,86.82,"(94.042, 47021, 50000)"
67,88.63,"(94.066, 47033, 50000)"
68,89.44,"(94.558, 47279, 50000)"
69,87.64,"(94.778, 47389, 50000)"
70,89.18,"(95.07, 47535, 50000)"
71,89.15,"(95.336, 47668, 50000)"
72,88.56,"(95.73, 47865, 50000)"
73,89.91,"(95.982, 47991, 50000)"
74,89.14,"(96.482, 48241, 50000)"
75,88.65,"(96.482, 48241, 50000)"
76,89.69,"(97.038, 48519, 50000)"
77,90.44,"(97.212, 48606, 50000)"
78,91.13,"(97.404, 48702, 50000)"
79,90.7,"(97.838, 48919, 50000)"
80,91.29,"(97.952, 48976, 50000)"
81,91.56,"(98.32, 49160, 50000)"
82,91.78,"(98.566, 49283, 50000)"
83,91.41,"(98.75, 49375, 50000)"
84,91.5,"(99.14, 49570, 50000)"
85,91.81,"(99.23, 49615, 50000)"
86,91.82,"(99.302, 49651, 50000)"
87,92.06,"(99.36, 49680, 50000)"
88,92.44,"(99.54, 49770, 50000)"
89,92.53,"(99.654, 49827, 50000)"
90,92.69,"(99.696, 49848, 50000)"
91,92.8,"(99.768, 49884, 50000)"
92,92.75,"(99.774, 49887, 50000)"
93,92.73,"(99.818, 49909, 50000)"
94,92.84,"(99.84, 49920, 50000)"
95,92.76,"(99.834, 49917, 50000)"
96,92.85,"(99.854, 49927, 50000)"
97,92.83,"(99.9, 49950, 50000)"
98,92.95,"(99.882, 49941, 50000)"
99,92.81,"(99.898, 49949, 50000)"
