Epoch,test accuracy,training accuracy
0,47.67,"(37.308, 18654, 50000)"
1,63.83,"(57.668, 28834, 50000)"
2,68.45,"(67.43, 33715, 50000)"
3,71.69,"(73.99, 36995, 50000)"
4,79.77,"(78.176, 39088, 50000)"
5,81.03,"(80.966, 40483, 50000)"
6,82.03,"(82.852, 41426, 50000)"
7,81.08,"(84.568, 42284, 50000)"
8,81.25,"(86.018, 43009, 50000)"
9,83.9,"(86.972, 43486, 50000)"
10,83.63,"(88.262, 44131, 50000)"
11,86.04,"(89.02, 44510, 50000)"
12,84.12,"(89.742, 44871, 50000)"
13,84.34,"(90.514, 45257, 50000)"
14,86.59,"(90.964, 45482, 50000)"
15,84.96,"(91.3, 45650, 50000)"
16,86.56,"(91.972, 45986, 50000)"
17,84.64,"(92.182, 46091, 50000)"
18,86.91,"(92.844, 46422, 50000)"
19,88.16,"(93.434, 46717, 50000)"
20,87.68,"(93.576, 46788, 50000)"
21,87.85,"(94.15, 47075, 50000)"
22,88.2,"(94.374, 47187, 50000)"
23,88.77,"(94.514, 47257, 50000)"
24,89.39,"(94.772, 47386, 50000)"
25,88.96,"(95.216, 47608, 50000)"
26,88.25,"(95.348, 47674, 50000)"
27,88.63,"(95.64, 47820, 50000)"
28,88.84,"(95.92, 47960, 50000)"
29,88.81,"(95.88, 47940, 50000)"
30,87.42,"(96.202, 48101, 50000)"
31,90.34,"(96.398, 48199, 50000)"
32,87.17,"(96.808, 48404, 50000)"
33,90.38,"(96.882, 48441, 50000)"
34,88.02,"(96.872, 48436, 50000)"
35,90.23,"(97.124, 48562, 50000)"
36,90.22,"(97.316, 48658, 50000)"
37,90.13,"(97.464, 48732, 50000)"
38,88.81,"(97.49, 48745, 50000)"
39,90.42,"(97.72, 48860, 50000)"
40,90.18,"(97.818, 48909, 50000)"
41,90.16,"(97.984, 48992, 50000)"
42,90.76,"(98.192, 49096, 50000)"
43,90.29,"(98.326, 49163, 50000)"
44,90.55,"(98.376, 49188, 50000)"
45,90.91,"(98.372, 49186, 50000)"
46,90.93,"(98.722, 49361, 50000)"
47,91.62,"(98.794, 49397, 50000)"
48,90.61,"(98.776, 49388, 50000)"
49,91.18,"(98.97, 49485, 50000)"
50,91.59,"(99.09, 49545, 50000)"
51,90.87,"(99.094, 49547, 50000)"
52,91.58,"(99.076, 49538, 50000)"
53,91.64,"(99.328, 49664, 50000)"
54,92.15,"(99.334, 49667, 50000)"
55,92.21,"(99.462, 49731, 50000)"
56,91.82,"(99.502, 49751, 50000)"
57,91.82,"(99.4, 49700, 50000)"
58,92.71,"(99.664, 49832, 50000)"
59,92.49,"(99.698, 49849, 50000)"
60,92.4,"(99.72, 49860, 50000)"
61,92.5,"(99.768, 49884, 50000)"
62,92.67,"(99.804, 49902, 50000)"
63,92.35,"(99.798, 49899, 50000)"
64,92.61,"(99.86, 49930, 50000)"
65,93.09,"(99.87, 49935, 50000)"
66,92.89,"(99.868, 49934, 50000)"
67,93.08,"(99.908, 49954, 50000)"
68,92.98,"(99.946, 49973, 50000)"
69,93.07,"(99.972, 49986, 50000)"
70,93.16,"(99.94, 49970, 50000)"
71,93.07,"(99.956, 49978, 50000)"
72,93.14,"(99.948, 49974, 50000)"
73,93.12,"(99.948, 49974, 50000)"
74,93.15,"(99.962, 49981, 50000)"
75,93.37,"(99.974, 49987, 50000)"
76,93.25,"(99.984, 49992, 50000)"
77,93.24,"(99.984, 49992, 50000)"
78,93.22,"(99.964, 49982, 50000)"
79,93.24,"(99.978, 49989, 50000)"
80,93.34,"(99.986, 49993, 50000)"
81,93.36,"(99.988, 49994, 50000)"
82,93.42,"(99.982, 49991, 50000)"
83,93.29,"(99.984, 49992, 50000)"
84,93.27,"(99.986, 49993, 50000)"
85,93.4,"(99.984, 49992, 50000)"
86,93.37,"(99.984, 49992, 50000)"
87,93.27,"(99.986, 49993, 50000)"
88,93.3,"(99.996, 49998, 50000)"
89,93.37,"(99.988, 49994, 50000)"
90,93.28,"(99.994, 49997, 50000)"
91,93.34,"(99.994, 49997, 50000)"
92,93.44,"(99.99, 49995, 50000)"
93,93.43,"(99.992, 49996, 50000)"
94,93.39,"(99.998, 49999, 50000)"
95,93.45,"(99.994, 49997, 50000)"
96,93.48,"(99.992, 49996, 50000)"
97,93.39,"(99.98, 49990, 50000)"
98,93.43,"(99.99, 49995, 50000)"
99,93.36,"(99.99, 49995, 50000)"
