Epoch,test accuracy,training accuracy
0,32.61,"(22.958, 11479, 50000)"
1,41.94,"(36.436, 18218, 50000)"
2,47.44,"(43.168, 21584, 50000)"
3,53.71,"(48.904, 24452, 50000)"
4,57.31,"(53.288, 26644, 50000)"
5,60.17,"(56.416, 28208, 50000)"
6,62.04,"(58.968, 29484, 50000)"
7,62.76,"(61.218, 30609, 50000)"
8,65.05,"(62.884, 31442, 50000)"
9,65.66,"(64.728, 32364, 50000)"
10,66.8,"(66.042, 33021, 50000)"
11,68.87,"(67.41, 33705, 50000)"
12,70.21,"(68.606, 34303, 50000)"
13,70.92,"(69.978, 34989, 50000)"
14,71.23,"(71.022, 35511, 50000)"
15,71.79,"(71.794, 35897, 50000)"
16,72.83,"(72.56, 36280, 50000)"
17,73.4,"(73.434, 36717, 50000)"
18,73.67,"(74.162, 37081, 50000)"
19,74.92,"(75.086, 37543, 50000)"
20,75.04,"(75.672, 37836, 50000)"
21,75.39,"(76.258, 38129, 50000)"
22,75.95,"(77.072, 38536, 50000)"
23,76.28,"(77.45, 38725, 50000)"
24,76.39,"(78.044, 39022, 50000)"
25,76.25,"(78.948, 39474, 50000)"
26,77.44,"(79.06, 39530, 50000)"
27,77.55,"(79.344, 39672, 50000)"
28,77.44,"(79.982, 39991, 50000)"
29,78.59,"(80.502, 40251, 50000)"
30,78.09,"(80.85, 40425, 50000)"
31,78.22,"(81.186, 40593, 50000)"
32,78.67,"(81.378, 40689, 50000)"
33,78.96,"(81.878, 40939, 50000)"
34,78.89,"(82.334, 41167, 50000)"
35,79.18,"(82.598, 41299, 50000)"
36,79.96,"(82.95, 41475, 50000)"
37,79.71,"(83.256, 41628, 50000)"
38,79.23,"(83.652, 41826, 50000)"
39,80.05,"(83.772, 41886, 50000)"
40,79.5,"(84.152, 42076, 50000)"
41,80.17,"(84.474, 42237, 50000)"
42,80.45,"(85.024, 42512, 50000)"
43,80.11,"(85.02, 42510, 50000)"
44,80.68,"(85.326, 42663, 50000)"
45,80.52,"(85.418, 42709, 50000)"
46,81.28,"(85.802, 42901, 50000)"
47,80.66,"(86.02, 43010, 50000)"
48,81.12,"(86.052, 43026, 50000)"
49,81.17,"(86.184, 43092, 50000)"
50,81.18,"(86.424, 43212, 50000)"
51,81.48,"(86.768, 43384, 50000)"
52,81.17,"(86.804, 43402, 50000)"
53,81.14,"(87.092, 43546, 50000)"
54,81.7,"(87.412, 43706, 50000)"
55,81.79,"(87.538, 43769, 50000)"
56,81.67,"(87.632, 43816, 50000)"
57,81.68,"(88.102, 44051, 50000)"
58,82.04,"(88.05, 44025, 50000)"
59,81.8,"(88.296, 44148, 50000)"
60,81.79,"(88.528, 44264, 50000)"
61,82.19,"(88.358, 44179, 50000)"
62,81.89,"(88.548, 44274, 50000)"
63,81.97,"(88.548, 44274, 50000)"
64,82.24,"(89.034, 44517, 50000)"
65,81.9,"(88.948, 44474, 50000)"
66,82.13,"(89.138, 44569, 50000)"
67,82.23,"(89.158, 44579, 50000)"
68,82.13,"(89.378, 44689, 50000)"
69,82.52,"(89.272, 44636, 50000)"
70,82.46,"(89.726, 44863, 50000)"
71,82.26,"(89.62, 44810, 50000)"
72,82.4,"(89.938, 44969, 50000)"
73,82.47,"(89.876, 44938, 50000)"
74,82.47,"(89.864, 44932, 50000)"
75,82.55,"(89.976, 44988, 50000)"
76,82.51,"(89.92, 44960, 50000)"
77,82.35,"(90.242, 45121, 50000)"
78,82.55,"(90.49, 45245, 50000)"
79,82.56,"(90.574, 45287, 50000)"
80,82.49,"(90.272, 45136, 50000)"
81,82.49,"(90.368, 45184, 50000)"
82,82.67,"(90.51, 45255, 50000)"
83,82.56,"(90.554, 45277, 50000)"
84,82.67,"(90.708, 45354, 50000)"
85,82.63,"(90.622, 45311, 50000)"
86,82.72,"(90.554, 45277, 50000)"
87,82.8,"(90.668, 45334, 50000)"
88,82.8,"(90.786, 45393, 50000)"
89,82.81,"(90.56, 45280, 50000)"
90,82.68,"(90.568, 45284, 50000)"
91,82.74,"(90.826, 45413, 50000)"
92,82.73,"(90.624, 45312, 50000)"
93,82.66,"(90.772, 45386, 50000)"
94,82.74,"(90.926, 45463, 50000)"
95,82.75,"(90.898, 45449, 50000)"
96,82.86,"(90.902, 45451, 50000)"
97,82.66,"(90.918, 45459, 50000)"
98,82.87,"(90.648, 45324, 50000)"
99,82.77,"(90.728, 45364, 50000)"
