Epoch,test accuracy,training accuracy
0,32.91,"(24.116, 12058, 50000)"
1,42.83,"(37.066, 18533, 50000)"
2,48.78,"(44.076, 22038, 50000)"
3,54.0,"(49.728, 24864, 50000)"
4,57.79,"(53.344, 26672, 50000)"
5,60.48,"(56.556, 28278, 50000)"
6,61.9,"(59.214, 29607, 50000)"
7,63.52,"(61.352, 30676, 50000)"
8,65.16,"(63.254, 31627, 50000)"
9,66.85,"(65.188, 32594, 50000)"
10,68.32,"(66.638, 33319, 50000)"
11,68.1,"(68.164, 34082, 50000)"
12,69.17,"(69.344, 34672, 50000)"
13,71.07,"(70.7, 35350, 50000)"
14,72.04,"(71.542, 35771, 50000)"
15,72.45,"(72.448, 36224, 50000)"
16,73.03,"(73.3, 36650, 50000)"
17,73.65,"(74.336, 37168, 50000)"
18,74.33,"(74.882, 37441, 50000)"
19,74.11,"(75.464, 37732, 50000)"
20,75.33,"(76.306, 38153, 50000)"
21,75.92,"(77.124, 38562, 50000)"
22,75.76,"(77.392, 38696, 50000)"
23,76.69,"(78.024, 39012, 50000)"
24,76.9,"(78.79, 39395, 50000)"
25,77.4,"(79.302, 39651, 50000)"
26,77.67,"(79.6, 39800, 50000)"
27,77.86,"(80.156, 40078, 50000)"
28,78.46,"(80.372, 40186, 50000)"
29,78.69,"(81.0, 40500, 50000)"
30,78.62,"(81.344, 40672, 50000)"
31,79.21,"(81.742, 40871, 50000)"
32,79.33,"(82.044, 41022, 50000)"
33,80.0,"(82.514, 41257, 50000)"
34,79.39,"(82.716, 41358, 50000)"
35,80.14,"(82.87, 41435, 50000)"
36,80.22,"(83.302, 41651, 50000)"
37,80.08,"(83.958, 41979, 50000)"
38,80.66,"(83.964, 41982, 50000)"
39,80.5,"(84.48, 42240, 50000)"
40,80.74,"(84.76, 42380, 50000)"
41,80.73,"(84.996, 42498, 50000)"
42,80.82,"(84.964, 42482, 50000)"
43,80.8,"(85.286, 42643, 50000)"
