Epoch,test accuracy,training accuracy
0,22.1,"(17.884, 8942, 50000)"
1,35.49,"(28.672, 14336, 50000)"
2,39.73,"(34.918, 17459, 50000)"
3,38.15,"(39.95, 19975, 50000)"
4,47.65,"(43.614, 21807, 50000)"
5,52.19,"(45.774, 22887, 50000)"
6,53.14,"(50.6, 25300, 50000)"
7,58.26,"(53.996, 26998, 50000)"
8,62.18,"(57.226, 28613, 50000)"
9,62.99,"(60.002, 30001, 50000)"
10,66.22,"(62.642, 31321, 50000)"
11,65.89,"(64.674, 32337, 50000)"
12,69.02,"(67.024, 33512, 50000)"
13,71.59,"(69.022, 34511, 50000)"
14,68.32,"(70.07, 35035, 50000)"
15,69.88,"(70.262, 35131, 50000)"
16,37.81,"(45.38, 22690, 50000)"
17,47.53,"(41.826, 20913, 50000)"
18,52.65,"(47.966, 23983, 50000)"
19,52.28,"(51.248, 25624, 50000)"
20,56.16,"(54.222, 27111, 50000)"
21,56.46,"(56.114, 28057, 50000)"
22,59.88,"(58.47, 29235, 50000)"
23,63.19,"(59.998, 29999, 50000)"
24,64.45,"(61.724, 30862, 50000)"
25,60.55,"(63.088, 31544, 50000)"
26,65.95,"(63.87, 31935, 50000)"
27,63.62,"(65.15, 32575, 50000)"
28,66.65,"(65.856, 32928, 50000)"
29,70.09,"(67.54, 33770, 50000)"
30,68.21,"(68.662, 34331, 50000)"
31,68.94,"(70.08, 35040, 50000)"
32,69.82,"(70.85, 35425, 50000)"
33,70.29,"(72.116, 36058, 50000)"
34,73.42,"(73.14, 36570, 50000)"
35,74.38,"(73.412, 36706, 50000)"
36,75.03,"(74.238, 37119, 50000)"
37,75.18,"(74.844, 37422, 50000)"
38,70.69,"(75.482, 37741, 50000)"
39,74.18,"(75.93, 37965, 50000)"
40,74.04,"(76.55, 38275, 50000)"
41,77.71,"(76.6, 38300, 50000)"
42,77.59,"(77.406, 38703, 50000)"
43,77.8,"(77.424, 38712, 50000)"
44,76.94,"(78.132, 39066, 50000)"
45,77.31,"(78.374, 39187, 50000)"
46,78.74,"(78.58, 39290, 50000)"
47,79.21,"(79.372, 39686, 50000)"
48,77.62,"(79.478, 39739, 50000)"
49,78.49,"(80.036, 40018, 50000)"
50,79.1,"(80.408, 40204, 50000)"
51,79.89,"(80.432, 40216, 50000)"
52,78.4,"(81.11, 40555, 50000)"
53,80.51,"(81.456, 40728, 50000)"
54,79.48,"(81.884, 40942, 50000)"
55,80.09,"(82.186, 41093, 50000)"
56,80.89,"(82.54, 41270, 50000)"
57,80.64,"(82.736, 41368, 50000)"
58,78.63,"(83.254, 41627, 50000)"
59,81.81,"(83.484, 41742, 50000)"
60,81.29,"(83.862, 41931, 50000)"
61,81.39,"(84.284, 42142, 50000)"
62,82.49,"(84.674, 42337, 50000)"
63,82.77,"(85.014, 42507, 50000)"
64,83.18,"(85.3, 42650, 50000)"
65,83.16,"(85.384, 42692, 50000)"
66,81.84,"(85.97, 42985, 50000)"
67,83.13,"(86.222, 43111, 50000)"
68,82.95,"(86.892, 43446, 50000)"
69,83.35,"(87.112, 43556, 50000)"
70,84.32,"(87.688, 43844, 50000)"
71,83.71,"(88.106, 44053, 50000)"
72,82.78,"(88.282, 44141, 50000)"
73,84.18,"(88.936, 44468, 50000)"
74,84.01,"(89.174, 44587, 50000)"
75,84.32,"(89.706, 44853, 50000)"
76,85.0,"(90.248, 45124, 50000)"
77,85.11,"(90.668, 45334, 50000)"
78,84.71,"(90.954, 45477, 50000)"
79,85.38,"(91.452, 45726, 50000)"
80,85.9,"(91.664, 45832, 50000)"
81,85.5,"(92.294, 46147, 50000)"
82,86.17,"(92.672, 46336, 50000)"
83,85.36,"(93.272, 46636, 50000)"
84,86.03,"(93.548, 46774, 50000)"
85,85.71,"(93.82, 46910, 50000)"
86,86.2,"(94.522, 47261, 50000)"
87,86.03,"(94.898, 47449, 50000)"
88,86.26,"(95.068, 47534, 50000)"
89,86.58,"(95.426, 47713, 50000)"
90,86.39,"(95.682, 47841, 50000)"
91,86.53,"(95.874, 47937, 50000)"
92,86.42,"(96.188, 48094, 50000)"
93,86.25,"(96.434, 48217, 50000)"
94,86.46,"(96.666, 48333, 50000)"
95,86.57,"(96.786, 48393, 50000)"
96,86.63,"(96.854, 48427, 50000)"
97,86.56,"(96.952, 48476, 50000)"
98,86.58,"(96.846, 48423, 50000)"
99,86.56,"(96.94, 48470, 50000)"
