Epoch,test accuracy,training accuracy
0,34.69,"(22.252, 11126, 50000)"
1,44.74,"(40.734, 20367, 50000)"
2,55.31,"(50.54, 25270, 50000)"
3,58.0,"(58.508, 29254, 50000)"
4,60.11,"(63.958, 31979, 50000)"
5,66.91,"(67.588, 33794, 50000)"
6,69.6,"(70.486, 35243, 50000)"
7,66.29,"(72.608, 36304, 50000)"
8,72.39,"(75.012, 37506, 50000)"
9,72.96,"(76.266, 38133, 50000)"
10,73.95,"(77.788, 38894, 50000)"
11,77.79,"(79.13, 39565, 50000)"
12,79.72,"(80.708, 40354, 50000)"
13,76.19,"(81.9, 40950, 50000)"
14,80.55,"(82.966, 41483, 50000)"
15,79.45,"(83.772, 41886, 50000)"
16,81.5,"(84.64, 42320, 50000)"
17,83.0,"(85.216, 42608, 50000)"
18,81.68,"(85.854, 42927, 50000)"
19,84.34,"(86.398, 43199, 50000)"
20,84.45,"(86.844, 43422, 50000)"
21,78.99,"(87.164, 43582, 50000)"
22,81.9,"(87.67, 43835, 50000)"
23,83.82,"(88.006, 44003, 50000)"
24,84.55,"(88.576, 44288, 50000)"
25,83.09,"(88.704, 44352, 50000)"
26,85.56,"(89.05, 44525, 50000)"
27,83.0,"(89.358, 44679, 50000)"
28,84.06,"(89.744, 44872, 50000)"
29,83.44,"(90.002, 45001, 50000)"
30,86.36,"(90.228, 45114, 50000)"
31,84.94,"(90.536, 45268, 50000)"
32,85.92,"(90.662, 45331, 50000)"
33,86.09,"(90.616, 45308, 50000)"
34,86.49,"(91.288, 45644, 50000)"
35,86.75,"(91.196, 45598, 50000)"
36,85.46,"(91.542, 45771, 50000)"
37,86.11,"(91.674, 45837, 50000)"
38,82.35,"(91.914, 45957, 50000)"
39,88.02,"(91.874, 45937, 50000)"
40,87.04,"(92.582, 46291, 50000)"
41,87.43,"(92.268, 46134, 50000)"
42,85.63,"(92.742, 46371, 50000)"
43,87.81,"(93.054, 46527, 50000)"
44,87.66,"(93.06, 46530, 50000)"
45,87.88,"(93.436, 46718, 50000)"
46,88.01,"(93.844, 46922, 50000)"
47,88.55,"(93.812, 46906, 50000)"
48,86.52,"(94.066, 47033, 50000)"
49,88.75,"(94.24, 47120, 50000)"
50,89.26,"(94.662, 47331, 50000)"
51,88.96,"(94.686, 47343, 50000)"
52,87.57,"(94.954, 47477, 50000)"
53,89.65,"(95.18, 47590, 50000)"
54,90.1,"(95.546, 47773, 50000)"
55,89.31,"(95.364, 47682, 50000)"
56,89.25,"(95.888, 47944, 50000)"
57,89.75,"(96.05, 48025, 50000)"
58,88.84,"(96.044, 48022, 50000)"
59,91.94,"(96.446, 48223, 50000)"
60,90.4,"(96.88, 48440, 50000)"
61,90.41,"(96.802, 48401, 50000)"
62,90.57,"(97.122, 48561, 50000)"
63,89.83,"(97.252, 48626, 50000)"
64,90.86,"(97.438, 48719, 50000)"
65,90.79,"(97.74, 48870, 50000)"
66,90.09,"(97.88, 48940, 50000)"
67,90.31,"(98.078, 49039, 50000)"
68,91.9,"(98.254, 49127, 50000)"
69,91.83,"(98.458, 49229, 50000)"
70,92.06,"(98.708, 49354, 50000)"
71,92.14,"(98.828, 49414, 50000)"
72,92.51,"(99.06, 49530, 50000)"
73,92.64,"(99.134, 49567, 50000)"
74,93.04,"(99.274, 49637, 50000)"
75,92.93,"(99.388, 49694, 50000)"
76,93.37,"(99.452, 49726, 50000)"
77,93.07,"(99.634, 49817, 50000)"
78,93.65,"(99.692, 49846, 50000)"
79,93.69,"(99.742, 49871, 50000)"
80,93.44,"(99.8, 49900, 50000)"
81,93.64,"(99.868, 49934, 50000)"
82,93.69,"(99.85, 49925, 50000)"
83,93.97,"(99.894, 49947, 50000)"
84,94.19,"(99.934, 49967, 50000)"
85,94.24,"(99.932, 49966, 50000)"
86,94.29,"(99.952, 49976, 50000)"
87,94.18,"(99.968, 49984, 50000)"
88,94.37,"(99.954, 49977, 50000)"
89,94.32,"(99.946, 49973, 50000)"
90,94.32,"(99.966, 49983, 50000)"
91,94.44,"(99.978, 49989, 50000)"
92,94.44,"(99.982, 49991, 50000)"
93,94.39,"(99.97, 49985, 50000)"
94,94.47,"(99.984, 49992, 50000)"
95,94.43,"(99.98, 49990, 50000)"
96,94.37,"(99.984, 49992, 50000)"
97,94.39,"(99.982, 49991, 50000)"
98,94.43,"(99.978, 49989, 50000)"
99,94.46,"(99.976, 49988, 50000)"
