;Epoch;test_accuracy;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
0;0;45.19;0.125;0.8125;0.8359375;0.8984375;0.55078125;0.4609375;0.33984375;0.234375;0.0703125;0.087890625;0.08984375;0.087890625;0.0859375;0.083984375;0.080078125;0.068359375;0.5;0.125;0.8125;0.8359375;0.890625;0.58203125;0.4765625;0.3359375;0.22265625;0.0703125;0.0859375;0.083984375;0.08203125;0.080078125;0.076171875;0.068359375;0.0546875;0.5
1;1;50.61;0.140625;0.8125;0.84375;0.890625;0.5546875;0.4609375;0.3203125;0.20703125;0.05859375;0.076171875;0.080078125;0.080078125;0.078125;0.076171875;0.072265625;0.0625;0.6;0.125;0.828125;0.8359375;0.890625;0.57421875;0.46875;0.32421875;0.19921875;0.060546875;0.08203125;0.083984375;0.08203125;0.078125;0.076171875;0.072265625;0.060546875;0.6
2;2;57.94;0.125;0.8125;0.84375;0.890625;0.5546875;0.45703125;0.32421875;0.203125;0.05859375;0.078125;0.08203125;0.08203125;0.080078125;0.080078125;0.07421875;0.06640625;0.5;0.140625;0.828125;0.8359375;0.8828125;0.57421875;0.4765625;0.33203125;0.203125;0.056640625;0.078125;0.08203125;0.08203125;0.080078125;0.080078125;0.07421875;0.0625;0.6
3;3;60.74;0.125;0.8125;0.8359375;0.890625;0.55859375;0.46875;0.33203125;0.2109375;0.05078125;0.0703125;0.07421875;0.072265625;0.072265625;0.072265625;0.0703125;0.060546875;0.6;0.140625;0.828125;0.8359375;0.8828125;0.578125;0.484375;0.34375;0.21484375;0.05078125;0.07421875;0.080078125;0.08203125;0.080078125;0.078125;0.072265625;0.0625;0.6
4;4;62.07;0.140625;0.828125;0.84375;0.890625;0.5625;0.48046875;0.33984375;0.2109375;0.05078125;0.07421875;0.076171875;0.076171875;0.07421875;0.07421875;0.0703125;0.060546875;0.6;0.140625;0.828125;0.8359375;0.8828125;0.57421875;0.484375;0.34375;0.21875;0.05078125;0.076171875;0.080078125;0.078125;0.076171875;0.07421875;0.0703125;0.05859375;0.6
5;5;64.14;0.125;0.8125;0.84375;0.890625;0.5625;0.4921875;0.359375;0.23046875;0.052734375;0.07421875;0.076171875;0.07421875;0.072265625;0.072265625;0.068359375;0.060546875;0.6;0.140625;0.828125;0.8359375;0.8828125;0.58203125;0.5078125;0.36328125;0.23046875;0.052734375;0.078125;0.080078125;0.078125;0.076171875;0.07421875;0.0703125;0.05859375;0.6
6;6;65.72;0.125;0.8125;0.8359375;0.890625;0.5703125;0.49609375;0.36328125;0.23828125;0.052734375;0.076171875;0.078125;0.076171875;0.072265625;0.0703125;0.06640625;0.05859375;0.6;0.140625;0.828125;0.8359375;0.8828125;0.58984375;0.51171875;0.37109375;0.23828125;0.052734375;0.080078125;0.08203125;0.078125;0.07421875;0.0703125;0.068359375;0.056640625;0.6
7;7;67.13;0.140625;0.8125;0.8359375;0.890625;0.578125;0.5078125;0.375;0.24609375;0.048828125;0.0703125;0.07421875;0.07421875;0.072265625;0.068359375;0.06640625;0.060546875;0.7;0.140625;0.828125;0.828125;0.8828125;0.59375;0.51953125;0.38671875;0.25;0.05078125;0.080078125;0.08203125;0.080078125;0.076171875;0.07421875;0.072265625;0.0625;0.7
8;8;67.76;0.140625;0.828125;0.8515625;0.890625;0.5859375;0.515625;0.38671875;0.25390625;0.048828125;0.072265625;0.07421875;0.072265625;0.068359375;0.06640625;0.064453125;0.05859375;0.7;0.140625;0.828125;0.8359375;0.8828125;0.609375;0.53515625;0.40234375;0.26953125;0.05078125;0.078125;0.080078125;0.076171875;0.072265625;0.0703125;0.06640625;0.05859375;0.7
9;9;69.34;0.140625;0.796875;0.8359375;0.890625;0.58984375;0.5234375;0.39453125;0.2578125;0.052734375;0.078125;0.080078125;0.076171875;0.0703125;0.068359375;0.06640625;0.05859375;0.7;0.140625;0.8125;0.828125;0.8828125;0.609375;0.5390625;0.40625;0.26171875;0.05078125;0.080078125;0.08203125;0.078125;0.072265625;0.068359375;0.064453125;0.0546875;0.7
10;10;70.2;0.140625;0.8125;0.84375;0.890625;0.58984375;0.52734375;0.39453125;0.25390625;0.046875;0.0703125;0.0703125;0.068359375;0.064453125;0.0625;0.060546875;0.0546875;0.7;0.140625;0.8125;0.8359375;0.8828125;0.6171875;0.55859375;0.4296875;0.28515625;0.05078125;0.078125;0.08203125;0.076171875;0.072265625;0.068359375;0.064453125;0.05859375;0.7
11;11;70.55;0.15625;0.8125;0.84375;0.890625;0.59765625;0.5390625;0.41015625;0.265625;0.048828125;0.076171875;0.078125;0.072265625;0.068359375;0.064453125;0.0625;0.056640625;0.7;0.140625;0.8125;0.828125;0.8828125;0.6171875;0.55859375;0.43359375;0.28125;0.052734375;0.08203125;0.083984375;0.078125;0.072265625;0.068359375;0.064453125;0.05859375;0.7
12;12;71.93;0.15625;0.8125;0.84375;0.890625;0.59765625;0.54296875;0.421875;0.28125;0.05078125;0.078125;0.078125;0.076171875;0.072265625;0.06640625;0.064453125;0.05859375;0.7;0.140625;0.8125;0.828125;0.8828125;0.6171875;0.56640625;0.4375;0.29296875;0.052734375;0.08203125;0.083984375;0.080078125;0.072265625;0.06640625;0.064453125;0.056640625;0.7
13;13;72.94;0.15625;0.8125;0.8359375;0.890625;0.60546875;0.55078125;0.42578125;0.27734375;0.052734375;0.080078125;0.08203125;0.078125;0.072265625;0.068359375;0.064453125;0.05859375;0.7;0.15625;0.8125;0.828125;0.8828125;0.625;0.5703125;0.44140625;0.29296875;0.05078125;0.083984375;0.087890625;0.083984375;0.076171875;0.0703125;0.06640625;0.060546875;0.7
14;14;72.22;0.15625;0.8125;0.84375;0.890625;0.609375;0.55859375;0.4375;0.28515625;0.05078125;0.078125;0.080078125;0.076171875;0.0703125;0.06640625;0.064453125;0.05859375;0.7;0.15625;0.8125;0.8359375;0.8828125;0.62890625;0.58203125;0.453125;0.296875;0.052734375;0.080078125;0.083984375;0.080078125;0.072265625;0.06640625;0.064453125;0.05859375;0.7
15;15;73.54;0.140625;0.796875;0.84375;0.890625;0.609375;0.5625;0.4453125;0.3046875;0.0546875;0.08203125;0.083984375;0.080078125;0.072265625;0.068359375;0.064453125;0.05859375;0.7;0.15625;0.8125;0.828125;0.8828125;0.62890625;0.58203125;0.4609375;0.3125;0.052734375;0.08203125;0.083984375;0.078125;0.068359375;0.064453125;0.0625;0.056640625;0.7
16;16;72.45;0.140625;0.796875;0.8359375;0.890625;0.6171875;0.5703125;0.453125;0.3125;0.0546875;0.08203125;0.08203125;0.078125;0.0703125;0.06640625;0.064453125;0.060546875;0.7;0.15625;0.8125;0.828125;0.8828125;0.63671875;0.59375;0.47265625;0.32421875;0.0546875;0.083984375;0.0859375;0.080078125;0.0703125;0.06640625;0.0625;0.05859375;0.7
17;17;74.32;0.140625;0.796875;0.8359375;0.890625;0.609375;0.5625;0.44921875;0.3046875;0.052734375;0.080078125;0.08203125;0.080078125;0.07421875;0.068359375;0.064453125;0.060546875;0.7;0.15625;0.8125;0.828125;0.8828125;0.63671875;0.59375;0.46484375;0.30859375;0.052734375;0.0859375;0.0859375;0.080078125;0.0703125;0.06640625;0.0625;0.05859375;0.7
18;18;73.27;0.15625;0.796875;0.84375;0.890625;0.61328125;0.5703125;0.453125;0.30859375;0.052734375;0.080078125;0.080078125;0.076171875;0.068359375;0.064453125;0.0625;0.060546875;0.7;0.15625;0.8125;0.8359375;0.8828125;0.640625;0.60546875;0.484375;0.33203125;0.05859375;0.08984375;0.091796875;0.083984375;0.076171875;0.0703125;0.06640625;0.0625;0.7
19;19;75.43;0.15625;0.796875;0.84375;0.890625;0.62890625;0.5859375;0.46875;0.32421875;0.0546875;0.0859375;0.0859375;0.080078125;0.07421875;0.068359375;0.064453125;0.060546875;0.7;0.15625;0.8125;0.828125;0.8828125;0.640625;0.6015625;0.48046875;0.33203125;0.056640625;0.087890625;0.087890625;0.08203125;0.07421875;0.068359375;0.064453125;0.060546875;0.7
20;20;74.67;0.15625;0.796875;0.8359375;0.890625;0.609375;0.57421875;0.45703125;0.3125;0.048828125;0.078125;0.080078125;0.076171875;0.0703125;0.068359375;0.064453125;0.060546875;0.7;0.15625;0.8125;0.828125;0.8828125;0.640625;0.6015625;0.48046875;0.328125;0.052734375;0.083984375;0.0859375;0.080078125;0.072265625;0.06640625;0.0625;0.05859375;0.7
21;21;74.13;0.15625;0.8125;0.8359375;0.890625;0.62109375;0.578125;0.46484375;0.3203125;0.052734375;0.080078125;0.080078125;0.076171875;0.068359375;0.064453125;0.060546875;0.05859375;0.7;0.15625;0.8125;0.828125;0.8828125;0.64453125;0.609375;0.4921875;0.33984375;0.056640625;0.087890625;0.087890625;0.08203125;0.07421875;0.068359375;0.064453125;0.060546875;0.7
22;22;75.49;0.15625;0.796875;0.8359375;0.890625;0.625;0.5859375;0.48046875;0.3359375;0.056640625;0.083984375;0.08203125;0.076171875;0.0703125;0.064453125;0.060546875;0.056640625;0.7;0.15625;0.8125;0.828125;0.8828125;0.64453125;0.61328125;0.49609375;0.34765625;0.056640625;0.0859375;0.0859375;0.080078125;0.072265625;0.064453125;0.060546875;0.05859375;0.7
23;23;75.58;0.15625;0.8125;0.8359375;0.8828125;0.625;0.5859375;0.484375;0.33984375;0.056640625;0.08203125;0.083984375;0.078125;0.072265625;0.06640625;0.0625;0.060546875;0.7;0.15625;0.8125;0.828125;0.8828125;0.65234375;0.62109375;0.515625;0.3671875;0.060546875;0.08984375;0.08984375;0.083984375;0.076171875;0.068359375;0.064453125;0.060546875;0.7
24;24;75.63;0.15625;0.796875;0.8359375;0.890625;0.625;0.5859375;0.48046875;0.33984375;0.056640625;0.08203125;0.08203125;0.078125;0.068359375;0.064453125;0.060546875;0.05859375;0.7;0.15625;0.8125;0.828125;0.8828125;0.65234375;0.62109375;0.51171875;0.35546875;0.05859375;0.08984375;0.087890625;0.080078125;0.072265625;0.064453125;0.060546875;0.05859375;0.7
25;25;76.12;0.15625;0.796875;0.8359375;0.890625;0.6328125;0.59375;0.48828125;0.34765625;0.05859375;0.08203125;0.083984375;0.078125;0.0703125;0.064453125;0.060546875;0.05859375;0.7;0.15625;0.8125;0.828125;0.8828125;0.66015625;0.625;0.51953125;0.3671875;0.060546875;0.08984375;0.091796875;0.083984375;0.07421875;0.068359375;0.064453125;0.05859375;0.7
26;26;76.27;0.15625;0.8125;0.8359375;0.890625;0.62890625;0.59765625;0.5;0.359375;0.05859375;0.08203125;0.08203125;0.076171875;0.068359375;0.0625;0.05859375;0.056640625;0.8;0.15625;0.8125;0.828125;0.8828125;0.66015625;0.63671875;0.54296875;0.390625;0.064453125;0.09375;0.09375;0.0859375;0.076171875;0.068359375;0.0625;0.05859375;0.7
27;27;76.07;0.15625;0.8125;0.8359375;0.8828125;0.6328125;0.59765625;0.50390625;0.359375;0.05859375;0.083984375;0.0859375;0.080078125;0.072265625;0.064453125;0.0625;0.05859375;0.7;0.15625;0.8125;0.828125;0.8828125;0.66015625;0.62890625;0.53125;0.37890625;0.064453125;0.09375;0.09375;0.0859375;0.076171875;0.06640625;0.0625;0.05859375;0.8
