Epoch,test accuracy,training accuracy
0,26.0,"(19.884, 9942, 50000)"
1,29.73,"(27.538, 13769, 50000)"
2,35.24,"(34.298, 17149, 50000)"
3,46.44,"(40.766, 20383, 50000)"
4,48.63,"(46.826, 23413, 50000)"
5,48.92,"(52.226, 26113, 50000)"
6,52.9,"(54.718, 27359, 50000)"
7,57.67,"(57.924, 28962, 50000)"
8,56.17,"(60.22, 30110, 50000)"
9,61.9,"(61.35, 30675, 50000)"
10,62.12,"(63.186, 31593, 50000)"
11,63.76,"(63.71, 31855, 50000)"
12,61.91,"(65.018, 32509, 50000)"
13,64.63,"(66.338, 33169, 50000)"
14,65.08,"(67.16, 33580, 50000)"
15,69.65,"(67.984, 33992, 50000)"
16,68.84,"(68.812, 34406, 50000)"
17,69.93,"(70.156, 35078, 50000)"
18,71.04,"(71.928, 35964, 50000)"
19,69.1,"(73.196, 36598, 50000)"
20,73.38,"(73.45, 36725, 50000)"
21,72.14,"(74.224, 37112, 50000)"
22,75.83,"(74.564, 37282, 50000)"
23,70.36,"(74.872, 37436, 50000)"
24,73.48,"(75.632, 37816, 50000)"
25,72.41,"(75.662, 37831, 50000)"
26,73.68,"(76.006, 38003, 50000)"
27,73.88,"(76.248, 38124, 50000)"
28,75.12,"(76.476, 38238, 50000)"
29,75.51,"(77.272, 38636, 50000)"
30,75.55,"(77.24, 38620, 50000)"
31,75.51,"(77.662, 38831, 50000)"
32,72.52,"(77.552, 38776, 50000)"
33,76.83,"(78.138, 39069, 50000)"
34,74.39,"(78.252, 39126, 50000)"
35,75.82,"(78.374, 39187, 50000)"
36,77.91,"(78.292, 39146, 50000)"
37,75.4,"(78.534, 39267, 50000)"
38,74.55,"(78.58, 39290, 50000)"
39,77.66,"(78.798, 39399, 50000)"
40,78.21,"(79.078, 39539, 50000)"
41,77.53,"(79.732, 39866, 50000)"
42,78.45,"(79.814, 39907, 50000)"
43,76.61,"(79.56, 39780, 50000)"
44,76.95,"(80.282, 40141, 50000)"
45,76.83,"(80.268, 40134, 50000)"
46,79.03,"(80.208, 40104, 50000)"
47,77.68,"(81.158, 40579, 50000)"
48,76.51,"(81.254, 40627, 50000)"
49,77.61,"(80.934, 40467, 50000)"
50,79.35,"(81.416, 40708, 50000)"
51,80.17,"(81.692, 40846, 50000)"
52,76.89,"(81.918, 40959, 50000)"
53,77.84,"(81.942, 40971, 50000)"
54,78.58,"(82.514, 41257, 50000)"
55,78.37,"(82.782, 41391, 50000)"
56,79.71,"(83.062, 41531, 50000)"
57,79.37,"(82.874, 41437, 50000)"
58,78.44,"(83.236, 41618, 50000)"
59,78.2,"(83.618, 41809, 50000)"
60,80.88,"(83.65, 41825, 50000)"
61,80.63,"(83.824, 41912, 50000)"
62,80.02,"(84.38, 42190, 50000)"
63,80.59,"(84.572, 42286, 50000)"
64,80.86,"(84.664, 42332, 50000)"
65,80.85,"(85.026, 42513, 50000)"
66,81.12,"(85.268, 42634, 50000)"
67,80.02,"(85.416, 42708, 50000)"
68,79.63,"(85.986, 42993, 50000)"
69,82.19,"(86.138, 43069, 50000)"
70,81.7,"(86.258, 43129, 50000)"
71,82.8,"(86.612, 43306, 50000)"
72,81.67,"(87.168, 43584, 50000)"
73,82.48,"(87.414, 43707, 50000)"
74,82.69,"(87.466, 43733, 50000)"
75,82.99,"(87.934, 43967, 50000)"
76,83.2,"(88.142, 44071, 50000)"
77,83.92,"(88.262, 44131, 50000)"
78,83.35,"(88.812, 44406, 50000)"
79,83.45,"(89.104, 44552, 50000)"
80,83.99,"(89.548, 44774, 50000)"
81,83.95,"(89.624, 44812, 50000)"
82,83.65,"(90.024, 45012, 50000)"
83,84.18,"(90.272, 45136, 50000)"
84,84.69,"(90.512, 45256, 50000)"
85,83.87,"(90.854, 45427, 50000)"
86,84.16,"(91.184, 45592, 50000)"
87,84.66,"(91.366, 45683, 50000)"
88,84.53,"(91.782, 45891, 50000)"
89,84.98,"(91.88, 45940, 50000)"
90,84.88,"(92.192, 46096, 50000)"
91,85.08,"(92.148, 46074, 50000)"
92,85.3,"(92.464, 46232, 50000)"
93,84.99,"(92.612, 46306, 50000)"
94,84.9,"(92.778, 46389, 50000)"
95,85.02,"(92.818, 46409, 50000)"
96,85.14,"(92.89, 46445, 50000)"
97,85.05,"(93.182, 46591, 50000)"
98,85.05,"(92.97, 46485, 50000)"
99,85.16,"(92.968, 46484, 50000)"
