Epoch,test accuracy,training accuracy
0,34.59,"(24.576, 12288, 50000)"
1,40.77,"(37.084, 18542, 50000)"
2,46.34,"(42.574, 21287, 50000)"
3,49.2,"(46.14, 23070, 50000)"
4,51.69,"(48.922, 24461, 50000)"
5,53.23,"(50.906, 25453, 50000)"
6,54.57,"(52.898, 26449, 50000)"
7,56.08,"(54.138, 27069, 50000)"
8,57.19,"(55.476, 27738, 50000)"
9,58.0,"(56.418, 28209, 50000)"
10,59.04,"(57.71, 28855, 50000)"
11,59.9,"(58.738, 29369, 50000)"
12,60.6,"(59.462, 29731, 50000)"
13,61.56,"(60.474, 30237, 50000)"
14,61.55,"(61.308, 30654, 50000)"
15,62.16,"(61.72, 30860, 50000)"
16,62.94,"(62.42, 31210, 50000)"
17,62.97,"(63.214, 31607, 50000)"
18,62.92,"(63.756, 31878, 50000)"
19,63.77,"(64.244, 32122, 50000)"
20,64.67,"(64.848, 32424, 50000)"
21,64.98,"(65.43, 32715, 50000)"
22,65.52,"(66.004, 33002, 50000)"
23,65.58,"(66.118, 33059, 50000)"
24,65.97,"(66.796, 33398, 50000)"
25,66.25,"(67.062, 33531, 50000)"
26,66.7,"(67.524, 33762, 50000)"
27,67.13,"(67.844, 33922, 50000)"
28,67.2,"(68.39, 34195, 50000)"
29,67.48,"(68.732, 34366, 50000)"
30,67.55,"(69.23, 34615, 50000)"
31,67.37,"(69.428, 34714, 50000)"
32,67.62,"(69.92, 34960, 50000)"
33,68.18,"(70.164, 35082, 50000)"
34,68.01,"(70.304, 35152, 50000)"
35,68.8,"(70.808, 35404, 50000)"
36,68.32,"(71.024, 35512, 50000)"
37,68.54,"(71.224, 35612, 50000)"
38,69.08,"(71.63, 35815, 50000)"
39,69.28,"(71.668, 35834, 50000)"
40,69.28,"(72.186, 36093, 50000)"
41,69.11,"(72.43, 36215, 50000)"
42,69.55,"(72.83, 36415, 50000)"
43,69.6,"(73.174, 36587, 50000)"
44,69.6,"(73.2, 36600, 50000)"
45,69.51,"(73.634, 36817, 50000)"
46,69.31,"(73.616, 36808, 50000)"
47,69.75,"(74.196, 37098, 50000)"
48,69.98,"(74.206, 37103, 50000)"
49,69.69,"(74.592, 37296, 50000)"
50,70.25,"(74.864, 37432, 50000)"
51,70.11,"(75.032, 37516, 50000)"
52,70.06,"(75.256, 37628, 50000)"
53,70.34,"(75.588, 37794, 50000)"
54,70.03,"(75.728, 37864, 50000)"
55,70.5,"(75.846, 37923, 50000)"
56,70.43,"(76.374, 38187, 50000)"
57,70.04,"(76.256, 38128, 50000)"
58,70.1,"(76.522, 38261, 50000)"
59,70.2,"(76.912, 38456, 50000)"
60,70.62,"(76.904, 38452, 50000)"
61,70.27,"(76.962, 38481, 50000)"
62,70.3,"(77.444, 38722, 50000)"
63,70.43,"(77.518, 38759, 50000)"
64,70.37,"(77.936, 38968, 50000)"
65,70.48,"(77.698, 38849, 50000)"
66,70.58,"(78.186, 39093, 50000)"
67,70.69,"(78.138, 39069, 50000)"
68,70.35,"(78.136, 39068, 50000)"
69,70.62,"(78.372, 39186, 50000)"
70,70.53,"(78.712, 39356, 50000)"
71,70.31,"(78.924, 39462, 50000)"
72,70.58,"(79.064, 39532, 50000)"
73,70.55,"(79.118, 39559, 50000)"
74,70.74,"(79.288, 39644, 50000)"
75,70.75,"(79.366, 39683, 50000)"
76,70.87,"(79.378, 39689, 50000)"
77,70.8,"(79.922, 39961, 50000)"
78,71.03,"(79.944, 39972, 50000)"
79,71.13,"(79.816, 39908, 50000)"
80,70.85,"(79.826, 39913, 50000)"
81,71.02,"(79.968, 39984, 50000)"
82,70.79,"(79.88, 39940, 50000)"
83,70.49,"(80.176, 40088, 50000)"
84,70.84,"(80.36, 40180, 50000)"
85,70.56,"(80.236, 40118, 50000)"
86,70.83,"(80.032, 40016, 50000)"
87,70.76,"(80.736, 40368, 50000)"
88,70.66,"(80.268, 40134, 50000)"
89,70.97,"(80.476, 40238, 50000)"
90,70.87,"(80.614, 40307, 50000)"
91,71.0,"(80.726, 40363, 50000)"
92,70.69,"(80.92, 40460, 50000)"
93,70.85,"(81.01, 40505, 50000)"
94,71.03,"(80.992, 40496, 50000)"
95,70.77,"(80.762, 40381, 50000)"
96,70.81,"(80.714, 40357, 50000)"
97,70.73,"(80.788, 40394, 50000)"
98,70.78,"(80.86, 40430, 50000)"
99,70.81,"(80.838, 40419, 50000)"
