;Epoch;test_accuracy;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
0;0;45.6;0.125;0.296875;0.3359375;0.40625;0.40234375;0.46875;0.421875;0.3671875;0.205078125;0.1484375;0.076171875;0.064453125;0.060546875;0.05859375;0.0546875;0.037109375;0.3;0.125;0.296875;0.328125;0.359375;0.359375;0.4140625;0.37890625;0.359375;0.21484375;0.166015625;0.087890625;0.0703125;0.068359375;0.06640625;0.0625;0.046875;0.3
1;1;57.76;0.125;0.328125;0.3359375;0.3984375;0.359375;0.4140625;0.37109375;0.29296875;0.150390625;0.115234375;0.072265625;0.064453125;0.060546875;0.060546875;0.05859375;0.04296875;0.5;0.125;0.328125;0.34375;0.390625;0.33984375;0.390625;0.33984375;0.265625;0.134765625;0.1015625;0.0703125;0.0625;0.060546875;0.060546875;0.060546875;0.044921875;0.4
2;2;66.44;0.125;0.34375;0.34375;0.421875;0.3359375;0.40625;0.375;0.2890625;0.1484375;0.10546875;0.0703125;0.060546875;0.056640625;0.056640625;0.056640625;0.041015625;0.5;0.140625;0.34375;0.34375;0.40625;0.3203125;0.38671875;0.359375;0.2578125;0.134765625;0.095703125;0.068359375;0.060546875;0.056640625;0.056640625;0.056640625;0.04296875;0.5
3;3;70.85;0.140625;0.359375;0.3515625;0.4453125;0.33203125;0.375;0.3515625;0.26953125;0.12890625;0.095703125;0.068359375;0.05859375;0.0546875;0.0546875;0.0546875;0.04296875;0.5;0.140625;0.359375;0.359375;0.421875;0.3203125;0.359375;0.33203125;0.25390625;0.125;0.091796875;0.068359375;0.05859375;0.0546875;0.056640625;0.056640625;0.046875;0.5
4;4;70.71;0.140625;0.375;0.3515625;0.4609375;0.34375;0.37109375;0.34765625;0.2734375;0.1328125;0.09375;0.06640625;0.056640625;0.052734375;0.052734375;0.0546875;0.044921875;0.6;0.140625;0.375;0.359375;0.4453125;0.3359375;0.3671875;0.34375;0.25;0.123046875;0.08984375;0.06640625;0.056640625;0.052734375;0.052734375;0.052734375;0.04296875;0.6
5;5;75.37;0.140625;0.375;0.375;0.484375;0.3515625;0.3671875;0.33203125;0.26171875;0.12109375;0.091796875;0.06640625;0.056640625;0.052734375;0.0546875;0.0546875;0.046875;0.6;0.140625;0.390625;0.375;0.46875;0.34375;0.359375;0.32421875;0.2421875;0.111328125;0.083984375;0.064453125;0.056640625;0.0546875;0.0546875;0.0546875;0.046875;0.6
6;6;79.24;0.140625;0.390625;0.3828125;0.5078125;0.375;0.37890625;0.328125;0.2578125;0.11328125;0.0859375;0.06640625;0.056640625;0.052734375;0.0546875;0.056640625;0.048828125;0.6;0.15625;0.390625;0.3828125;0.4921875;0.37109375;0.37890625;0.33203125;0.2421875;0.111328125;0.08203125;0.064453125;0.05859375;0.0546875;0.0546875;0.056640625;0.048828125;0.6
7;7;79.59;0.140625;0.390625;0.390625;0.53125;0.39453125;0.3984375;0.3359375;0.265625;0.11328125;0.083984375;0.064453125;0.0546875;0.05078125;0.052734375;0.052734375;0.048828125;0.6;0.15625;0.390625;0.3828125;0.5078125;0.3828125;0.390625;0.328125;0.24609375;0.107421875;0.08203125;0.064453125;0.056640625;0.052734375;0.052734375;0.0546875;0.048828125;0.7
8;8;81.27;0.140625;0.40625;0.3984375;0.546875;0.4140625;0.41015625;0.33984375;0.26171875;0.111328125;0.08203125;0.0625;0.0546875;0.05078125;0.05078125;0.052734375;0.048828125;0.7;0.15625;0.421875;0.390625;0.53125;0.40625;0.40625;0.33984375;0.24609375;0.1015625;0.078125;0.0625;0.056640625;0.052734375;0.0546875;0.0546875;0.048828125;0.7
9;9;79.61;0.15625;0.40625;0.40625;0.5625;0.43359375;0.42578125;0.34375;0.26171875;0.103515625;0.080078125;0.0625;0.052734375;0.046875;0.046875;0.05078125;0.048828125;0.7;0.15625;0.421875;0.3984375;0.546875;0.42578125;0.41796875;0.34375;0.24609375;0.1015625;0.076171875;0.060546875;0.052734375;0.048828125;0.048828125;0.05078125;0.048828125;0.7
