Epoch,test accuracy,training accuracy
0,11.1,"(13.118, 6559, 50000)"
1,16.89,"(23.696, 11848, 50000)"
2,28.09,"(28.806, 14403, 50000)"
3,33.52,"(32.176, 16088, 50000)"
4,39.04,"(36.74, 18370, 50000)"
5,38.62,"(41.436, 20718, 50000)"
6,49.85,"(46.448, 23224, 50000)"
7,54.04,"(50.112, 25056, 50000)"
8,56.58,"(53.416, 26708, 50000)"
9,56.65,"(56.502, 28251, 50000)"
10,59.91,"(59.342, 29671, 50000)"
11,62.17,"(61.094, 30547, 50000)"
12,65.86,"(62.268, 31134, 50000)"
13,66.87,"(64.244, 32122, 50000)"
14,65.76,"(64.982, 32491, 50000)"
15,67.35,"(65.874, 32937, 50000)"
16,67.73,"(67.704, 33852, 50000)"
17,64.68,"(66.878, 33439, 50000)"
18,68.22,"(69.364, 34682, 50000)"
19,64.45,"(66.858, 33429, 50000)"
20,73.12,"(69.33, 34665, 50000)"
21,71.0,"(72.284, 36142, 50000)"
22,74.96,"(73.596, 36798, 50000)"
23,75.3,"(74.678, 37339, 50000)"
24,70.57,"(75.348, 37674, 50000)"
25,74.88,"(75.638, 37819, 50000)"
26,75.41,"(76.136, 38068, 50000)"
27,75.15,"(76.652, 38326, 50000)"
28,73.07,"(77.154, 38577, 50000)"
29,75.85,"(77.916, 38958, 50000)"
30,76.27,"(77.846, 38923, 50000)"
31,74.03,"(78.504, 39252, 50000)"
32,76.8,"(78.58, 39290, 50000)"
33,77.83,"(79.256, 39628, 50000)"
34,77.4,"(78.96, 39480, 50000)"
35,75.04,"(80.004, 40002, 50000)"
36,75.6,"(79.764, 39882, 50000)"
37,77.94,"(80.158, 40079, 50000)"
38,79.51,"(80.578, 40289, 50000)"
39,77.03,"(81.064, 40532, 50000)"
40,80.88,"(81.138, 40569, 50000)"
41,80.12,"(81.488, 40744, 50000)"
42,79.65,"(82.07, 41035, 50000)"
43,78.56,"(82.172, 41086, 50000)"
44,80.21,"(82.636, 41318, 50000)"
45,80.59,"(82.956, 41478, 50000)"
46,80.18,"(82.97, 41485, 50000)"
47,80.79,"(83.212, 41606, 50000)"
48,82.03,"(83.564, 41782, 50000)"
49,80.42,"(84.052, 42026, 50000)"
50,80.44,"(83.854, 41927, 50000)"
51,80.26,"(84.364, 42182, 50000)"
52,81.65,"(84.692, 42346, 50000)"
53,80.31,"(84.76, 42380, 50000)"
54,81.87,"(85.228, 42614, 50000)"
55,82.16,"(85.404, 42702, 50000)"
56,82.85,"(85.924, 42962, 50000)"
57,83.33,"(86.274, 43137, 50000)"
58,83.2,"(86.588, 43294, 50000)"
59,82.93,"(86.578, 43289, 50000)"
60,83.01,"(86.966, 43483, 50000)"
61,84.82,"(87.238, 43619, 50000)"
62,84.46,"(87.806, 43903, 50000)"
63,84.2,"(88.274, 44137, 50000)"
64,83.89,"(88.424, 44212, 50000)"
65,84.79,"(88.522, 44261, 50000)"
66,84.32,"(88.906, 44453, 50000)"
67,84.99,"(89.338, 44669, 50000)"
68,85.38,"(89.546, 44773, 50000)"
69,85.28,"(89.956, 44978, 50000)"
70,85.54,"(90.204, 45102, 50000)"
71,86.13,"(90.766, 45383, 50000)"
72,85.98,"(91.16, 45580, 50000)"
73,86.59,"(91.542, 45771, 50000)"
74,86.06,"(91.696, 45848, 50000)"
75,86.54,"(92.144, 46072, 50000)"
76,87.35,"(92.554, 46277, 50000)"
77,86.44,"(92.784, 46392, 50000)"
78,87.46,"(93.178, 46589, 50000)"
79,87.39,"(93.73, 46865, 50000)"
80,87.48,"(93.708, 46854, 50000)"
81,87.73,"(94.444, 47222, 50000)"
82,87.91,"(94.688, 47344, 50000)"
83,88.4,"(95.33, 47665, 50000)"
84,88.07,"(95.512, 47756, 50000)"
85,88.23,"(95.808, 47904, 50000)"
86,88.27,"(96.034, 48017, 50000)"
87,88.43,"(96.348, 48174, 50000)"
88,88.45,"(96.664, 48332, 50000)"
89,88.43,"(96.838, 48419, 50000)"
90,88.88,"(97.102, 48551, 50000)"
91,88.92,"(97.29, 48645, 50000)"
92,89.03,"(97.476, 48738, 50000)"
93,89.06,"(97.716, 48858, 50000)"
94,89.1,"(97.842, 48921, 50000)"
95,89.03,"(97.936, 48968, 50000)"
96,89.28,"(97.89, 48945, 50000)"
97,89.13,"(97.936, 48968, 50000)"
98,89.11,"(98.1, 49050, 50000)"
99,89.14,"(98.018, 49009, 50000)"
