Epoch,test accuracy,training accuracy
0,32.0,"(26.368, 13184, 50000)"
1,41.94,"(36.686, 18343, 50000)"
2,46.48,"(44.884, 22442, 50000)"
3,51.46,"(50.822, 25411, 50000)"
4,56.63,"(54.908, 27454, 50000)"
5,55.89,"(57.738, 28869, 50000)"
6,64.86,"(61.216, 30608, 50000)"
7,66.76,"(64.71, 32355, 50000)"
8,64.64,"(67.174, 33587, 50000)"
9,66.15,"(68.544, 34272, 50000)"
10,70.16,"(70.1, 35050, 50000)"
11,71.8,"(71.412, 35706, 50000)"
12,71.48,"(72.242, 36121, 50000)"
13,74.65,"(73.124, 36562, 50000)"
14,73.63,"(73.798, 36899, 50000)"
15,74.28,"(74.368, 37184, 50000)"
16,74.13,"(75.186, 37593, 50000)"
17,75.67,"(75.61, 37805, 50000)"
18,73.67,"(76.106, 38053, 50000)"
19,74.75,"(76.61, 38305, 50000)"
20,73.99,"(77.196, 38598, 50000)"
21,76.99,"(77.22, 38610, 50000)"
22,76.73,"(77.9, 38950, 50000)"
23,77.67,"(78.096, 39048, 50000)"
24,77.63,"(78.4, 39200, 50000)"
25,74.9,"(78.724, 39362, 50000)"
26,77.72,"(79.004, 39502, 50000)"
27,76.83,"(79.174, 39587, 50000)"
28,76.27,"(79.67, 39835, 50000)"
29,76.87,"(79.624, 39812, 50000)"
30,80.0,"(80.118, 40059, 50000)"
31,77.93,"(80.41, 40205, 50000)"
32,79.71,"(80.72, 40360, 50000)"
33,79.46,"(81.218, 40609, 50000)"
34,79.15,"(81.452, 40726, 50000)"
35,80.62,"(81.584, 40792, 50000)"
36,79.98,"(81.856, 40928, 50000)"
37,78.75,"(81.838, 40919, 50000)"
38,79.36,"(82.328, 41164, 50000)"
39,80.01,"(82.672, 41336, 50000)"
40,78.44,"(82.868, 41434, 50000)"
41,81.51,"(83.124, 41562, 50000)"
42,80.68,"(83.234, 41617, 50000)"
43,79.51,"(83.58, 41790, 50000)"
44,81.16,"(83.62, 41810, 50000)"
45,81.56,"(83.614, 41807, 50000)"
46,81.51,"(83.902, 41951, 50000)"
47,79.76,"(84.242, 42121, 50000)"
48,81.19,"(84.408, 42204, 50000)"
49,80.84,"(84.558, 42279, 50000)"
50,79.1,"(84.97, 42485, 50000)"
51,81.08,"(84.872, 42436, 50000)"
52,80.73,"(85.452, 42726, 50000)"
53,80.54,"(85.41, 42705, 50000)"
54,80.8,"(85.634, 42817, 50000)"
55,81.96,"(86.104, 43052, 50000)"
56,81.32,"(86.162, 43081, 50000)"
57,82.69,"(86.258, 43129, 50000)"
58,81.82,"(86.466, 43233, 50000)"
59,83.12,"(86.814, 43407, 50000)"
60,82.18,"(86.944, 43472, 50000)"
61,81.98,"(87.348, 43674, 50000)"
62,82.48,"(87.524, 43762, 50000)"
63,82.2,"(87.764, 43882, 50000)"
64,83.21,"(87.784, 43892, 50000)"
65,83.15,"(88.018, 44009, 50000)"
66,82.75,"(88.764, 44382, 50000)"
67,83.54,"(88.744, 44372, 50000)"
68,83.59,"(88.988, 44494, 50000)"
69,83.21,"(88.996, 44498, 50000)"
70,83.62,"(89.298, 44649, 50000)"
71,83.38,"(89.698, 44849, 50000)"
72,84.11,"(89.774, 44887, 50000)"
73,84.65,"(90.062, 45031, 50000)"
74,84.4,"(90.528, 45264, 50000)"
75,84.36,"(90.562, 45281, 50000)"
76,84.96,"(90.774, 45387, 50000)"
77,84.53,"(91.084, 45542, 50000)"
78,84.14,"(91.366, 45683, 50000)"
79,84.6,"(91.336, 45668, 50000)"
80,84.35,"(91.754, 45877, 50000)"
81,85.41,"(92.06, 46030, 50000)"
82,85.39,"(92.266, 46133, 50000)"
83,85.68,"(92.562, 46281, 50000)"
84,85.12,"(92.788, 46394, 50000)"
85,85.51,"(93.07, 46535, 50000)"
86,85.6,"(93.038, 46519, 50000)"
87,85.61,"(93.172, 46586, 50000)"
88,85.65,"(93.426, 46713, 50000)"
89,85.89,"(93.51, 46755, 50000)"
90,85.67,"(93.664, 46832, 50000)"
91,85.78,"(94.012, 47006, 50000)"
92,85.74,"(93.846, 46923, 50000)"
93,85.75,"(93.95, 46975, 50000)"
94,85.68,"(94.168, 47084, 50000)"
95,86.0,"(94.18, 47090, 50000)"
96,86.03,"(94.198, 47099, 50000)"
97,86.0,"(94.282, 47141, 50000)"
98,86.1,"(94.356, 47178, 50000)"
99,85.98,"(94.306, 47153, 50000)"
