Epoch,test accuracy,training accuracy
0,19.18,"(14.362, 7181, 50000)"
1,26.55,"(22.104, 11052, 50000)"
2,33.35,"(29.428, 14714, 50000)"
3,38.44,"(34.876, 17438, 50000)"
4,38.5,"(39.762, 19881, 50000)"
5,47.65,"(45.642, 22821, 50000)"
6,53.46,"(50.008, 25004, 50000)"
7,57.43,"(53.858, 26929, 50000)"
8,60.31,"(57.086, 28543, 50000)"
9,57.17,"(59.154, 29577, 50000)"
10,62.44,"(60.682, 30341, 50000)"
11,63.2,"(62.646, 31323, 50000)"
12,64.39,"(64.058, 32029, 50000)"
13,65.43,"(65.496, 32748, 50000)"
14,64.68,"(65.15, 32575, 50000)"
15,65.83,"(65.746, 32873, 50000)"
16,69.8,"(67.38, 33690, 50000)"
17,71.26,"(69.39, 34695, 50000)"
18,70.51,"(70.976, 35488, 50000)"
19,67.3,"(72.514, 36257, 50000)"
20,72.75,"(73.274, 36637, 50000)"
21,72.17,"(74.328, 37164, 50000)"
22,74.26,"(75.146, 37573, 50000)"
23,74.54,"(75.67, 37835, 50000)"
24,73.6,"(75.934, 37967, 50000)"
25,74.19,"(76.734, 38367, 50000)"
26,77.14,"(77.264, 38632, 50000)"
27,74.51,"(77.444, 38722, 50000)"
28,77.28,"(78.172, 39086, 50000)"
29,77.02,"(78.486, 39243, 50000)"
30,77.8,"(78.75, 39375, 50000)"
31,76.73,"(79.072, 39536, 50000)"
32,76.66,"(79.348, 39674, 50000)"
33,77.61,"(79.538, 39769, 50000)"
34,78.55,"(80.098, 40049, 50000)"
35,77.72,"(80.038, 40019, 50000)"
36,78.55,"(80.474, 40237, 50000)"
37,78.91,"(80.85, 40425, 50000)"
38,80.33,"(81.132, 40566, 50000)"
39,78.08,"(81.508, 40754, 50000)"
40,76.64,"(81.646, 40823, 50000)"
41,78.31,"(81.874, 40937, 50000)"
42,80.29,"(82.246, 41123, 50000)"
43,80.69,"(82.53, 41265, 50000)"
44,79.53,"(82.808, 41404, 50000)"
45,80.74,"(82.976, 41488, 50000)"
46,80.08,"(83.224, 41612, 50000)"
47,80.81,"(83.326, 41663, 50000)"
48,80.79,"(83.9, 41950, 50000)"
49,80.64,"(84.098, 42049, 50000)"
50,81.91,"(84.362, 42181, 50000)"
51,82.41,"(84.632, 42316, 50000)"
52,82.44,"(84.878, 42439, 50000)"
53,81.96,"(85.242, 42621, 50000)"
54,82.26,"(85.652, 42826, 50000)"
55,82.4,"(85.458, 42729, 50000)"
56,83.13,"(85.918, 42959, 50000)"
57,82.34,"(86.246, 43123, 50000)"
58,81.68,"(86.694, 43347, 50000)"
59,83.95,"(86.844, 43422, 50000)"
60,83.71,"(87.2, 43600, 50000)"
61,83.99,"(87.686, 43843, 50000)"
62,83.33,"(87.882, 43941, 50000)"
63,84.57,"(88.0, 44000, 50000)"
64,83.62,"(88.224, 44112, 50000)"
65,83.86,"(88.948, 44474, 50000)"
66,84.82,"(89.06, 44530, 50000)"
67,83.13,"(89.426, 44713, 50000)"
68,84.52,"(89.754, 44877, 50000)"
69,85.62,"(90.116, 45058, 50000)"
70,85.89,"(90.182, 45091, 50000)"
71,85.71,"(90.668, 45334, 50000)"
72,86.82,"(90.848, 45424, 50000)"
73,86.4,"(91.318, 45659, 50000)"
74,86.46,"(91.948, 45974, 50000)"
75,86.65,"(92.064, 46032, 50000)"
76,86.75,"(92.49, 46245, 50000)"
77,86.81,"(92.778, 46389, 50000)"
78,87.29,"(93.26, 46630, 50000)"
79,87.31,"(93.696, 46848, 50000)"
80,87.66,"(94.194, 47097, 50000)"
81,87.76,"(94.306, 47153, 50000)"
82,87.78,"(94.87, 47435, 50000)"
83,88.07,"(95.16, 47580, 50000)"
84,88.4,"(95.432, 47716, 50000)"
85,88.34,"(95.82, 47910, 50000)"
86,88.42,"(96.07, 48035, 50000)"
87,88.52,"(96.474, 48237, 50000)"
88,88.36,"(96.702, 48351, 50000)"
89,88.67,"(96.908, 48454, 50000)"
90,88.97,"(97.13, 48565, 50000)"
91,88.89,"(97.474, 48737, 50000)"
92,88.61,"(97.62, 48810, 50000)"
93,88.96,"(97.696, 48848, 50000)"
94,89.08,"(97.864, 48932, 50000)"
95,88.89,"(97.938, 48969, 50000)"
96,89.11,"(98.18, 49090, 50000)"
97,89.01,"(98.156, 49078, 50000)"
98,89.21,"(98.074, 49037, 50000)"
99,89.21,"(98.14, 49070, 50000)"
