Epoch,test accuracy,training accuracy
0,23.95,"(18.97, 9485, 50000)"
1,36.53,"(33.572, 16786, 50000)"
2,45.88,"(41.126, 20563, 50000)"
3,51.93,"(47.356, 23678, 50000)"
4,55.82,"(54.398, 27199, 50000)"
5,58.68,"(60.686, 30343, 50000)"
6,64.83,"(65.27, 32635, 50000)"
7,65.55,"(68.206, 34103, 50000)"
8,67.88,"(70.164, 35082, 50000)"
9,67.27,"(72.398, 36199, 50000)"
10,71.3,"(74.112, 37056, 50000)"
11,71.83,"(75.896, 37948, 50000)"
12,77.87,"(77.354, 38677, 50000)"
13,74.31,"(78.678, 39339, 50000)"
14,71.13,"(79.542, 39771, 50000)"
15,77.78,"(80.594, 40297, 50000)"
16,76.2,"(81.508, 40754, 50000)"
17,79.15,"(82.686, 41343, 50000)"
18,78.57,"(83.014, 41507, 50000)"
19,77.62,"(83.454, 41727, 50000)"
20,81.12,"(84.464, 42232, 50000)"
21,74.43,"(84.68, 42340, 50000)"
22,79.8,"(84.848, 42424, 50000)"
23,81.45,"(85.306, 42653, 50000)"
24,82.81,"(85.678, 42839, 50000)"
25,73.08,"(86.09, 43045, 50000)"
26,84.48,"(86.656, 43328, 50000)"
27,81.27,"(86.69, 43345, 50000)"
28,80.01,"(87.214, 43607, 50000)"
29,83.0,"(87.298, 43649, 50000)"
30,82.9,"(87.91, 43955, 50000)"
31,83.01,"(87.846, 43923, 50000)"
32,82.91,"(88.036, 44018, 50000)"
33,83.19,"(88.382, 44191, 50000)"
34,84.21,"(88.696, 44348, 50000)"
35,83.12,"(88.844, 44422, 50000)"
36,79.81,"(89.108, 44554, 50000)"
37,83.96,"(89.58, 44790, 50000)"
38,83.34,"(89.794, 44897, 50000)"
39,83.43,"(90.07, 45035, 50000)"
40,84.55,"(90.04, 45020, 50000)"
41,83.6,"(90.49, 45245, 50000)"
42,83.48,"(90.458, 45229, 50000)"
43,84.35,"(91.092, 45546, 50000)"
44,85.56,"(91.106, 45553, 50000)"
45,86.38,"(91.302, 45651, 50000)"
46,86.41,"(91.498, 45749, 50000)"
47,87.23,"(91.592, 45796, 50000)"
48,87.07,"(92.252, 46126, 50000)"
49,85.51,"(92.386, 46193, 50000)"
50,87.92,"(92.546, 46273, 50000)"
51,86.25,"(92.778, 46389, 50000)"
52,86.18,"(92.962, 46481, 50000)"
53,88.77,"(93.172, 46586, 50000)"
54,88.71,"(93.466, 46733, 50000)"
55,86.44,"(93.758, 46879, 50000)"
56,87.45,"(94.04, 47020, 50000)"
57,89.05,"(94.442, 47221, 50000)"
58,88.88,"(94.302, 47151, 50000)"
59,89.88,"(94.754, 47377, 50000)"
60,86.54,"(95.208, 47604, 50000)"
61,89.68,"(95.032, 47516, 50000)"
62,89.77,"(95.464, 47732, 50000)"
63,90.12,"(95.612, 47806, 50000)"
64,89.77,"(96.088, 48044, 50000)"
65,89.83,"(96.104, 48052, 50000)"
66,90.35,"(96.444, 48222, 50000)"
67,90.86,"(96.606, 48303, 50000)"
68,90.66,"(96.78, 48390, 50000)"
69,91.73,"(97.134, 48567, 50000)"
70,91.15,"(97.702, 48851, 50000)"
71,91.71,"(97.648, 48824, 50000)"
72,91.75,"(97.934, 48967, 50000)"
73,92.3,"(98.264, 49132, 50000)"
74,91.54,"(98.67, 49335, 50000)"
75,92.45,"(98.514, 49257, 50000)"
76,91.98,"(98.646, 49323, 50000)"
77,92.65,"(99.056, 49528, 50000)"
78,93.49,"(99.3, 49650, 50000)"
79,93.12,"(99.384, 49692, 50000)"
80,93.3,"(99.524, 49762, 50000)"
81,93.41,"(99.66, 49830, 50000)"
82,93.69,"(99.734, 49867, 50000)"
83,93.66,"(99.764, 49882, 50000)"
84,93.85,"(99.794, 49897, 50000)"
85,94.16,"(99.87, 49935, 50000)"
86,94.29,"(99.902, 49951, 50000)"
87,94.42,"(99.914, 49957, 50000)"
88,94.31,"(99.936, 49968, 50000)"
89,94.25,"(99.944, 49972, 50000)"
90,94.34,"(99.95, 49975, 50000)"
91,94.45,"(99.96, 49980, 50000)"
92,94.49,"(99.964, 49982, 50000)"
93,94.47,"(99.962, 49981, 50000)"
94,94.59,"(99.962, 49981, 50000)"
95,94.68,"(99.966, 49983, 50000)"
96,94.56,"(99.974, 49987, 50000)"
97,94.6,"(99.968, 49984, 50000)"
98,94.64,"(99.966, 49983, 50000)"
99,94.55,"(99.96, 49980, 50000)"
