Epoch,test accuracy,training accuracy
0,30.39,"(28.728, 14364, 50000)"
1,46.73,"(45.332, 22666, 50000)"
2,56.6,"(57.826, 28913, 50000)"
3,59.83,"(63.992, 31996, 50000)"
4,58.3,"(68.228, 34114, 50000)"
5,70.9,"(71.982, 35991, 50000)"
6,71.78,"(74.486, 37243, 50000)"
7,76.53,"(76.07, 38035, 50000)"
8,73.35,"(77.05, 38525, 50000)"
9,74.2,"(78.316, 39158, 50000)"
10,73.93,"(78.71, 39355, 50000)"
11,73.01,"(79.43, 39715, 50000)"
12,78.72,"(79.864, 39932, 50000)"
13,69.75,"(80.296, 40148, 50000)"
14,74.51,"(80.518, 40259, 50000)"
15,77.23,"(81.252, 40626, 50000)"
16,79.25,"(81.678, 40839, 50000)"
17,78.54,"(81.702, 40851, 50000)"
18,71.53,"(82.006, 41003, 50000)"
19,75.47,"(82.656, 41328, 50000)"
20,74.18,"(82.65, 41325, 50000)"
21,77.73,"(83.22, 41610, 50000)"
22,79.75,"(83.408, 41704, 50000)"
23,79.68,"(83.194, 41597, 50000)"
24,81.5,"(83.63, 41815, 50000)"
25,80.71,"(83.916, 41958, 50000)"
26,80.14,"(84.21, 42105, 50000)"
27,81.86,"(84.272, 42136, 50000)"
28,80.85,"(84.674, 42337, 50000)"
29,80.54,"(84.642, 42321, 50000)"
30,82.73,"(84.984, 42492, 50000)"
31,80.18,"(84.972, 42486, 50000)"
32,82.6,"(85.24, 42620, 50000)"
33,68.44,"(85.754, 42877, 50000)"
34,80.5,"(85.698, 42849, 50000)"
35,78.26,"(85.84, 42920, 50000)"
36,79.35,"(85.984, 42992, 50000)"
37,80.81,"(86.196, 43098, 50000)"
38,82.42,"(86.386, 43193, 50000)"
39,77.77,"(86.97, 43485, 50000)"
40,84.59,"(87.056, 43528, 50000)"
41,83.54,"(86.962, 43481, 50000)"
42,85.14,"(87.41, 43705, 50000)"
43,84.44,"(87.684, 43842, 50000)"
44,82.87,"(87.896, 43948, 50000)"
45,78.42,"(88.338, 44169, 50000)"
46,82.1,"(88.11, 44055, 50000)"
47,82.85,"(88.402, 44201, 50000)"
48,83.37,"(88.654, 44327, 50000)"
49,85.55,"(88.86, 44430, 50000)"
50,85.57,"(89.402, 44701, 50000)"
51,84.65,"(89.536, 44768, 50000)"
52,83.9,"(89.784, 44892, 50000)"
53,85.6,"(90.068, 45034, 50000)"
54,84.44,"(90.222, 45111, 50000)"
55,82.81,"(90.89, 45445, 50000)"
56,83.05,"(91.084, 45542, 50000)"
57,83.3,"(91.252, 45626, 50000)"
58,87.23,"(91.452, 45726, 50000)"
59,86.04,"(91.522, 45761, 50000)"
60,86.37,"(91.918, 45959, 50000)"
61,86.52,"(92.24, 46120, 50000)"
62,87.55,"(92.406, 46203, 50000)"
63,87.17,"(92.838, 46419, 50000)"
64,86.72,"(92.98, 46490, 50000)"
65,89.37,"(93.028, 46514, 50000)"
66,88.84,"(93.714, 46857, 50000)"
67,86.69,"(93.95, 46975, 50000)"
68,87.74,"(94.328, 47164, 50000)"
69,87.32,"(94.58, 47290, 50000)"
70,86.76,"(94.772, 47386, 50000)"
71,89.77,"(95.076, 47538, 50000)"
72,88.74,"(95.534, 47767, 50000)"
73,89.67,"(95.89, 47945, 50000)"
74,89.89,"(96.208, 48104, 50000)"
75,89.63,"(96.576, 48288, 50000)"
76,90.9,"(96.558, 48279, 50000)"
77,89.82,"(97.148, 48574, 50000)"
78,91.42,"(97.236, 48618, 50000)"
79,90.43,"(97.708, 48854, 50000)"
80,91.14,"(97.79, 48895, 50000)"
81,91.57,"(98.142, 49071, 50000)"
82,91.69,"(98.422, 49211, 50000)"
83,91.88,"(98.686, 49343, 50000)"
84,91.79,"(98.936, 49468, 50000)"
85,91.96,"(99.06, 49530, 50000)"
86,92.15,"(99.198, 49599, 50000)"
87,92.11,"(99.322, 49661, 50000)"
88,92.6,"(99.414, 49707, 50000)"
89,92.44,"(99.63, 49815, 50000)"
90,92.65,"(99.658, 49829, 50000)"
91,92.73,"(99.716, 49858, 50000)"
92,92.75,"(99.746, 49873, 50000)"
93,92.75,"(99.802, 49901, 50000)"
94,92.9,"(99.828, 49914, 50000)"
95,92.83,"(99.832, 49916, 50000)"
96,92.89,"(99.84, 49920, 50000)"
97,92.79,"(99.892, 49946, 50000)"
98,92.83,"(99.88, 49940, 50000)"
99,92.85,"(99.888, 49944, 50000)"
