Epoch,test accuracy,training accuracy
0,23.85,"(15.64, 7820, 50000)"
1,29.55,"(26.192, 13096, 50000)"
2,32.74,"(32.38, 16190, 50000)"
3,40.11,"(36.774, 18387, 50000)"
4,49.08,"(42.402, 21201, 50000)"
5,50.81,"(47.128, 23564, 50000)"
6,53.03,"(51.07, 25535, 50000)"
7,55.13,"(53.338, 26669, 50000)"
8,57.22,"(56.774, 28387, 50000)"
9,61.11,"(58.67, 29335, 50000)"
10,62.97,"(60.01, 30005, 50000)"
11,62.73,"(62.092, 31046, 50000)"
12,67.27,"(64.784, 32392, 50000)"
13,63.15,"(66.512, 33256, 50000)"
14,67.62,"(68.444, 34222, 50000)"
15,68.68,"(69.19, 34595, 50000)"
16,68.8,"(70.582, 35291, 50000)"
17,67.14,"(71.562, 35781, 50000)"
18,71.69,"(72.288, 36144, 50000)"
19,71.1,"(72.938, 36469, 50000)"
20,70.4,"(73.474, 36737, 50000)"
21,73.92,"(73.792, 36896, 50000)"
22,73.82,"(74.824, 37412, 50000)"
23,66.57,"(75.014, 37507, 50000)"
24,74.05,"(75.138, 37569, 50000)"
25,76.41,"(75.62, 37810, 50000)"
26,75.16,"(76.398, 38199, 50000)"
27,75.83,"(76.528, 38264, 50000)"
28,76.16,"(76.81, 38405, 50000)"
29,74.48,"(77.148, 38574, 50000)"
30,75.16,"(77.346, 38673, 50000)"
31,69.46,"(77.698, 38849, 50000)"
32,76.13,"(78.554, 39277, 50000)"
33,76.05,"(78.146, 39073, 50000)"
34,75.4,"(78.442, 39221, 50000)"
35,76.82,"(78.488, 39244, 50000)"
36,77.08,"(79.032, 39516, 50000)"
37,76.27,"(79.82, 39910, 50000)"
38,77.42,"(79.804, 39902, 50000)"
39,77.2,"(79.854, 39927, 50000)"
40,71.13,"(80.158, 40079, 50000)"
41,79.73,"(80.556, 40278, 50000)"
42,77.81,"(80.842, 40421, 50000)"
43,78.21,"(80.874, 40437, 50000)"
44,79.86,"(80.858, 40429, 50000)"
45,79.2,"(81.622, 40811, 50000)"
46,78.64,"(81.78, 40890, 50000)"
47,79.17,"(82.158, 41079, 50000)"
48,79.8,"(82.158, 41079, 50000)"
49,80.35,"(82.668, 41334, 50000)"
50,79.14,"(82.438, 41219, 50000)"
51,81.67,"(82.92, 41460, 50000)"
52,78.43,"(83.672, 41836, 50000)"
53,80.63,"(83.46, 41730, 50000)"
54,80.93,"(83.886, 41943, 50000)"
55,80.99,"(84.166, 42083, 50000)"
56,81.21,"(84.408, 42204, 50000)"
57,82.09,"(84.412, 42206, 50000)"
58,83.01,"(84.742, 42371, 50000)"
59,81.95,"(85.314, 42657, 50000)"
60,81.71,"(85.806, 42903, 50000)"
61,83.49,"(86.064, 43032, 50000)"
62,83.64,"(86.052, 43026, 50000)"
63,83.39,"(86.41, 43205, 50000)"
64,82.25,"(86.71, 43355, 50000)"
65,84.53,"(87.37, 43685, 50000)"
66,83.34,"(87.442, 43721, 50000)"
67,84.33,"(87.886, 43943, 50000)"
68,84.92,"(88.112, 44056, 50000)"
69,85.56,"(88.646, 44323, 50000)"
70,84.88,"(88.858, 44429, 50000)"
71,85.06,"(89.2, 44600, 50000)"
72,85.71,"(89.61, 44805, 50000)"
73,85.45,"(90.13, 45065, 50000)"
74,85.79,"(90.44, 45220, 50000)"
75,87.31,"(90.684, 45342, 50000)"
76,86.74,"(91.082, 45541, 50000)"
77,86.77,"(91.66, 45830, 50000)"
78,86.46,"(92.094, 46047, 50000)"
79,86.74,"(92.52, 46260, 50000)"
80,87.29,"(92.818, 46409, 50000)"
81,87.97,"(93.27, 46635, 50000)"
82,87.24,"(93.826, 46913, 50000)"
83,88.05,"(94.068, 47034, 50000)"
84,88.28,"(94.486, 47243, 50000)"
85,88.1,"(94.978, 47489, 50000)"
86,88.76,"(95.294, 47647, 50000)"
87,88.76,"(95.708, 47854, 50000)"
88,88.39,"(96.142, 48071, 50000)"
89,89.04,"(96.39, 48195, 50000)"
90,89.23,"(96.746, 48373, 50000)"
91,88.99,"(96.912, 48456, 50000)"
92,89.49,"(97.152, 48576, 50000)"
93,89.63,"(97.394, 48697, 50000)"
94,89.62,"(97.516, 48758, 50000)"
95,89.56,"(97.642, 48821, 50000)"
96,89.58,"(97.822, 48911, 50000)"
97,89.53,"(97.83, 48915, 50000)"
98,89.48,"(97.872, 48936, 50000)"
99,89.53,"(98.036, 49018, 50000)"
