Epoch,test accuracy,training accuracy
0,28.0,"(20.012, 10006, 50000)"
1,34.22,"(33.758, 16879, 50000)"
2,36.01,"(40.856, 20428, 50000)"
3,43.11,"(45.572, 22786, 50000)"
4,44.52,"(50.286, 25143, 50000)"
5,52.75,"(52.858, 26429, 50000)"
6,49.93,"(55.588, 27794, 50000)"
7,57.03,"(57.602, 28801, 50000)"
8,53.72,"(58.738, 29369, 50000)"
9,50.93,"(59.81, 29905, 50000)"
10,61.57,"(60.808, 30404, 50000)"
11,57.98,"(61.776, 30888, 50000)"
12,57.48,"(61.572, 30786, 50000)"
13,55.57,"(61.028, 30514, 50000)"
14,63.14,"(61.742, 30871, 50000)"
15,65.72,"(65.946, 32973, 50000)"
16,59.45,"(68.176, 34088, 50000)"
17,63.06,"(69.258, 34629, 50000)"
18,69.04,"(70.29, 35145, 50000)"
19,66.44,"(71.028, 35514, 50000)"
20,69.12,"(71.676, 35838, 50000)"
21,68.54,"(72.168, 36084, 50000)"
22,71.75,"(73.052, 36526, 50000)"
23,58.94,"(73.158, 36579, 50000)"
24,59.43,"(73.63, 36815, 50000)"
25,64.83,"(73.826, 36913, 50000)"
26,70.09,"(74.112, 37056, 50000)"
27,67.49,"(74.778, 37389, 50000)"
28,69.77,"(74.376, 37188, 50000)"
29,71.2,"(75.03, 37515, 50000)"
30,71.96,"(74.97, 37485, 50000)"
31,70.69,"(75.78, 37890, 50000)"
32,72.73,"(75.864, 37932, 50000)"
33,71.27,"(75.95, 37975, 50000)"
34,72.18,"(76.38, 38190, 50000)"
35,61.12,"(76.446, 38223, 50000)"
36,74.09,"(76.436, 38218, 50000)"
37,71.36,"(77.002, 38501, 50000)"
38,73.57,"(77.04, 38520, 50000)"
39,67.82,"(77.204, 38602, 50000)"
40,71.88,"(77.418, 38709, 50000)"
41,73.07,"(77.64, 38820, 50000)"
42,73.55,"(77.75, 38875, 50000)"
43,70.76,"(77.808, 38904, 50000)"
44,74.89,"(78.31, 39155, 50000)"
45,76.52,"(78.598, 39299, 50000)"
46,73.46,"(78.764, 39382, 50000)"
47,74.12,"(78.686, 39343, 50000)"
48,70.96,"(79.084, 39542, 50000)"
49,74.19,"(79.55, 39775, 50000)"
50,74.32,"(79.54, 39770, 50000)"
51,70.61,"(79.896, 39948, 50000)"
52,73.55,"(79.738, 39869, 50000)"
53,78.2,"(80.244, 40122, 50000)"
54,75.06,"(80.572, 40286, 50000)"
55,75.64,"(80.3, 40150, 50000)"
56,78.31,"(81.022, 40511, 50000)"
57,74.75,"(81.344, 40672, 50000)"
58,71.29,"(81.476, 40738, 50000)"
59,79.97,"(81.604, 40802, 50000)"
60,75.61,"(82.066, 41033, 50000)"
61,78.73,"(82.14, 41070, 50000)"
62,79.1,"(82.498, 41249, 50000)"
63,78.77,"(82.86, 41430, 50000)"
64,78.66,"(83.212, 41606, 50000)"
65,78.73,"(83.478, 41739, 50000)"
66,78.78,"(83.654, 41827, 50000)"
67,79.88,"(83.722, 41861, 50000)"
68,80.93,"(84.09, 42045, 50000)"
69,81.21,"(84.626, 42313, 50000)"
70,79.58,"(84.554, 42277, 50000)"
71,81.84,"(85.33, 42665, 50000)"
72,82.45,"(85.176, 42588, 50000)"
73,81.07,"(85.804, 42902, 50000)"
74,82.26,"(86.368, 43184, 50000)"
75,79.62,"(86.6, 43300, 50000)"
76,81.73,"(86.792, 43396, 50000)"
77,82.37,"(87.036, 43518, 50000)"
78,82.92,"(87.506, 43753, 50000)"
79,82.79,"(88.004, 44002, 50000)"
80,83.61,"(88.326, 44163, 50000)"
81,83.4,"(88.792, 44396, 50000)"
82,84.04,"(89.078, 44539, 50000)"
83,83.98,"(89.476, 44738, 50000)"
84,84.26,"(89.848, 44924, 50000)"
85,84.24,"(90.076, 45038, 50000)"
86,83.97,"(90.626, 45313, 50000)"
87,84.73,"(91.056, 45528, 50000)"
88,84.73,"(91.26, 45630, 50000)"
89,84.89,"(91.556, 45778, 50000)"
90,84.92,"(91.894, 45947, 50000)"
91,85.1,"(92.378, 46189, 50000)"
92,85.07,"(92.484, 46242, 50000)"
93,85.39,"(92.76, 46380, 50000)"
94,85.39,"(93.052, 46526, 50000)"
95,85.41,"(93.06, 46530, 50000)"
96,85.38,"(93.266, 46633, 50000)"
97,85.51,"(93.524, 46762, 50000)"
98,85.44,"(93.392, 46696, 50000)"
99,85.49,"(93.528, 46764, 50000)"
