Epoch,test accuracy,training accuracy
0,26.35,"(17.264, 8632, 50000)"
1,36.71,"(29.484, 14742, 50000)"
2,41.88,"(36.934, 18467, 50000)"
3,45.37,"(42.654, 21327, 50000)"
4,51.04,"(47.22, 23610, 50000)"
5,55.67,"(53.188, 26594, 50000)"
6,60.38,"(58.312, 29156, 50000)"
7,64.94,"(62.448, 31224, 50000)"
8,68.04,"(65.766, 32883, 50000)"
9,66.08,"(68.338, 34169, 50000)"
10,68.28,"(70.126, 35063, 50000)"
11,69.07,"(72.022, 36011, 50000)"
12,66.42,"(73.368, 36684, 50000)"
13,61.8,"(75.028, 37514, 50000)"
14,72.56,"(76.574, 38287, 50000)"
15,76.29,"(77.526, 38763, 50000)"
16,76.05,"(78.452, 39226, 50000)"
17,74.35,"(79.56, 39780, 50000)"
18,72.89,"(80.026, 40013, 50000)"
19,70.05,"(81.054, 40527, 50000)"
20,67.24,"(81.742, 40871, 50000)"
21,74.6,"(82.152, 41076, 50000)"
22,78.36,"(82.678, 41339, 50000)"
23,79.71,"(83.124, 41562, 50000)"
24,77.14,"(83.574, 41787, 50000)"
25,79.08,"(84.018, 42009, 50000)"
26,78.6,"(83.992, 41996, 50000)"
27,74.6,"(84.584, 42292, 50000)"
28,75.47,"(85.016, 42508, 50000)"
29,80.76,"(85.334, 42667, 50000)"
30,82.06,"(85.7, 42850, 50000)"
31,80.72,"(85.962, 42981, 50000)"
32,81.39,"(86.316, 43158, 50000)"
33,83.59,"(86.384, 43192, 50000)"
34,81.1,"(86.754, 43377, 50000)"
35,80.1,"(86.654, 43327, 50000)"
36,83.99,"(87.228, 43614, 50000)"
37,82.7,"(87.602, 43801, 50000)"
38,82.07,"(87.638, 43819, 50000)"
39,82.05,"(87.828, 43914, 50000)"
40,84.21,"(87.864, 43932, 50000)"
41,84.76,"(88.236, 44118, 50000)"
42,82.79,"(88.608, 44304, 50000)"
43,85.13,"(89.072, 44536, 50000)"
44,85.88,"(89.022, 44511, 50000)"
45,86.06,"(89.392, 44696, 50000)"
46,86.01,"(89.846, 44923, 50000)"
47,85.57,"(89.774, 44887, 50000)"
48,83.72,"(90.052, 45026, 50000)"
49,84.24,"(90.272, 45136, 50000)"
50,85.67,"(90.472, 45236, 50000)"
51,85.0,"(90.754, 45377, 50000)"
52,85.17,"(90.72, 45360, 50000)"
53,86.54,"(91.246, 45623, 50000)"
54,86.05,"(91.504, 45752, 50000)"
55,84.89,"(91.788, 45894, 50000)"
56,88.02,"(92.0, 46000, 50000)"
57,88.15,"(92.28, 46140, 50000)"
58,87.57,"(92.73, 46365, 50000)"
59,88.4,"(92.878, 46439, 50000)"
60,86.99,"(92.994, 46497, 50000)"
61,88.36,"(93.31, 46655, 50000)"
62,89.26,"(93.734, 46867, 50000)"
63,88.77,"(93.964, 46982, 50000)"
64,88.81,"(94.276, 47138, 50000)"
65,88.73,"(94.67, 47335, 50000)"
66,88.58,"(95.022, 47511, 50000)"
67,88.53,"(95.098, 47549, 50000)"
68,89.15,"(95.448, 47724, 50000)"
69,89.85,"(95.63, 47815, 50000)"
70,90.19,"(96.188, 48094, 50000)"
71,89.62,"(96.304, 48152, 50000)"
72,90.04,"(96.53, 48265, 50000)"
73,90.25,"(96.976, 48488, 50000)"
74,90.18,"(97.22, 48610, 50000)"
75,91.19,"(97.484, 48742, 50000)"
76,90.91,"(98.008, 49004, 50000)"
77,90.64,"(98.196, 49098, 50000)"
78,91.6,"(98.442, 49221, 50000)"
79,91.86,"(98.712, 49356, 50000)"
80,92.08,"(98.924, 49462, 50000)"
81,92.34,"(99.04, 49520, 50000)"
82,93.22,"(99.288, 49644, 50000)"
83,92.85,"(99.454, 49727, 50000)"
84,93.22,"(99.494, 49747, 50000)"
85,93.07,"(99.654, 49827, 50000)"
86,93.4,"(99.766, 49883, 50000)"
87,93.35,"(99.844, 49922, 50000)"
88,93.38,"(99.842, 49921, 50000)"
89,93.44,"(99.88, 49940, 50000)"
90,93.54,"(99.908, 49954, 50000)"
91,93.65,"(99.908, 49954, 50000)"
92,93.66,"(99.932, 49966, 50000)"
93,93.82,"(99.952, 49976, 50000)"
94,93.6,"(99.928, 49964, 50000)"
95,93.65,"(99.958, 49979, 50000)"
96,93.63,"(99.948, 49974, 50000)"
97,93.66,"(99.964, 49982, 50000)"
98,93.82,"(99.954, 49977, 50000)"
99,93.77,"(99.936, 49968, 50000)"
