Epoch,test accuracy,training accuracy
0,43.99,"(32.992, 16496, 50000)"
1,39.8,"(41.728, 20864, 50000)"
2,46.3,"(44.282, 22141, 50000)"
3,55.11,"(47.06, 23530, 50000)"
4,52.19,"(50.612, 25306, 50000)"
5,58.37,"(54.664, 27332, 50000)"
6,61.04,"(58.198, 29099, 50000)"
7,47.26,"(54.158, 27079, 50000)"
8,56.56,"(52.054, 26027, 50000)"
9,56.75,"(49.496, 24748, 50000)"
10,55.73,"(54.344, 27172, 50000)"
11,47.93,"(49.362, 24681, 50000)"
12,56.61,"(52.322, 26161, 50000)"
13,61.65,"(57.248, 28624, 50000)"
14,64.54,"(60.912, 30456, 50000)"
15,66.8,"(62.448, 31224, 50000)"
16,66.27,"(65.074, 32537, 50000)"
17,65.5,"(65.842, 32921, 50000)"
18,69.52,"(65.258, 32629, 50000)"
19,67.96,"(66.096, 33048, 50000)"
20,71.84,"(69.142, 34571, 50000)"
21,72.13,"(70.772, 35386, 50000)"
22,73.31,"(71.922, 35961, 50000)"
23,74.44,"(72.848, 36424, 50000)"
24,71.94,"(74.02, 37010, 50000)"
25,74.94,"(71.564, 35782, 50000)"
26,73.04,"(74.38, 37190, 50000)"
27,76.22,"(76.242, 38121, 50000)"
28,77.28,"(77.656, 38828, 50000)"
29,76.94,"(78.416, 39208, 50000)"
30,78.23,"(79.038, 39519, 50000)"
31,77.63,"(79.826, 39913, 50000)"
32,78.56,"(80.144, 40072, 50000)"
33,79.31,"(80.568, 40284, 50000)"
34,79.91,"(81.614, 40807, 50000)"
35,79.34,"(81.48, 40740, 50000)"
36,79.12,"(80.928, 40464, 50000)"
37,79.36,"(81.71, 40855, 50000)"
38,80.41,"(83.216, 41608, 50000)"
39,80.41,"(83.452, 41726, 50000)"
40,80.72,"(84.246, 42123, 50000)"
41,80.75,"(84.67, 42335, 50000)"
42,81.41,"(85.008, 42504, 50000)"
43,81.96,"(85.44, 42720, 50000)"
44,81.23,"(85.714, 42857, 50000)"
45,81.94,"(86.178, 43089, 50000)"
46,81.47,"(86.82, 43410, 50000)"
47,81.91,"(86.91, 43455, 50000)"
48,81.71,"(87.452, 43726, 50000)"
49,81.98,"(87.548, 43774, 50000)"
50,82.25,"(88.116, 44058, 50000)"
51,82.64,"(88.53, 44265, 50000)"
52,82.01,"(88.476, 44238, 50000)"
53,81.83,"(89.1, 44550, 50000)"
54,82.61,"(89.518, 44759, 50000)"
55,82.39,"(89.948, 44974, 50000)"
56,82.38,"(90.098, 45049, 50000)"
57,82.6,"(90.41, 45205, 50000)"
58,82.34,"(90.554, 45277, 50000)"
59,82.61,"(91.116, 45558, 50000)"
60,82.77,"(91.186, 45593, 50000)"
61,82.72,"(91.77, 45885, 50000)"
62,82.69,"(92.134, 46067, 50000)"
63,82.56,"(92.23, 46115, 50000)"
64,82.97,"(92.68, 46340, 50000)"
65,82.54,"(93.102, 46551, 50000)"
66,82.68,"(93.184, 46592, 50000)"
67,83.22,"(93.47, 46735, 50000)"
68,83.14,"(93.76, 46880, 50000)"
69,82.65,"(94.036, 47018, 50000)"
70,83.31,"(94.086, 47043, 50000)"
71,82.82,"(94.552, 47276, 50000)"
72,83.17,"(94.844, 47422, 50000)"
73,82.89,"(94.984, 47492, 50000)"
74,83.01,"(95.046, 47523, 50000)"
75,83.17,"(95.426, 47713, 50000)"
76,83.15,"(95.682, 47841, 50000)"
77,83.22,"(95.908, 47954, 50000)"
78,83.3,"(95.99, 47995, 50000)"
79,82.99,"(96.368, 48184, 50000)"
80,83.37,"(96.446, 48223, 50000)"
81,83.32,"(96.644, 48322, 50000)"
82,83.45,"(96.698, 48349, 50000)"
83,83.19,"(96.854, 48427, 50000)"
84,83.74,"(96.946, 48473, 50000)"
85,83.56,"(97.172, 48586, 50000)"
86,83.56,"(97.282, 48641, 50000)"
87,83.67,"(97.318, 48659, 50000)"
88,83.48,"(97.508, 48754, 50000)"
89,83.43,"(97.438, 48719, 50000)"
90,83.32,"(97.654, 48827, 50000)"
91,83.46,"(97.628, 48814, 50000)"
92,83.44,"(97.692, 48846, 50000)"
93,83.44,"(97.756, 48878, 50000)"
94,83.61,"(97.764, 48882, 50000)"
95,83.52,"(97.79, 48895, 50000)"
96,83.47,"(97.752, 48876, 50000)"
97,83.4,"(97.778, 48889, 50000)"
98,83.49,"(97.842, 48921, 50000)"
99,83.56,"(97.828, 48914, 50000)"
