Epoch,test accuracy,training accuracy
0,18.42,"(14.134, 7067, 50000)"
1,24.84,"(22.172, 11086, 50000)"
2,32.42,"(29.37, 14685, 50000)"
3,36.67,"(35.262, 17631, 50000)"
4,50.89,"(44.624, 22312, 50000)"
5,48.24,"(49.06, 24530, 50000)"
6,51.8,"(52.366, 26183, 50000)"
7,53.53,"(54.494, 27247, 50000)"
8,56.3,"(56.982, 28491, 50000)"
9,58.74,"(58.108, 29054, 50000)"
10,54.34,"(59.712, 29856, 50000)"
11,56.97,"(60.108, 30054, 50000)"
12,63.67,"(61.22, 30610, 50000)"
13,61.96,"(62.348, 31174, 50000)"
14,58.96,"(62.246, 31123, 50000)"
15,61.55,"(63.244, 31622, 50000)"
16,48.89,"(63.634, 31817, 50000)"
17,64.68,"(64.652, 32326, 50000)"
18,61.64,"(65.948, 32974, 50000)"
19,61.6,"(66.884, 33442, 50000)"
20,67.87,"(67.476, 33738, 50000)"
21,67.49,"(68.182, 34091, 50000)"
22,63.01,"(68.814, 34407, 50000)"
23,64.44,"(68.7, 34350, 50000)"
24,63.54,"(69.394, 34697, 50000)"
25,65.51,"(69.702, 34851, 50000)"
26,68.65,"(70.19, 35095, 50000)"
27,65.41,"(70.568, 35284, 50000)"
28,62.92,"(70.744, 35372, 50000)"
29,66.32,"(71.18, 35590, 50000)"
30,66.05,"(71.418, 35709, 50000)"
31,67.73,"(71.192, 35596, 50000)"
32,69.06,"(71.454, 35727, 50000)"
33,67.17,"(71.754, 35877, 50000)"
34,70.46,"(72.024, 36012, 50000)"
35,66.28,"(72.532, 36266, 50000)"
36,68.03,"(72.728, 36364, 50000)"
37,69.55,"(72.722, 36361, 50000)"
38,68.61,"(73.074, 36537, 50000)"
39,65.5,"(73.462, 36731, 50000)"
40,69.44,"(73.778, 36889, 50000)"
41,69.62,"(73.81, 36905, 50000)"
42,72.31,"(74.24, 37120, 50000)"
43,68.75,"(74.736, 37368, 50000)"
44,68.8,"(74.718, 37359, 50000)"
45,67.16,"(75.136, 37568, 50000)"
46,70.52,"(74.834, 37417, 50000)"
47,75.32,"(75.526, 37763, 50000)"
48,74.19,"(75.654, 37827, 50000)"
49,70.52,"(76.244, 38122, 50000)"
50,72.68,"(76.196, 38098, 50000)"
51,73.76,"(76.922, 38461, 50000)"
52,73.41,"(77.248, 38624, 50000)"
53,75.88,"(77.206, 38603, 50000)"
54,75.98,"(77.696, 38848, 50000)"
55,70.6,"(77.908, 38954, 50000)"
56,75.24,"(78.118, 39059, 50000)"
57,76.17,"(78.768, 39384, 50000)"
58,74.65,"(79.312, 39656, 50000)"
59,72.72,"(79.448, 39724, 50000)"
60,73.19,"(79.84, 39920, 50000)"
61,77.05,"(80.048, 40024, 50000)"
62,76.01,"(80.198, 40099, 50000)"
63,75.66,"(81.008, 40504, 50000)"
64,77.94,"(81.242, 40621, 50000)"
65,76.3,"(81.672, 40836, 50000)"
66,76.77,"(82.038, 41019, 50000)"
67,78.46,"(82.444, 41222, 50000)"
68,80.98,"(82.874, 41437, 50000)"
69,81.02,"(83.036, 41518, 50000)"
70,80.27,"(83.184, 41592, 50000)"
71,81.25,"(84.102, 42051, 50000)"
72,80.97,"(84.512, 42256, 50000)"
73,81.23,"(84.64, 42320, 50000)"
74,81.81,"(85.15, 42575, 50000)"
75,81.78,"(86.004, 43002, 50000)"
76,82.09,"(86.014, 43007, 50000)"
77,83.69,"(86.642, 43321, 50000)"
78,84.11,"(87.206, 43603, 50000)"
79,84.76,"(87.72, 43860, 50000)"
80,85.74,"(88.212, 44106, 50000)"
81,85.07,"(88.618, 44309, 50000)"
82,85.51,"(89.324, 44662, 50000)"
83,86.43,"(89.736, 44868, 50000)"
84,86.44,"(90.434, 45217, 50000)"
85,85.95,"(90.938, 45469, 50000)"
86,86.82,"(91.356, 45678, 50000)"
87,87.46,"(92.044, 46022, 50000)"
88,87.87,"(92.654, 46327, 50000)"
89,87.57,"(93.054, 46527, 50000)"
90,88.37,"(93.888, 46944, 50000)"
91,88.45,"(94.346, 47173, 50000)"
92,88.6,"(94.78, 47390, 50000)"
93,89.02,"(95.044, 47522, 50000)"
94,89.08,"(95.53, 47765, 50000)"
95,89.49,"(95.7, 47850, 50000)"
96,89.4,"(96.066, 48033, 50000)"
97,89.35,"(96.204, 48102, 50000)"
98,89.51,"(96.37, 48185, 50000)"
99,89.48,"(96.428, 48214, 50000)"
