Epoch,test accuracy,training accuracy
0,45.57,"(35.25, 17625, 50000)"
1,56.43,"(48.728, 24364, 50000)"
2,57.09,"(56.038, 28019, 50000)"
3,63.77,"(60.408, 30204, 50000)"
4,63.76,"(63.466, 31733, 50000)"
5,66.19,"(65.976, 32988, 50000)"
6,68.77,"(67.746, 33873, 50000)"
7,70.04,"(69.44, 34720, 50000)"
8,72.32,"(70.866, 35433, 50000)"
9,70.71,"(72.064, 36032, 50000)"
10,72.0,"(73.086, 36543, 50000)"
11,73.14,"(73.7, 36850, 50000)"
12,74.48,"(74.726, 37363, 50000)"
13,76.43,"(75.53, 37765, 50000)"
14,75.0,"(76.244, 38122, 50000)"
15,75.96,"(76.778, 38389, 50000)"
16,77.26,"(77.328, 38664, 50000)"
17,77.35,"(77.9, 38950, 50000)"
18,77.77,"(78.544, 39272, 50000)"
19,76.91,"(79.006, 39503, 50000)"
20,76.71,"(79.464, 39732, 50000)"
21,78.23,"(79.688, 39844, 50000)"
22,78.41,"(80.352, 40176, 50000)"
23,78.78,"(80.678, 40339, 50000)"
24,79.25,"(80.962, 40481, 50000)"
25,79.05,"(81.274, 40637, 50000)"
26,79.21,"(81.546, 40773, 50000)"
27,79.44,"(81.86, 40930, 50000)"
28,79.66,"(82.112, 41056, 50000)"
29,79.67,"(82.578, 41289, 50000)"
30,79.13,"(82.686, 41343, 50000)"
31,79.91,"(83.192, 41596, 50000)"
32,80.56,"(83.484, 41742, 50000)"
33,79.73,"(83.532, 41766, 50000)"
34,80.55,"(83.932, 41966, 50000)"
35,80.44,"(84.318, 42159, 50000)"
36,82.04,"(84.28, 42140, 50000)"
37,81.25,"(84.706, 42353, 50000)"
38,81.62,"(85.072, 42536, 50000)"
39,81.57,"(85.094, 42547, 50000)"
40,81.36,"(85.474, 42737, 50000)"
41,80.78,"(85.566, 42783, 50000)"
42,81.17,"(85.852, 42926, 50000)"
43,81.79,"(86.03, 43015, 50000)"
44,81.43,"(86.126, 43063, 50000)"
45,81.93,"(86.682, 43341, 50000)"
46,82.02,"(86.722, 43361, 50000)"
47,81.54,"(86.864, 43432, 50000)"
48,81.91,"(87.022, 43511, 50000)"
49,82.16,"(87.276, 43638, 50000)"
50,82.4,"(87.676, 43838, 50000)"
51,81.89,"(87.478, 43739, 50000)"
52,82.39,"(87.924, 43962, 50000)"
53,82.52,"(88.308, 44154, 50000)"
54,82.27,"(88.384, 44192, 50000)"
55,82.63,"(88.838, 44419, 50000)"
56,82.79,"(89.022, 44511, 50000)"
57,82.8,"(88.966, 44483, 50000)"
58,82.96,"(89.314, 44657, 50000)"
59,82.98,"(89.586, 44793, 50000)"
60,82.71,"(89.644, 44822, 50000)"
61,83.04,"(89.994, 44997, 50000)"
62,82.93,"(90.27, 45135, 50000)"
63,83.16,"(90.178, 45089, 50000)"
64,82.55,"(90.456, 45228, 50000)"
65,82.58,"(90.802, 45401, 50000)"
66,83.67,"(90.8, 45400, 50000)"
67,83.46,"(91.148, 45574, 50000)"
68,83.22,"(91.36, 45680, 50000)"
69,83.27,"(91.362, 45681, 50000)"
70,83.58,"(91.752, 45876, 50000)"
71,83.51,"(92.06, 46030, 50000)"
72,83.64,"(91.928, 45964, 50000)"
73,83.94,"(92.33, 46165, 50000)"
74,83.74,"(92.508, 46254, 50000)"
75,83.81,"(92.68, 46340, 50000)"
76,83.73,"(92.782, 46391, 50000)"
77,83.49,"(92.894, 46447, 50000)"
78,84.01,"(93.122, 46561, 50000)"
79,83.91,"(93.212, 46606, 50000)"
80,83.72,"(93.362, 46681, 50000)"
81,83.8,"(93.684, 46842, 50000)"
82,84.03,"(93.826, 46913, 50000)"
83,83.94,"(93.686, 46843, 50000)"
84,83.93,"(93.944, 46972, 50000)"
85,83.71,"(94.05, 47025, 50000)"
86,83.92,"(94.29, 47145, 50000)"
87,83.77,"(94.348, 47174, 50000)"
88,83.79,"(94.452, 47226, 50000)"
89,83.85,"(94.474, 47237, 50000)"
90,83.84,"(94.596, 47298, 50000)"
91,83.76,"(94.5, 47250, 50000)"
92,83.91,"(94.862, 47431, 50000)"
93,83.77,"(94.896, 47448, 50000)"
94,83.71,"(94.806, 47403, 50000)"
95,83.81,"(94.904, 47452, 50000)"
96,83.89,"(94.89, 47445, 50000)"
97,83.99,"(94.918, 47459, 50000)"
98,83.83,"(94.82, 47410, 50000)"
99,83.93,"(94.892, 47446, 50000)"
