Epoch,test accuracy,training accuracy
0,26.0,"(20.148, 10074, 50000)"
1,27.63,"(29.44, 14720, 50000)"
2,32.43,"(37.536, 18768, 50000)"
3,40.36,"(43.81, 21905, 50000)"
4,39.26,"(47.372, 23686, 50000)"
5,48.41,"(49.886, 24943, 50000)"
6,44.18,"(51.026, 25513, 50000)"
7,49.25,"(52.212, 26106, 50000)"
8,47.2,"(53.12, 26560, 50000)"
9,41.0,"(54.54, 27270, 50000)"
10,41.95,"(56.28, 28140, 50000)"
11,46.06,"(59.08, 29540, 50000)"
12,41.03,"(60.074, 30037, 50000)"
13,50.08,"(61.822, 30911, 50000)"
14,51.01,"(61.902, 30951, 50000)"
15,48.68,"(62.37, 31185, 50000)"
16,50.04,"(63.212, 31606, 50000)"
17,53.67,"(63.504, 31752, 50000)"
18,59.03,"(63.926, 31963, 50000)"
19,55.93,"(64.258, 32129, 50000)"
20,62.52,"(64.838, 32419, 50000)"
21,45.77,"(65.064, 32532, 50000)"
22,58.2,"(65.122, 32561, 50000)"
23,48.24,"(65.46, 32730, 50000)"
24,40.59,"(65.746, 32873, 50000)"
25,57.99,"(65.644, 32822, 50000)"
26,58.39,"(66.346, 33173, 50000)"
27,54.6,"(66.586, 33293, 50000)"
28,45.04,"(66.858, 33429, 50000)"
29,57.38,"(67.1, 33550, 50000)"
30,57.1,"(67.076, 33538, 50000)"
31,56.06,"(67.33, 33665, 50000)"
32,54.38,"(68.052, 34026, 50000)"
33,53.74,"(67.71, 33855, 50000)"
34,34.79,"(68.052, 34026, 50000)"
35,56.19,"(68.41, 34205, 50000)"
36,45.85,"(68.636, 34318, 50000)"
37,46.25,"(68.65, 34325, 50000)"
38,54.88,"(69.196, 34598, 50000)"
39,37.29,"(69.362, 34681, 50000)"
40,66.53,"(69.904, 34952, 50000)"
41,63.01,"(69.688, 34844, 50000)"
42,59.09,"(69.572, 34786, 50000)"
43,55.34,"(69.934, 34967, 50000)"
44,34.88,"(70.424, 35212, 50000)"
45,62.12,"(70.284, 35142, 50000)"
46,69.35,"(70.746, 35373, 50000)"
47,63.72,"(70.938, 35469, 50000)"
48,51.89,"(71.894, 35947, 50000)"
49,59.45,"(71.504, 35752, 50000)"
50,59.55,"(71.892, 35946, 50000)"
51,67.52,"(71.938, 35969, 50000)"
52,44.42,"(72.376, 36188, 50000)"
53,60.36,"(72.206, 36103, 50000)"
54,62.39,"(73.162, 36581, 50000)"
55,50.13,"(72.98, 36490, 50000)"
56,64.83,"(73.612, 36806, 50000)"
57,60.59,"(73.86, 36930, 50000)"
58,70.69,"(74.194, 37097, 50000)"
59,56.54,"(74.384, 37192, 50000)"
60,66.73,"(74.554, 37277, 50000)"
61,71.97,"(74.804, 37402, 50000)"
62,50.9,"(75.15, 37575, 50000)"
63,66.93,"(75.79, 37895, 50000)"
64,58.99,"(76.088, 38044, 50000)"
65,66.0,"(76.118, 38059, 50000)"
66,66.97,"(76.622, 38311, 50000)"
67,74.57,"(76.844, 38422, 50000)"
68,67.56,"(77.222, 38611, 50000)"
69,66.84,"(77.652, 38826, 50000)"
70,69.57,"(77.728, 38864, 50000)"
71,74.37,"(78.354, 39177, 50000)"
72,66.0,"(78.726, 39363, 50000)"
73,66.08,"(79.038, 39519, 50000)"
74,73.94,"(79.472, 39736, 50000)"
75,58.59,"(79.9, 39950, 50000)"
76,73.68,"(80.412, 40206, 50000)"
77,76.8,"(80.772, 40386, 50000)"
78,80.29,"(81.28, 40640, 50000)"
79,80.0,"(81.69, 40845, 50000)"
80,79.36,"(82.13, 41065, 50000)"
81,79.23,"(82.428, 41214, 50000)"
82,79.33,"(83.094, 41547, 50000)"
83,81.07,"(83.154, 41577, 50000)"
84,80.42,"(84.25, 42125, 50000)"
85,81.96,"(84.162, 42081, 50000)"
86,81.61,"(84.912, 42456, 50000)"
87,82.65,"(85.452, 42726, 50000)"
88,82.85,"(85.806, 42903, 50000)"
89,82.25,"(86.552, 43276, 50000)"
90,83.0,"(87.278, 43639, 50000)"
91,84.04,"(87.544, 43772, 50000)"
92,83.8,"(87.926, 43963, 50000)"
93,84.72,"(88.13, 44065, 50000)"
94,84.63,"(88.596, 44298, 50000)"
95,84.67,"(89.09, 44545, 50000)"
96,84.88,"(89.378, 44689, 50000)"
97,84.75,"(89.404, 44702, 50000)"
98,84.88,"(89.48, 44740, 50000)"
99,84.76,"(89.658, 44829, 50000)"
