Epoch,test accuracy,training accuracy
0,44.89,"(31.794, 15897, 50000)"
1,54.47,"(49.17, 24585, 50000)"
2,62.0,"(57.142, 28571, 50000)"
3,64.56,"(63.542, 31771, 50000)"
4,67.29,"(67.148, 33574, 50000)"
5,71.62,"(70.616, 35308, 50000)"
6,72.41,"(73.27, 36635, 50000)"
7,73.41,"(75.4, 37700, 50000)"
8,75.99,"(77.81, 38905, 50000)"
9,78.28,"(79.806, 39903, 50000)"
10,78.87,"(80.986, 40493, 50000)"
11,79.77,"(82.626, 41313, 50000)"
12,80.58,"(83.834, 41917, 50000)"
13,81.42,"(85.02, 42510, 50000)"
14,82.47,"(86.05, 43025, 50000)"
15,82.68,"(86.958, 43479, 50000)"
16,82.23,"(87.81, 43905, 50000)"
17,84.19,"(88.628, 44314, 50000)"
18,83.22,"(89.048, 44524, 50000)"
19,83.37,"(89.842, 44921, 50000)"
20,84.19,"(90.38, 45190, 50000)"
21,84.25,"(90.87, 45435, 50000)"
22,84.55,"(91.42, 45710, 50000)"
23,85.33,"(91.924, 45962, 50000)"
24,85.82,"(92.384, 46192, 50000)"
25,84.83,"(92.764, 46382, 50000)"
26,85.54,"(93.22, 46610, 50000)"
27,85.21,"(93.614, 46807, 50000)"
28,85.83,"(93.882, 46941, 50000)"
29,86.31,"(94.278, 47139, 50000)"
30,85.87,"(94.662, 47331, 50000)"
31,86.13,"(94.966, 47483, 50000)"
32,86.66,"(95.25, 47625, 50000)"
33,86.9,"(95.512, 47756, 50000)"
34,86.93,"(95.942, 47971, 50000)"
35,86.15,"(96.066, 48033, 50000)"
36,86.47,"(96.15, 48075, 50000)"
37,87.27,"(96.612, 48306, 50000)"
38,86.9,"(96.798, 48399, 50000)"
39,86.77,"(97.022, 48511, 50000)"
40,87.56,"(97.266, 48633, 50000)"
41,87.27,"(97.5, 48750, 50000)"
42,87.09,"(97.48, 48740, 50000)"
43,87.72,"(97.844, 48922, 50000)"
44,87.47,"(98.006, 49003, 50000)"
45,87.81,"(97.946, 48973, 50000)"
46,87.34,"(98.208, 49104, 50000)"
47,87.71,"(98.396, 49198, 50000)"
48,87.24,"(98.422, 49211, 50000)"
49,87.93,"(98.55, 49275, 50000)"
50,88.07,"(98.772, 49386, 50000)"
51,87.76,"(98.8, 49400, 50000)"
52,88.35,"(98.898, 49449, 50000)"
53,88.5,"(99.152, 49576, 50000)"
54,88.43,"(99.054, 49527, 50000)"
55,88.44,"(99.146, 49573, 50000)"
56,88.85,"(99.234, 49617, 50000)"
57,88.55,"(99.19, 49595, 50000)"
58,88.89,"(99.478, 49739, 50000)"
59,88.91,"(99.426, 49713, 50000)"
60,88.05,"(99.408, 49704, 50000)"
61,88.89,"(99.516, 49758, 50000)"
62,88.62,"(99.528, 49764, 50000)"
63,89.3,"(99.608, 49804, 50000)"
64,88.93,"(99.554, 49777, 50000)"
65,88.84,"(99.62, 49810, 50000)"
66,89.1,"(99.684, 49842, 50000)"
67,89.16,"(99.622, 49811, 50000)"
68,89.1,"(99.672, 49836, 50000)"
69,89.4,"(99.742, 49871, 50000)"
70,89.29,"(99.766, 49883, 50000)"
71,89.54,"(99.826, 49913, 50000)"
72,89.19,"(99.744, 49872, 50000)"
73,89.35,"(99.846, 49923, 50000)"
74,89.41,"(99.806, 49903, 50000)"
75,89.4,"(99.812, 49906, 50000)"
76,89.52,"(99.81, 49905, 50000)"
77,89.47,"(99.868, 49934, 50000)"
78,89.64,"(99.862, 49931, 50000)"
79,89.48,"(99.842, 49921, 50000)"
80,89.62,"(99.856, 49928, 50000)"
81,89.55,"(99.87, 49935, 50000)"
82,89.57,"(99.888, 49944, 50000)"
83,89.41,"(99.878, 49939, 50000)"
84,89.67,"(99.896, 49948, 50000)"
85,89.76,"(99.894, 49947, 50000)"
86,89.63,"(99.918, 49959, 50000)"
87,89.63,"(99.856, 49928, 50000)"
88,89.52,"(99.87, 49935, 50000)"
89,89.95,"(99.912, 49956, 50000)"
90,89.46,"(99.898, 49949, 50000)"
91,89.54,"(99.89, 49945, 50000)"
92,89.67,"(99.896, 49948, 50000)"
93,89.69,"(99.904, 49952, 50000)"
94,89.58,"(99.912, 49956, 50000)"
95,89.61,"(99.91, 49955, 50000)"
96,89.69,"(99.906, 49953, 50000)"
97,89.58,"(99.908, 49954, 50000)"
98,89.67,"(99.93, 49965, 50000)"
99,89.62,"(99.894, 49947, 50000)"
