Epoch,test accuracy,training accuracy
0,40.39,"(33.872, 16936, 50000)"
1,55.77,"(52.37, 26185, 50000)"
2,65.79,"(62.808, 31404, 50000)"
3,68.5,"(69.396, 34698, 50000)"
4,67.67,"(73.488, 36744, 50000)"
5,74.93,"(75.88, 37940, 50000)"
6,77.42,"(77.902, 38951, 50000)"
7,76.74,"(79.578, 39789, 50000)"
8,76.3,"(80.596, 40298, 50000)"
9,74.49,"(81.452, 40726, 50000)"
10,77.24,"(82.128, 41064, 50000)"
11,77.52,"(82.638, 41319, 50000)"
12,74.62,"(83.278, 41639, 50000)"
13,77.03,"(83.778, 41889, 50000)"
14,81.31,"(84.114, 42057, 50000)"
15,82.51,"(84.592, 42296, 50000)"
16,82.54,"(84.888, 42444, 50000)"
17,82.54,"(85.26, 42630, 50000)"
18,82.29,"(85.438, 42719, 50000)"
19,84.07,"(85.956, 42978, 50000)"
20,79.15,"(86.258, 43129, 50000)"
21,82.86,"(86.188, 43094, 50000)"
22,84.01,"(86.678, 43339, 50000)"
23,78.85,"(86.76, 43380, 50000)"
24,83.0,"(87.24, 43620, 50000)"
25,83.07,"(87.08, 43540, 50000)"
26,76.37,"(87.562, 43781, 50000)"
27,76.24,"(87.544, 43772, 50000)"
28,79.84,"(88.08, 44040, 50000)"
29,82.02,"(88.094, 44047, 50000)"
30,82.63,"(88.654, 44327, 50000)"
31,79.78,"(88.76, 44380, 50000)"
32,82.09,"(89.044, 44522, 50000)"
33,84.85,"(89.33, 44665, 50000)"
34,82.81,"(89.394, 44697, 50000)"
35,84.1,"(89.41, 44705, 50000)"
36,86.58,"(89.718, 44859, 50000)"
37,83.24,"(89.968, 44984, 50000)"
38,84.69,"(89.926, 44963, 50000)"
39,87.23,"(90.162, 45081, 50000)"
40,85.74,"(90.29, 45145, 50000)"
41,84.25,"(90.442, 45221, 50000)"
42,84.72,"(90.998, 45499, 50000)"
43,81.17,"(91.144, 45572, 50000)"
44,85.71,"(91.164, 45582, 50000)"
45,82.35,"(91.536, 45768, 50000)"
46,84.94,"(91.806, 45903, 50000)"
47,87.59,"(92.074, 46037, 50000)"
48,86.09,"(92.148, 46074, 50000)"
49,85.01,"(92.224, 46112, 50000)"
50,87.44,"(92.088, 46044, 50000)"
51,86.77,"(92.804, 46402, 50000)"
52,86.61,"(93.126, 46563, 50000)"
53,88.04,"(93.244, 46622, 50000)"
54,87.83,"(93.342, 46671, 50000)"
55,87.76,"(93.696, 46848, 50000)"
56,86.43,"(94.002, 47001, 50000)"
57,88.23,"(94.144, 47072, 50000)"
58,89.02,"(94.222, 47111, 50000)"
59,88.24,"(94.56, 47280, 50000)"
60,89.56,"(94.738, 47369, 50000)"
61,88.07,"(95.082, 47541, 50000)"
62,89.61,"(95.254, 47627, 50000)"
63,87.73,"(95.36, 47680, 50000)"
64,88.12,"(95.73, 47865, 50000)"
65,89.44,"(96.004, 48002, 50000)"
66,89.78,"(96.242, 48121, 50000)"
67,89.2,"(96.278, 48139, 50000)"
68,90.04,"(96.596, 48298, 50000)"
69,90.16,"(96.71, 48355, 50000)"
70,89.92,"(96.964, 48482, 50000)"
71,90.35,"(97.202, 48601, 50000)"
72,90.27,"(97.556, 48778, 50000)"
73,90.24,"(97.758, 48879, 50000)"
74,90.77,"(97.948, 48974, 50000)"
75,90.8,"(98.32, 49160, 50000)"
76,90.94,"(98.368, 49184, 50000)"
77,91.43,"(98.436, 49218, 50000)"
78,91.3,"(98.78, 49390, 50000)"
79,91.8,"(98.938, 49469, 50000)"
80,91.42,"(99.076, 49538, 50000)"
81,92.11,"(99.212, 49606, 50000)"
82,91.95,"(99.346, 49673, 50000)"
83,92.47,"(99.398, 49699, 50000)"
84,92.43,"(99.514, 49757, 50000)"
85,92.34,"(99.674, 49837, 50000)"
86,92.54,"(99.708, 49854, 50000)"
87,92.1,"(99.734, 49867, 50000)"
88,92.88,"(99.844, 49922, 50000)"
89,92.83,"(99.81, 49905, 50000)"
90,92.73,"(99.866, 49933, 50000)"
91,93.01,"(99.91, 49955, 50000)"
92,92.97,"(99.892, 49946, 50000)"
93,92.98,"(99.876, 49938, 50000)"
94,92.91,"(99.912, 49956, 50000)"
95,92.88,"(99.908, 49954, 50000)"
96,93.0,"(99.924, 49962, 50000)"
97,92.97,"(99.898, 49949, 50000)"
98,93.02,"(99.918, 49959, 50000)"
99,92.92,"(99.924, 49962, 50000)"
