;Epoch;test_accuracy;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
0;0;25.85;0.078125;0.28125;0.2265625;0.2578125;0.0234375;0.01171875;0.01171875;0.01171875;0.001953125;0.00390625;0.001953125;0.001953125;0.00390625;0.00390625;0.005859375;0.005859375;0.3;0.078125;0.25;0.2265625;0.25;0.0234375;0.01171875;0.01171875;0.01171875;0.001953125;0.00390625;0.00390625;0.00390625;0.005859375;0.005859375;0.0078125;0.0078125;0.2
1;1;35.19;0.109375;0.359375;0.3046875;0.3203125;0.0234375;0.015625;0.01171875;0.01171875;0.001953125;0.00390625;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.005859375;0.3;0.09375;0.34375;0.296875;0.296875;0.0234375;0.015625;0.01171875;0.01171875;0.001953125;0.00390625;0.00390625;0.00390625;0.001953125;0.00390625;0.005859375;0.00390625;0.3
2;2;41.81;0.109375;0.453125;0.390625;0.4140625;0.03125;0.015625;0.01171875;0.01171875;0.001953125;0.00390625;0.005859375;0.00390625;0.005859375;0.005859375;0.0078125;0.0078125;0.3;0.109375;0.4375;0.3671875;0.359375;0.03125;0.015625;0.01171875;0.01171875;0.001953125;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.0078125;0.3
3;3;49.53;0.109375;0.484375;0.453125;0.4296875;0.0390625;0.01953125;0.015625;0.015625;0.001953125;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.0078125;0.4;0.109375;0.484375;0.4296875;0.390625;0.0390625;0.01953125;0.015625;0.015625;0.001953125;0.00390625;0.00390625;0.00390625;0.00390625;0.005859375;0.0078125;0.005859375;0.4
4;4;50.84;0.109375;0.53125;0.515625;0.484375;0.0546875;0.01953125;0.015625;0.015625;0.001953125;0.005859375;0.005859375;0.00390625;0.005859375;0.0078125;0.009765625;0.0078125;0.4;0.125;0.53125;0.4765625;0.421875;0.05078125;0.0234375;0.015625;0.015625;0.001953125;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.0078125;0.4
5;5;55.05;0.125;0.546875;0.5390625;0.53125;0.0625;0.0234375;0.01953125;0.01953125;0.001953125;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.009765625;0.009765625;0.5;0.125;0.5625;0.5078125;0.4765625;0.06640625;0.02734375;0.01953125;0.015625;0.001953125;0.005859375;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.4
6;6;56.94;0.125;0.5625;0.515625;0.5234375;0.07421875;0.03515625;0.01953125;0.01953125;0.001953125;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.009765625;0.5;0.125;0.578125;0.5;0.4609375;0.0703125;0.0390625;0.01953125;0.01953125;0.001953125;0.005859375;0.005859375;0.00390625;0.005859375;0.0078125;0.0078125;0.0078125;0.5
7;7;55.18;0.140625;0.578125;0.5546875;0.546875;0.0859375;0.0390625;0.01953125;0.01953125;0.001953125;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.5;0.140625;0.59375;0.515625;0.5;0.0859375;0.04296875;0.0234375;0.01953125;0.001953125;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.009765625;0.5
8;8;54.92;0.140625;0.578125;0.546875;0.53125;0.0859375;0.04296875;0.0234375;0.01953125;0.001953125;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.5;0.140625;0.578125;0.5234375;0.4765625;0.0859375;0.046875;0.0234375;0.0234375;0.001953125;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.5
9;9;56.78;0.140625;0.578125;0.53125;0.5625;0.08984375;0.05078125;0.0234375;0.01953125;0.001953125;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.5;0.140625;0.578125;0.5078125;0.5078125;0.08984375;0.05078125;0.02734375;0.0234375;0.001953125;0.005859375;0.005859375;0.00390625;0.005859375;0.0078125;0.009765625;0.0078125;0.5
10;10;59.71;0.140625;0.59375;0.5546875;0.5703125;0.1015625;0.0546875;0.0234375;0.01953125;0.00390625;0.005859375;0.005859375;0.005859375;0.005859375;0.009765625;0.009765625;0.01171875;0.5;0.140625;0.59375;0.5390625;0.5234375;0.09765625;0.05859375;0.02734375;0.0234375;0.00390625;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.5
11;11;59.39;0.140625;0.625;0.5703125;0.6015625;0.10546875;0.05859375;0.02734375;0.0234375;0.00390625;0.005859375;0.0078125;0.005859375;0.0078125;0.009765625;0.01171875;0.013671875;0.6;0.140625;0.625;0.546875;0.5625;0.10546875;0.0625;0.03515625;0.02734375;0.00390625;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.009765625;0.013671875;0.5
12;12;66.34;0.140625;0.625;0.578125;0.6484375;0.12109375;0.0703125;0.03125;0.0234375;0.00390625;0.005859375;0.005859375;0.005859375;0.005859375;0.009765625;0.01171875;0.013671875;0.6;0.15625;0.640625;0.5625;0.6328125;0.1171875;0.0703125;0.03125;0.0234375;0.00390625;0.005859375;0.0078125;0.005859375;0.005859375;0.009765625;0.01171875;0.013671875;0.6
13;13;67.98;0.140625;0.640625;0.609375;0.6640625;0.1171875;0.0703125;0.03515625;0.02734375;0.00390625;0.0078125;0.0078125;0.005859375;0.005859375;0.0078125;0.01171875;0.013671875;0.5;0.15625;0.65625;0.578125;0.625;0.1171875;0.07421875;0.0390625;0.02734375;0.00390625;0.0078125;0.0078125;0.005859375;0.005859375;0.0078125;0.01171875;0.013671875;0.5
14;14;69.61;0.140625;0.65625;0.6171875;0.6953125;0.12890625;0.0703125;0.03515625;0.02734375;0.00390625;0.005859375;0.0078125;0.0078125;0.0078125;0.009765625;0.01171875;0.013671875;0.6;0.15625;0.671875;0.6015625;0.671875;0.125;0.07421875;0.0390625;0.02734375;0.00390625;0.0078125;0.0078125;0.005859375;0.0078125;0.009765625;0.01171875;0.013671875;0.6
15;15;70.11;0.15625;0.65625;0.6328125;0.6953125;0.1328125;0.078125;0.0390625;0.03125;0.00390625;0.005859375;0.0078125;0.0078125;0.0078125;0.009765625;0.01171875;0.013671875;0.6;0.15625;0.671875;0.609375;0.671875;0.12890625;0.078125;0.0390625;0.03125;0.00390625;0.0078125;0.0078125;0.0078125;0.0078125;0.009765625;0.01171875;0.013671875;0.6
16;16;65.64;0.140625;0.65625;0.6171875;0.6796875;0.1328125;0.08203125;0.0390625;0.03515625;0.00390625;0.005859375;0.0078125;0.0078125;0.0078125;0.009765625;0.01171875;0.013671875;0.6;0.15625;0.65625;0.6015625;0.6875;0.125;0.078125;0.0390625;0.03515625;0.00390625;0.0078125;0.0078125;0.0078125;0.0078125;0.009765625;0.01171875;0.013671875;0.6
17;17;71.34;0.15625;0.671875;0.640625;0.71875;0.13671875;0.0859375;0.04296875;0.03125;0.00390625;0.0078125;0.0078125;0.0078125;0.0078125;0.009765625;0.01171875;0.015625;0.6;0.15625;0.671875;0.6171875;0.6953125;0.1328125;0.08203125;0.04296875;0.03125;0.00390625;0.0078125;0.0078125;0.0078125;0.0078125;0.009765625;0.01171875;0.015625;0.6
18;18;68.15;0.15625;0.671875;0.6484375;0.71875;0.14453125;0.0859375;0.04296875;0.03125;0.00390625;0.005859375;0.0078125;0.0078125;0.0078125;0.009765625;0.01171875;0.015625;0.6;0.15625;0.6875;0.625;0.703125;0.140625;0.0859375;0.046875;0.03515625;0.00390625;0.005859375;0.0078125;0.0078125;0.0078125;0.009765625;0.01171875;0.013671875;0.6
19;19;70.71;0.15625;0.671875;0.65625;0.734375;0.140625;0.08984375;0.04296875;0.03515625;0.00390625;0.0078125;0.0078125;0.0078125;0.0078125;0.009765625;0.01171875;0.015625;0.6;0.15625;0.6875;0.640625;0.7109375;0.13671875;0.08984375;0.04296875;0.03515625;0.00390625;0.0078125;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.015625;0.7
20;20;70.31;0.140625;0.6875;0.65625;0.734375;0.140625;0.08984375;0.046875;0.03515625;0.00390625;0.0078125;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.015625;0.6;0.15625;0.6875;0.640625;0.71875;0.13671875;0.08984375;0.046875;0.03515625;0.00390625;0.0078125;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.015625;0.6
21;21;69.32;0.15625;0.6875;0.6640625;0.734375;0.14453125;0.08984375;0.046875;0.03515625;0.00390625;0.0078125;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.015625;0.6;0.15625;0.6875;0.6328125;0.703125;0.14453125;0.09765625;0.05078125;0.03515625;0.00390625;0.005859375;0.0078125;0.009765625;0.009765625;0.009765625;0.01171875;0.015625;0.6
22;22;70.98;0.15625;0.6875;0.671875;0.75;0.1484375;0.1015625;0.046875;0.03515625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.015625;0.7;0.15625;0.6875;0.6484375;0.7265625;0.14453125;0.09765625;0.04296875;0.03515625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.015625;0.6
23;23;73.3;0.15625;0.6875;0.671875;0.7578125;0.1484375;0.1015625;0.046875;0.03515625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.009765625;0.013671875;0.015625;0.7;0.15625;0.703125;0.65625;0.75;0.1484375;0.1015625;0.046875;0.03515625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.015625;0.7
24;24;67.18;0.15625;0.6875;0.6796875;0.7421875;0.15234375;0.1015625;0.046875;0.03515625;0.00390625;0.005859375;0.0078125;0.009765625;0.009765625;0.009765625;0.01171875;0.015625;0.7;0.15625;0.6875;0.65625;0.7265625;0.1484375;0.09765625;0.05078125;0.0390625;0.00390625;0.005859375;0.0078125;0.009765625;0.009765625;0.01171875;0.01171875;0.015625;0.7
25;25;74.27;0.15625;0.6875;0.671875;0.765625;0.1484375;0.109375;0.046875;0.03515625;0.00390625;0.005859375;0.0078125;0.009765625;0.009765625;0.009765625;0.01171875;0.015625;0.7;0.15625;0.703125;0.6640625;0.7578125;0.15234375;0.109375;0.046875;0.03515625;0.00390625;0.005859375;0.0078125;0.009765625;0.009765625;0.01171875;0.01171875;0.015625;0.7
26;26;74.24;0.15625;0.703125;0.6953125;0.78125;0.15625;0.109375;0.046875;0.03515625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.015625;0.7;0.15625;0.71875;0.6796875;0.7578125;0.1484375;0.10546875;0.046875;0.03515625;0.00390625;0.005859375;0.0078125;0.009765625;0.009765625;0.009765625;0.01171875;0.015625;0.7
27;27;72.08;0.15625;0.71875;0.6953125;0.78125;0.1640625;0.10546875;0.046875;0.03515625;0.00390625;0.005859375;0.0078125;0.009765625;0.009765625;0.009765625;0.013671875;0.015625;0.7;0.15625;0.71875;0.671875;0.7578125;0.15234375;0.09765625;0.05078125;0.03515625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.015625;0.6
28;28;73.66;0.15625;0.71875;0.6953125;0.7734375;0.16015625;0.11328125;0.05078125;0.0390625;0.00390625;0.005859375;0.0078125;0.009765625;0.009765625;0.01171875;0.013671875;0.015625;0.7;0.15625;0.703125;0.6796875;0.7578125;0.15625;0.10546875;0.0546875;0.0390625;0.00390625;0.005859375;0.0078125;0.009765625;0.009765625;0.009765625;0.01171875;0.015625;0.7
29;29;74.85;0.15625;0.703125;0.6953125;0.7890625;0.1640625;0.1015625;0.05078125;0.0390625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.015625;0.7;0.15625;0.703125;0.6796875;0.78125;0.1640625;0.109375;0.05078125;0.0390625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.01171875;0.015625;0.7
30;30;72.75;0.15625;0.703125;0.6875;0.78125;0.171875;0.109375;0.05078125;0.0390625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.009765625;0.013671875;0.015625;0.7;0.15625;0.703125;0.671875;0.7734375;0.16015625;0.1015625;0.0546875;0.0390625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.013671875;0.015625;0.6
31;31;73.44;0.15625;0.703125;0.7109375;0.796875;0.17578125;0.11328125;0.0546875;0.0390625;0.00390625;0.0078125;0.0078125;0.009765625;0.009765625;0.009765625;0.01171875;0.017578125;0.7;0.15625;0.703125;0.6953125;0.78125;0.16796875;0.109375;0.0546875;0.0390625;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.013671875;0.017578125;0.7
32;32;75.41;0.15625;0.703125;0.7109375;0.796875;0.17578125;0.11328125;0.0546875;0.04296875;0.00390625;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.01171875;0.017578125;0.7;0.15625;0.703125;0.6875;0.78125;0.171875;0.11328125;0.0546875;0.04296875;0.00390625;0.005859375;0.0078125;0.009765625;0.009765625;0.01171875;0.01171875;0.017578125;0.7
33;33;74.24;0.15625;0.71875;0.71875;0.796875;0.17578125;0.12109375;0.05859375;0.04296875;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.009765625;0.01171875;0.015625;0.7;0.15625;0.71875;0.703125;0.7890625;0.171875;0.10546875;0.0546875;0.04296875;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.01171875;0.015625;0.7
34;34;73.37;0.15625;0.71875;0.71875;0.8046875;0.18359375;0.109375;0.0546875;0.04296875;0.005859375;0.005859375;0.0078125;0.009765625;0.009765625;0.009765625;0.013671875;0.017578125;0.7;0.15625;0.734375;0.6953125;0.78125;0.1796875;0.10546875;0.05859375;0.04296875;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.01171875;0.017578125;0.7
35;35;68.59;0.15625;0.734375;0.71875;0.8046875;0.1796875;0.1171875;0.05859375;0.04296875;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.01171875;0.015625;0.7;0.171875;0.734375;0.703125;0.7890625;0.1796875;0.109375;0.05859375;0.04296875;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.01171875;0.015625;0.6
36;36;73.79;0.15625;0.71875;0.7265625;0.8046875;0.1875;0.1171875;0.05859375;0.04296875;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.01171875;0.015625;0.7;0.171875;0.71875;0.703125;0.7890625;0.18359375;0.11328125;0.05859375;0.04296875;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.01171875;0.017578125;0.7
37;37;73.87;0.15625;0.71875;0.7265625;0.8203125;0.19140625;0.1171875;0.05859375;0.04296875;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.01171875;0.015625;0.7;0.171875;0.71875;0.703125;0.8046875;0.1875;0.11328125;0.0625;0.04296875;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.01171875;0.015625;0.6
38;38;74.9;0.15625;0.71875;0.734375;0.8203125;0.20703125;0.11328125;0.0546875;0.04296875;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.01171875;0.017578125;0.7;0.171875;0.71875;0.71875;0.8046875;0.1953125;0.11328125;0.0625;0.04296875;0.005859375;0.005859375;0.005859375;0.0078125;0.0078125;0.01171875;0.01171875;0.015625;0.7
39;39;76.44;0.15625;0.734375;0.7421875;0.828125;0.20703125;0.1171875;0.05859375;0.046875;0.005859375;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.015625;0.7;0.171875;0.734375;0.7265625;0.8125;0.19921875;0.1171875;0.0625;0.04296875;0.005859375;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.013671875;0.015625;0.7
40;40;74.91;0.15625;0.71875;0.734375;0.8203125;0.20703125;0.1171875;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.013671875;0.015625;0.7;0.171875;0.734375;0.71875;0.8125;0.19921875;0.1171875;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.015625;0.7
41;41;78.95;0.15625;0.71875;0.734375;0.828125;0.2109375;0.1171875;0.05859375;0.046875;0.005859375;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.015625;0.7;0.171875;0.71875;0.71875;0.828125;0.2109375;0.1171875;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.015625;0.7
42;42;77.66;0.15625;0.734375;0.75;0.828125;0.20703125;0.12109375;0.05859375;0.046875;0.005859375;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.015625;0.7;0.171875;0.734375;0.7265625;0.8203125;0.2109375;0.1171875;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.015625;0.7
43;43;76.81;0.15625;0.734375;0.7421875;0.8203125;0.21484375;0.1171875;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.015625;0.7;0.171875;0.734375;0.734375;0.8125;0.20703125;0.109375;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.0078125;0.0078125;0.009765625;0.01171875;0.015625;0.7
44;44;79.09;0.15625;0.734375;0.75;0.8359375;0.2109375;0.1171875;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.015625;0.7;0.171875;0.734375;0.734375;0.8203125;0.21484375;0.12109375;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.015625;0.7
45;45;77.79;0.15625;0.71875;0.75;0.8359375;0.22265625;0.125;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.015625;0.7;0.171875;0.734375;0.7421875;0.8203125;0.21875;0.11328125;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.015625;0.7
46;46;79.15;0.15625;0.734375;0.7578125;0.84375;0.234375;0.12109375;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.015625;0.7;0.171875;0.734375;0.7421875;0.828125;0.2265625;0.1171875;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.015625;0.7
47;47;78.05;0.15625;0.734375;0.765625;0.84375;0.23828125;0.12109375;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.015625;0.7;0.171875;0.75;0.7421875;0.8359375;0.23828125;0.12109375;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.015625;0.7
48;48;73.88;0.15625;0.75;0.7578125;0.84375;0.24609375;0.125;0.0625;0.046875;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.017578125;0.7;0.171875;0.75;0.7421875;0.8359375;0.23828125;0.12109375;0.0625;0.04296875;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.017578125;0.7
49;49;77.7;0.171875;0.734375;0.765625;0.8515625;0.24609375;0.125;0.0625;0.05078125;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.017578125;0.7;0.171875;0.75;0.75;0.8359375;0.23828125;0.12109375;0.06640625;0.046875;0.005859375;0.005859375;0.005859375;0.005859375;0.0078125;0.009765625;0.01171875;0.015625;0.7
