Epoch,test accuracy,training accuracy
0,57.47,"(47.37, 23685, 50000)"
1,70.6,"(64.28, 32140, 50000)"
2,72.13,"(72.126, 36063, 50000)"
3,77.11,"(76.292, 38146, 50000)"
4,77.45,"(79.312, 39656, 50000)"
5,80.92,"(81.528, 40764, 50000)"
6,82.36,"(83.03, 41515, 50000)"
7,83.04,"(84.296, 42148, 50000)"
8,84.19,"(85.34, 42670, 50000)"
9,84.57,"(86.256, 43128, 50000)"
10,84.35,"(87.308, 43654, 50000)"
11,85.68,"(88.106, 44053, 50000)"
12,86.08,"(88.504, 44252, 50000)"
13,85.07,"(89.254, 44627, 50000)"
14,85.17,"(89.686, 44843, 50000)"
15,84.89,"(90.15, 45075, 50000)"
16,84.71,"(90.868, 45434, 50000)"
17,87.75,"(91.152, 45576, 50000)"
18,86.09,"(91.74, 45870, 50000)"
19,87.7,"(92.096, 46048, 50000)"
20,87.38,"(92.412, 46206, 50000)"
21,87.64,"(92.524, 46262, 50000)"
22,89.02,"(93.104, 46552, 50000)"
23,87.5,"(93.38, 46690, 50000)"
24,88.72,"(93.498, 46749, 50000)"
25,88.18,"(94.036, 47018, 50000)"
26,88.18,"(94.18, 47090, 50000)"
27,89.34,"(94.468, 47234, 50000)"
28,89.22,"(94.74, 47370, 50000)"
29,87.86,"(95.052, 47526, 50000)"
30,87.95,"(95.248, 47624, 50000)"
31,89.38,"(95.068, 47534, 50000)"
32,88.95,"(95.516, 47758, 50000)"
33,88.71,"(95.786, 47893, 50000)"
34,89.55,"(96.004, 48002, 50000)"
35,89.32,"(95.93, 47965, 50000)"
36,88.5,"(96.326, 48163, 50000)"
37,89.3,"(96.456, 48228, 50000)"
38,89.17,"(96.556, 48278, 50000)"
39,89.2,"(96.73, 48365, 50000)"
40,89.81,"(96.856, 48428, 50000)"
41,90.64,"(97.12, 48560, 50000)"
42,90.1,"(97.262, 48631, 50000)"
43,90.18,"(97.304, 48652, 50000)"
44,90.34,"(97.218, 48609, 50000)"
45,90.29,"(97.548, 48774, 50000)"
46,90.31,"(97.722, 48861, 50000)"
47,90.24,"(97.746, 48873, 50000)"
48,89.83,"(98.042, 49021, 50000)"
49,90.72,"(98.064, 49032, 50000)"
50,90.26,"(98.208, 49104, 50000)"
51,90.73,"(98.126, 49063, 50000)"
52,91.04,"(98.352, 49176, 50000)"
53,91.03,"(98.45, 49225, 50000)"
54,91.19,"(98.69, 49345, 50000)"
55,91.08,"(98.748, 49374, 50000)"
56,91.03,"(98.706, 49353, 50000)"
57,90.61,"(98.71, 49355, 50000)"
58,91.07,"(98.942, 49471, 50000)"
59,90.86,"(99.086, 49543, 50000)"
60,91.34,"(99.092, 49546, 50000)"
61,91.39,"(99.038, 49519, 50000)"
62,91.55,"(99.182, 49591, 50000)"
63,90.92,"(99.32, 49660, 50000)"
64,91.42,"(99.428, 49714, 50000)"
65,91.66,"(99.462, 49731, 50000)"
66,91.47,"(99.484, 49742, 50000)"
67,91.71,"(99.526, 49763, 50000)"
68,91.86,"(99.59, 49795, 50000)"
69,92.17,"(99.594, 49797, 50000)"
70,91.9,"(99.626, 49813, 50000)"
71,91.92,"(99.704, 49852, 50000)"
72,92.26,"(99.712, 49856, 50000)"
73,92.06,"(99.748, 49874, 50000)"
74,92.16,"(99.834, 49917, 50000)"
75,92.22,"(99.832, 49916, 50000)"
76,92.12,"(99.864, 49932, 50000)"
77,92.47,"(99.872, 49936, 50000)"
78,92.28,"(99.9, 49950, 50000)"
79,92.17,"(99.884, 49942, 50000)"
80,92.19,"(99.894, 49947, 50000)"
81,92.3,"(99.914, 49957, 50000)"
82,92.57,"(99.93, 49965, 50000)"
83,92.45,"(99.93, 49965, 50000)"
84,92.5,"(99.938, 49969, 50000)"
85,92.53,"(99.946, 49973, 50000)"
86,92.54,"(99.964, 49982, 50000)"
87,92.59,"(99.97, 49985, 50000)"
88,92.73,"(99.968, 49984, 50000)"
89,92.64,"(99.964, 49982, 50000)"
90,92.72,"(99.974, 49987, 50000)"
91,92.72,"(99.962, 49981, 50000)"
92,92.69,"(99.966, 49983, 50000)"
93,92.6,"(99.982, 49991, 50000)"
94,92.69,"(99.97, 49985, 50000)"
95,92.6,"(99.968, 49984, 50000)"
96,92.68,"(99.956, 49978, 50000)"
97,92.7,"(99.968, 49984, 50000)"
98,92.55,"(99.966, 49983, 50000)"
99,92.64,"(99.96, 49980, 50000)"
