Epoch,test accuracy,training accuracy
0,23.33,"(17.024, 8512, 50000)"
1,31.71,"(25.712, 12856, 50000)"
2,36.76,"(32.7, 16350, 50000)"
3,41.64,"(38.462, 19231, 50000)"
4,47.69,"(43.41, 21705, 50000)"
5,50.31,"(47.0, 23500, 50000)"
6,49.92,"(50.206, 25103, 50000)"
7,57.56,"(53.126, 26563, 50000)"
8,54.41,"(55.918, 27959, 50000)"
9,59.49,"(58.238, 29119, 50000)"
10,56.6,"(59.34, 29670, 50000)"
11,50.34,"(59.938, 29969, 50000)"
12,54.71,"(62.108, 31054, 50000)"
13,64.65,"(63.11, 31555, 50000)"
14,59.74,"(65.22, 32610, 50000)"
15,67.43,"(66.176, 33088, 50000)"
16,67.07,"(66.996, 33498, 50000)"
17,65.11,"(68.628, 34314, 50000)"
18,69.9,"(70.056, 35028, 50000)"
19,70.83,"(71.626, 35813, 50000)"
20,70.97,"(72.688, 36344, 50000)"
21,74.63,"(73.376, 36688, 50000)"
22,70.6,"(74.18, 37090, 50000)"
23,72.02,"(75.1, 37550, 50000)"
24,74.52,"(75.43, 37715, 50000)"
25,72.44,"(76.148, 38074, 50000)"
26,75.4,"(76.652, 38326, 50000)"
27,74.73,"(76.96, 38480, 50000)"
28,71.47,"(77.268, 38634, 50000)"
29,74.63,"(77.816, 38908, 50000)"
30,77.69,"(78.086, 39043, 50000)"
31,77.1,"(78.652, 39326, 50000)"
32,77.1,"(78.662, 39331, 50000)"
33,75.48,"(79.224, 39612, 50000)"
34,77.56,"(79.16, 39580, 50000)"
35,75.9,"(79.636, 39818, 50000)"
36,77.68,"(79.72, 39860, 50000)"
37,77.6,"(80.124, 40062, 50000)"
38,79.31,"(80.588, 40294, 50000)"
39,79.91,"(80.668, 40334, 50000)"
40,78.86,"(81.304, 40652, 50000)"
41,79.48,"(81.458, 40729, 50000)"
42,79.42,"(81.796, 40898, 50000)"
43,79.44,"(81.748, 40874, 50000)"
44,80.2,"(82.15, 41075, 50000)"
45,76.3,"(82.454, 41227, 50000)"
46,80.88,"(82.752, 41376, 50000)"
47,78.12,"(82.892, 41446, 50000)"
48,80.5,"(83.164, 41582, 50000)"
49,80.2,"(83.426, 41713, 50000)"
50,80.62,"(83.892, 41946, 50000)"
51,79.05,"(84.092, 42046, 50000)"
52,81.73,"(84.484, 42242, 50000)"
53,82.19,"(84.45, 42225, 50000)"
54,82.08,"(84.832, 42416, 50000)"
55,82.76,"(85.056, 42528, 50000)"
56,81.56,"(85.302, 42651, 50000)"
57,82.7,"(85.772, 42886, 50000)"
58,81.82,"(85.706, 42853, 50000)"
59,84.15,"(86.212, 43106, 50000)"
60,84.2,"(86.406, 43203, 50000)"
61,84.87,"(86.836, 43418, 50000)"
62,83.98,"(87.286, 43643, 50000)"
63,85.18,"(87.52, 43760, 50000)"
64,84.47,"(87.986, 43993, 50000)"
65,83.86,"(88.306, 44153, 50000)"
66,84.21,"(88.426, 44213, 50000)"
67,85.01,"(88.562, 44281, 50000)"
68,85.25,"(89.056, 44528, 50000)"
69,85.22,"(89.456, 44728, 50000)"
70,85.38,"(89.734, 44867, 50000)"
71,86.6,"(90.05, 45025, 50000)"
72,86.4,"(90.6, 45300, 50000)"
73,85.42,"(90.826, 45413, 50000)"
74,86.24,"(91.122, 45561, 50000)"
75,87.2,"(91.666, 45833, 50000)"
76,86.18,"(91.824, 45912, 50000)"
77,87.07,"(92.004, 46002, 50000)"
78,86.28,"(92.672, 46336, 50000)"
79,86.76,"(93.076, 46538, 50000)"
80,87.71,"(93.494, 46747, 50000)"
81,87.19,"(93.868, 46934, 50000)"
82,87.49,"(94.332, 47166, 50000)"
83,88.28,"(94.738, 47369, 50000)"
84,88.4,"(94.944, 47472, 50000)"
85,88.67,"(95.2, 47600, 50000)"
86,88.47,"(95.7, 47850, 50000)"
87,88.92,"(96.074, 48037, 50000)"
88,88.86,"(96.316, 48158, 50000)"
89,89.03,"(96.622, 48311, 50000)"
90,89.15,"(96.92, 48460, 50000)"
91,89.1,"(97.15, 48575, 50000)"
92,89.3,"(97.268, 48634, 50000)"
93,89.36,"(97.546, 48773, 50000)"
94,89.33,"(97.632, 48816, 50000)"
95,89.47,"(97.718, 48859, 50000)"
96,89.37,"(97.748, 48874, 50000)"
97,89.49,"(97.858, 48929, 50000)"
98,89.45,"(97.884, 48942, 50000)"
99,89.48,"(97.846, 48923, 50000)"
