Epoch,test accuracy,training accuracy
0,21.61,"(15.37, 7685, 50000)"
1,31.75,"(25.232, 12616, 50000)"
2,38.62,"(33.124, 16562, 50000)"
3,43.25,"(39.11, 19555, 50000)"
4,50.57,"(45.21, 22605, 50000)"
5,53.26,"(49.362, 24681, 50000)"
6,55.55,"(53.212, 26606, 50000)"
7,59.13,"(56.132, 28066, 50000)"
8,57.74,"(58.7, 29350, 50000)"
9,52.6,"(60.442, 30221, 50000)"
10,61.03,"(62.3, 31150, 50000)"
11,62.48,"(63.288, 31644, 50000)"
12,62.55,"(65.056, 32528, 50000)"
13,63.12,"(65.838, 32919, 50000)"
14,64.21,"(67.164, 33582, 50000)"
15,67.47,"(67.958, 33979, 50000)"
16,70.54,"(69.19, 34595, 50000)"
17,66.67,"(70.168, 35084, 50000)"
18,69.02,"(71.734, 35867, 50000)"
19,67.18,"(73.122, 36561, 50000)"
20,72.24,"(73.742, 36871, 50000)"
21,70.04,"(74.352, 37176, 50000)"
22,71.55,"(74.738, 37369, 50000)"
23,68.59,"(75.206, 37603, 50000)"
24,73.38,"(75.844, 37922, 50000)"
25,73.24,"(76.302, 38151, 50000)"
26,76.14,"(76.56, 38280, 50000)"
27,72.79,"(76.892, 38446, 50000)"
28,72.35,"(77.408, 38704, 50000)"
29,73.36,"(77.622, 38811, 50000)"
30,76.14,"(77.896, 38948, 50000)"
31,71.99,"(78.174, 39087, 50000)"
32,75.96,"(78.496, 39248, 50000)"
33,74.33,"(78.826, 39413, 50000)"
34,74.79,"(79.156, 39578, 50000)"
35,75.92,"(79.494, 39747, 50000)"
36,78.5,"(79.628, 39814, 50000)"
37,77.71,"(79.926, 39963, 50000)"
38,78.61,"(80.364, 40182, 50000)"
39,71.33,"(80.446, 40223, 50000)"
40,78.78,"(80.926, 40463, 50000)"
41,78.44,"(81.214, 40607, 50000)"
42,80.6,"(81.392, 40696, 50000)"
43,81.04,"(81.616, 40808, 50000)"
44,78.1,"(81.888, 40944, 50000)"
45,78.06,"(82.194, 41097, 50000)"
46,80.65,"(82.498, 41249, 50000)"
47,80.94,"(82.532, 41266, 50000)"
48,80.72,"(83.036, 41518, 50000)"
49,79.97,"(83.416, 41708, 50000)"
50,80.5,"(83.728, 41864, 50000)"
51,80.81,"(83.632, 41816, 50000)"
52,81.85,"(83.928, 41964, 50000)"
53,75.86,"(84.298, 42149, 50000)"
54,79.01,"(84.444, 42222, 50000)"
55,81.23,"(85.07, 42535, 50000)"
56,83.67,"(85.064, 42532, 50000)"
57,81.52,"(85.598, 42799, 50000)"
58,83.01,"(85.808, 42904, 50000)"
59,82.01,"(85.834, 42917, 50000)"
60,83.79,"(86.09, 43045, 50000)"
61,83.15,"(86.486, 43243, 50000)"
62,80.45,"(86.814, 43407, 50000)"
63,84.54,"(87.146, 43573, 50000)"
64,84.61,"(87.53, 43765, 50000)"
65,85.13,"(87.942, 43971, 50000)"
66,84.4,"(88.398, 44199, 50000)"
67,84.13,"(88.496, 44248, 50000)"
68,85.69,"(88.9, 44450, 50000)"
69,85.89,"(89.212, 44606, 50000)"
70,85.56,"(89.478, 44739, 50000)"
71,85.81,"(89.968, 44984, 50000)"
72,85.44,"(90.384, 45192, 50000)"
73,86.17,"(90.7, 45350, 50000)"
74,87.28,"(91.136, 45568, 50000)"
75,86.66,"(91.488, 45744, 50000)"
76,87.47,"(91.79, 45895, 50000)"
77,87.86,"(92.204, 46102, 50000)"
78,87.53,"(92.352, 46176, 50000)"
79,87.58,"(92.908, 46454, 50000)"
80,88.02,"(93.454, 46727, 50000)"
81,88.33,"(93.704, 46852, 50000)"
82,88.82,"(94.21, 47105, 50000)"
83,88.1,"(94.606, 47303, 50000)"
84,88.65,"(94.888, 47444, 50000)"
85,88.78,"(95.326, 47663, 50000)"
86,89.11,"(95.716, 47858, 50000)"
87,89.31,"(95.96, 47980, 50000)"
88,89.32,"(96.376, 48188, 50000)"
89,89.55,"(96.704, 48352, 50000)"
90,89.6,"(96.958, 48479, 50000)"
91,89.69,"(97.166, 48583, 50000)"
92,89.91,"(97.278, 48639, 50000)"
93,90.06,"(97.562, 48781, 50000)"
94,89.89,"(97.736, 48868, 50000)"
95,89.74,"(97.826, 48913, 50000)"
96,89.94,"(97.824, 48912, 50000)"
97,90.01,"(97.984, 48992, 50000)"
98,90.05,"(97.994, 48997, 50000)"
99,90.02,"(97.914, 48957, 50000)"
