Epoch,test accuracy,training accuracy
0,40.02,"(30.204, 15102, 50000)"
1,46.69,"(41.982, 20991, 50000)"
2,39.83,"(35.414, 17707, 50000)"
3,39.08,"(42.966, 21483, 50000)"
4,46.56,"(40.894, 20447, 50000)"
5,47.7,"(44.892, 22446, 50000)"
6,50.54,"(48.95, 24475, 50000)"
7,51.86,"(52.118, 26059, 50000)"
8,55.5,"(53.868, 26934, 50000)"
9,56.57,"(54.85, 27425, 50000)"
10,51.34,"(55.434, 27717, 50000)"
11,59.96,"(56.438, 28219, 50000)"
12,60.62,"(57.912, 28956, 50000)"
13,63.79,"(60.462, 30231, 50000)"
14,64.12,"(62.3, 31150, 50000)"
15,44.57,"(62.436, 31218, 50000)"
16,61.51,"(55.988, 27994, 50000)"
17,62.33,"(60.726, 30363, 50000)"
18,62.08,"(62.902, 31451, 50000)"
19,66.14,"(64.236, 32118, 50000)"
20,67.8,"(65.162, 32581, 50000)"
21,68.22,"(66.758, 33379, 50000)"
22,68.84,"(67.856, 33928, 50000)"
23,68.95,"(69.2, 34600, 50000)"
24,71.8,"(70.364, 35182, 50000)"
25,55.21,"(70.998, 35499, 50000)"
26,71.15,"(70.324, 35162, 50000)"
27,72.26,"(71.818, 35909, 50000)"
28,65.93,"(71.92, 35960, 50000)"
29,73.17,"(72.606, 36303, 50000)"
30,73.52,"(74.392, 37196, 50000)"
31,73.05,"(74.374, 37187, 50000)"
32,73.96,"(74.868, 37434, 50000)"
33,74.69,"(76.068, 38034, 50000)"
34,74.12,"(76.81, 38405, 50000)"
35,76.39,"(77.548, 38774, 50000)"
36,75.96,"(78.258, 39129, 50000)"
37,75.92,"(78.394, 39197, 50000)"
38,76.26,"(78.96, 39480, 50000)"
39,76.25,"(79.042, 39521, 50000)"
40,77.12,"(80.3, 40150, 50000)"
41,78.18,"(81.05, 40525, 50000)"
42,65.59,"(57.746, 28873, 50000)"
43,71.2,"(68.526, 34263, 50000)"
44,73.1,"(72.588, 36294, 50000)"
45,73.97,"(75.136, 37568, 50000)"
46,73.59,"(76.46, 38230, 50000)"
47,76.5,"(78.086, 39043, 50000)"
48,77.1,"(79.118, 39559, 50000)"
49,77.18,"(80.142, 40071, 50000)"
50,77.69,"(81.022, 40511, 50000)"
51,77.99,"(81.89, 40945, 50000)"
52,78.69,"(82.478, 41239, 50000)"
53,78.33,"(83.19, 41595, 50000)"
54,79.04,"(83.454, 41727, 50000)"
55,79.07,"(84.196, 42098, 50000)"
56,79.72,"(84.818, 42409, 50000)"
57,79.6,"(85.618, 42809, 50000)"
58,79.13,"(85.954, 42977, 50000)"
59,79.09,"(86.638, 43319, 50000)"
60,79.87,"(86.956, 43478, 50000)"
61,79.53,"(87.386, 43693, 50000)"
62,80.13,"(87.862, 43931, 50000)"
63,80.05,"(88.234, 44117, 50000)"
64,79.91,"(88.716, 44358, 50000)"
65,79.89,"(89.394, 44697, 50000)"
66,79.88,"(89.792, 44896, 50000)"
67,80.22,"(89.982, 44991, 50000)"
68,80.09,"(90.586, 45293, 50000)"
69,79.9,"(91.086, 45543, 50000)"
70,80.35,"(91.352, 45676, 50000)"
71,80.85,"(91.79, 45895, 50000)"
72,80.19,"(92.128, 46064, 50000)"
73,80.58,"(92.532, 46266, 50000)"
74,80.49,"(93.08, 46540, 50000)"
75,80.67,"(93.378, 46689, 50000)"
76,80.67,"(93.642, 46821, 50000)"
77,80.75,"(94.012, 47006, 50000)"
78,80.7,"(94.352, 47176, 50000)"
79,81.02,"(94.598, 47299, 50000)"
80,80.82,"(94.938, 47469, 50000)"
81,80.73,"(95.314, 47657, 50000)"
82,81.11,"(95.484, 47742, 50000)"
83,80.88,"(95.726, 47863, 50000)"
84,80.95,"(95.954, 47977, 50000)"
85,80.95,"(96.086, 48043, 50000)"
86,80.87,"(96.296, 48148, 50000)"
87,80.87,"(96.548, 48274, 50000)"
88,81.18,"(96.814, 48407, 50000)"
89,81.14,"(96.79, 48395, 50000)"
90,81.01,"(96.892, 48446, 50000)"
91,80.98,"(97.07, 48535, 50000)"
92,81.06,"(97.066, 48533, 50000)"
93,81.03,"(97.178, 48589, 50000)"
94,81.16,"(97.224, 48612, 50000)"
95,81.12,"(97.162, 48581, 50000)"
96,81.18,"(97.396, 48698, 50000)"
97,81.09,"(97.324, 48662, 50000)"
98,81.1,"(97.39, 48695, 50000)"
99,81.13,"(97.352, 48676, 50000)"
