Epoch,test accuracy,training accuracy
0,47.09,"(34.91, 17455, 50000)"
1,46.93,"(44.97, 22485, 50000)"
2,52.79,"(47.744, 23872, 50000)"
3,49.81,"(43.53, 21765, 50000)"
4,53.08,"(50.152, 25076, 50000)"
5,54.88,"(49.186, 24593, 50000)"
6,52.07,"(51.798, 25899, 50000)"
7,59.68,"(54.528, 27264, 50000)"
8,61.37,"(58.5, 29250, 50000)"
9,61.93,"(61.196, 30598, 50000)"
10,63.54,"(61.28, 30640, 50000)"
11,65.83,"(61.736, 30868, 50000)"
12,66.95,"(64.356, 32178, 50000)"
13,68.92,"(67.168, 33584, 50000)"
14,69.26,"(68.556, 34278, 50000)"
15,71.0,"(69.542, 34771, 50000)"
16,71.48,"(70.742, 35371, 50000)"
17,73.7,"(72.108, 36054, 50000)"
18,73.77,"(73.336, 36668, 50000)"
19,75.0,"(74.53, 37265, 50000)"
20,74.6,"(75.586, 37793, 50000)"
21,76.58,"(76.142, 38071, 50000)"
22,77.28,"(77.208, 38604, 50000)"
23,76.65,"(77.88, 38940, 50000)"
24,76.41,"(78.924, 39462, 50000)"
25,75.7,"(79.184, 39592, 50000)"
26,77.7,"(80.366, 40183, 50000)"
27,78.08,"(80.836, 40418, 50000)"
28,77.64,"(81.152, 40576, 50000)"
29,79.24,"(81.6, 40800, 50000)"
30,79.21,"(82.302, 41151, 50000)"
31,79.88,"(82.994, 41497, 50000)"
32,79.79,"(82.702, 41351, 50000)"
33,79.18,"(83.906, 41953, 50000)"
34,79.25,"(84.436, 42218, 50000)"
35,79.68,"(84.836, 42418, 50000)"
36,80.91,"(85.126, 42563, 50000)"
37,80.38,"(85.76, 42880, 50000)"
38,81.15,"(85.916, 42958, 50000)"
39,80.54,"(86.678, 43339, 50000)"
40,80.48,"(87.016, 43508, 50000)"
41,81.95,"(87.352, 43676, 50000)"
42,80.72,"(87.754, 43877, 50000)"
43,81.15,"(87.756, 43878, 50000)"
44,81.67,"(88.506, 44253, 50000)"
45,81.83,"(88.842, 44421, 50000)"
46,81.15,"(89.088, 44544, 50000)"
47,81.87,"(89.424, 44712, 50000)"
48,81.86,"(89.776, 44888, 50000)"
49,81.67,"(90.248, 45124, 50000)"
50,81.98,"(90.464, 45232, 50000)"
51,81.89,"(90.742, 45371, 50000)"
52,82.22,"(91.31, 45655, 50000)"
53,82.48,"(91.468, 45734, 50000)"
54,82.39,"(91.972, 45986, 50000)"
55,82.13,"(92.044, 46022, 50000)"
56,81.94,"(92.484, 46242, 50000)"
57,82.26,"(92.554, 46277, 50000)"
58,82.31,"(93.076, 46538, 50000)"
59,82.58,"(93.238, 46619, 50000)"
60,82.28,"(93.546, 46773, 50000)"
61,82.25,"(93.982, 46991, 50000)"
62,82.24,"(94.108, 47054, 50000)"
63,82.23,"(94.24, 47120, 50000)"
64,82.65,"(94.57, 47285, 50000)"
65,82.78,"(94.83, 47415, 50000)"
66,82.35,"(95.274, 47637, 50000)"
67,82.73,"(95.468, 47734, 50000)"
68,82.48,"(95.624, 47812, 50000)"
69,82.8,"(95.808, 47904, 50000)"
70,83.07,"(96.054, 48027, 50000)"
71,82.3,"(96.206, 48103, 50000)"
72,82.73,"(96.402, 48201, 50000)"
73,82.92,"(96.666, 48333, 50000)"
74,83.26,"(96.842, 48421, 50000)"
75,82.96,"(97.066, 48533, 50000)"
76,83.05,"(97.178, 48589, 50000)"
77,83.09,"(97.232, 48616, 50000)"
78,83.13,"(97.434, 48717, 50000)"
79,83.19,"(97.608, 48804, 50000)"
80,83.04,"(97.726, 48863, 50000)"
81,83.16,"(97.748, 48874, 50000)"
82,83.4,"(98.04, 49020, 50000)"
83,83.35,"(97.958, 48979, 50000)"
84,83.26,"(98.002, 49001, 50000)"
85,83.07,"(98.244, 49122, 50000)"
86,83.17,"(98.302, 49151, 50000)"
87,83.2,"(98.326, 49163, 50000)"
88,83.14,"(98.388, 49194, 50000)"
89,83.12,"(98.436, 49218, 50000)"
90,83.34,"(98.432, 49216, 50000)"
91,83.19,"(98.506, 49253, 50000)"
92,83.22,"(98.49, 49245, 50000)"
93,83.23,"(98.524, 49262, 50000)"
94,83.11,"(98.41, 49205, 50000)"
95,83.22,"(98.536, 49268, 50000)"
96,83.15,"(98.592, 49296, 50000)"
97,83.19,"(98.602, 49301, 50000)"
98,83.26,"(98.58, 49290, 50000)"
99,83.04,"(98.516, 49258, 50000)"
