Epoch,test accuracy,training accuracy
0,24.03,"(17.804, 8902, 50000)"
1,32.86,"(27.828, 13914, 50000)"
2,39.18,"(35.504, 17752, 50000)"
3,48.31,"(43.12, 21560, 50000)"
4,50.78,"(50.148, 25074, 50000)"
5,57.22,"(57.296, 28648, 50000)"
6,63.88,"(61.874, 30937, 50000)"
7,62.01,"(65.608, 32804, 50000)"
8,66.21,"(68.258, 34129, 50000)"
9,66.22,"(70.908, 35454, 50000)"
10,67.96,"(73.676, 36838, 50000)"
11,73.61,"(75.484, 37742, 50000)"
12,74.54,"(76.694, 38347, 50000)"
13,68.85,"(78.248, 39124, 50000)"
14,72.62,"(78.878, 39439, 50000)"
15,66.15,"(79.684, 39842, 50000)"
16,73.58,"(80.058, 40029, 50000)"
17,75.26,"(80.76, 40380, 50000)"
18,75.13,"(81.528, 40764, 50000)"
19,72.43,"(81.904, 40952, 50000)"
20,79.81,"(82.202, 41101, 50000)"
21,76.49,"(82.652, 41326, 50000)"
22,76.39,"(83.156, 41578, 50000)"
23,77.11,"(83.256, 41628, 50000)"
24,77.45,"(83.576, 41788, 50000)"
25,75.7,"(83.748, 41874, 50000)"
26,81.03,"(84.404, 42202, 50000)"
27,80.99,"(84.352, 42176, 50000)"
28,74.53,"(84.772, 42386, 50000)"
29,78.71,"(85.204, 42602, 50000)"
30,80.37,"(85.512, 42756, 50000)"
31,80.26,"(85.616, 42808, 50000)"
32,80.62,"(85.706, 42853, 50000)"
33,78.08,"(86.034, 43017, 50000)"
34,76.79,"(86.308, 43154, 50000)"
35,81.91,"(86.608, 43304, 50000)"
36,81.3,"(86.894, 43447, 50000)"
37,81.35,"(87.036, 43518, 50000)"
38,81.74,"(87.29, 43645, 50000)"
39,83.0,"(87.474, 43737, 50000)"
40,84.15,"(87.752, 43876, 50000)"
41,82.69,"(87.948, 43974, 50000)"
42,82.31,"(88.232, 44116, 50000)"
43,85.04,"(88.252, 44126, 50000)"
44,81.18,"(88.666, 44333, 50000)"
45,83.65,"(88.872, 44436, 50000)"
46,79.88,"(89.088, 44544, 50000)"
47,85.44,"(89.54, 44770, 50000)"
48,86.28,"(89.68, 44840, 50000)"
49,85.09,"(89.728, 44864, 50000)"
50,83.44,"(90.162, 45081, 50000)"
51,83.67,"(90.314, 45157, 50000)"
52,85.57,"(90.506, 45253, 50000)"
53,87.45,"(90.944, 45472, 50000)"
54,83.39,"(90.902, 45451, 50000)"
55,87.71,"(91.266, 45633, 50000)"
56,86.72,"(91.562, 45781, 50000)"
57,85.5,"(91.924, 45962, 50000)"
58,84.56,"(92.11, 46055, 50000)"
59,86.82,"(92.314, 46157, 50000)"
60,86.23,"(92.756, 46378, 50000)"
61,87.63,"(92.892, 46446, 50000)"
62,89.15,"(93.26, 46630, 50000)"
63,88.55,"(93.294, 46647, 50000)"
64,89.92,"(93.81, 46905, 50000)"
65,89.39,"(94.082, 47041, 50000)"
66,89.18,"(94.42, 47210, 50000)"
67,88.91,"(94.656, 47328, 50000)"
68,86.75,"(95.11, 47555, 50000)"
69,89.3,"(95.26, 47630, 50000)"
70,88.91,"(95.85, 47925, 50000)"
71,89.07,"(95.956, 47978, 50000)"
72,89.35,"(96.296, 48148, 50000)"
73,90.18,"(96.388, 48194, 50000)"
74,90.66,"(96.768, 48384, 50000)"
75,91.14,"(97.174, 48587, 50000)"
76,91.47,"(97.58, 48790, 50000)"
77,91.62,"(97.916, 48958, 50000)"
78,92.32,"(98.162, 49081, 50000)"
79,92.15,"(98.492, 49246, 50000)"
80,92.42,"(98.556, 49278, 50000)"
81,92.97,"(98.962, 49481, 50000)"
82,93.08,"(99.13, 49565, 50000)"
83,93.66,"(99.394, 49697, 50000)"
84,93.95,"(99.572, 49786, 50000)"
85,93.96,"(99.648, 49824, 50000)"
86,93.89,"(99.746, 49873, 50000)"
87,94.06,"(99.828, 49914, 50000)"
88,94.02,"(99.84, 49920, 50000)"
89,94.31,"(99.88, 49940, 50000)"
90,94.44,"(99.93, 49965, 50000)"
91,94.34,"(99.9, 49950, 50000)"
92,94.46,"(99.932, 49966, 50000)"
93,94.37,"(99.934, 49967, 50000)"
94,94.41,"(99.952, 49976, 50000)"
95,94.45,"(99.962, 49981, 50000)"
96,94.48,"(99.97, 49985, 50000)"
97,94.6,"(99.952, 49976, 50000)"
98,94.43,"(99.946, 49973, 50000)"
99,94.45,"(99.948, 49974, 50000)"
