Epoch,test accuracy,training accuracy
0,48.11,"(34.672, 17336, 50000)"
1,59.27,"(55.216, 27608, 50000)"
2,67.72,"(64.636, 32318, 50000)"
3,71.61,"(70.296, 35148, 50000)"
4,72.84,"(75.424, 37712, 50000)"
5,79.31,"(78.838, 39419, 50000)"
6,78.97,"(81.088, 40544, 50000)"
7,82.67,"(82.518, 41259, 50000)"
8,81.54,"(84.464, 42232, 50000)"
9,82.7,"(85.798, 42899, 50000)"
10,83.52,"(87.008, 43504, 50000)"
11,83.18,"(87.796, 43898, 50000)"
12,85.93,"(88.036, 44018, 50000)"
13,84.16,"(89.354, 44677, 50000)"
14,83.4,"(89.718, 44859, 50000)"
15,86.44,"(90.644, 45322, 50000)"
16,86.23,"(91.02, 45510, 50000)"
17,85.63,"(91.66, 45830, 50000)"
18,87.42,"(92.004, 46002, 50000)"
19,87.55,"(92.376, 46188, 50000)"
20,88.86,"(92.906, 46453, 50000)"
21,87.67,"(93.176, 46588, 50000)"
22,88.03,"(93.63, 46815, 50000)"
23,88.96,"(93.77, 46885, 50000)"
24,86.99,"(93.992, 46996, 50000)"
25,88.43,"(94.492, 47246, 50000)"
26,87.23,"(94.42, 47210, 50000)"
27,87.22,"(94.95, 47475, 50000)"
28,89.47,"(95.15, 47575, 50000)"
29,89.08,"(95.302, 47651, 50000)"
30,88.39,"(95.654, 47827, 50000)"
31,89.13,"(95.864, 47932, 50000)"
32,89.17,"(96.106, 48053, 50000)"
33,90.12,"(96.196, 48098, 50000)"
34,89.75,"(96.6, 48300, 50000)"
35,89.68,"(96.478, 48239, 50000)"
36,89.62,"(96.47, 48235, 50000)"
37,90.09,"(96.898, 48449, 50000)"
38,89.88,"(97.016, 48508, 50000)"
39,88.69,"(97.112, 48556, 50000)"
40,90.7,"(97.274, 48637, 50000)"
41,90.01,"(97.468, 48734, 50000)"
42,90.74,"(97.528, 48764, 50000)"
43,90.6,"(97.822, 48911, 50000)"
44,89.69,"(97.924, 48962, 50000)"
45,90.43,"(98.104, 49052, 50000)"
46,91.54,"(98.056, 49028, 50000)"
47,91.37,"(98.116, 49058, 50000)"
48,91.12,"(98.328, 49164, 50000)"
49,91.64,"(98.506, 49253, 50000)"
50,91.69,"(98.582, 49291, 50000)"
51,91.08,"(98.86, 49430, 50000)"
52,91.14,"(98.876, 49438, 50000)"
53,90.91,"(99.062, 49531, 50000)"
54,91.57,"(99.038, 49519, 50000)"
55,91.64,"(99.184, 49592, 50000)"
56,92.11,"(99.176, 49588, 50000)"
57,92.27,"(99.324, 49662, 50000)"
58,92.22,"(99.492, 49746, 50000)"
59,92.58,"(99.44, 49720, 50000)"
60,92.35,"(99.598, 49799, 50000)"
61,92.65,"(99.636, 49818, 50000)"
62,92.58,"(99.686, 49843, 50000)"
63,92.83,"(99.718, 49859, 50000)"
64,93.08,"(99.836, 49918, 50000)"
65,92.81,"(99.84, 49920, 50000)"
66,92.94,"(99.778, 49889, 50000)"
67,93.13,"(99.834, 49917, 50000)"
68,93.21,"(99.862, 49931, 50000)"
69,93.1,"(99.866, 49933, 50000)"
70,93.15,"(99.918, 49959, 50000)"
71,93.3,"(99.94, 49970, 50000)"
72,93.35,"(99.954, 49977, 50000)"
73,93.4,"(99.942, 49971, 50000)"
74,93.48,"(99.952, 49976, 50000)"
75,93.47,"(99.964, 49982, 50000)"
76,93.49,"(99.968, 49984, 50000)"
77,93.28,"(99.964, 49982, 50000)"
78,93.43,"(99.982, 49991, 50000)"
79,93.43,"(99.986, 49993, 50000)"
80,93.44,"(99.978, 49989, 50000)"
81,93.62,"(99.986, 49993, 50000)"
82,93.65,"(99.988, 49994, 50000)"
83,93.52,"(99.976, 49988, 50000)"
84,93.51,"(99.978, 49989, 50000)"
85,93.63,"(99.996, 49998, 50000)"
86,93.71,"(99.99, 49995, 50000)"
87,93.75,"(99.982, 49991, 50000)"
88,93.66,"(99.994, 49997, 50000)"
89,93.83,"(99.996, 49998, 50000)"
90,93.75,"(99.988, 49994, 50000)"
91,93.6,"(99.992, 49996, 50000)"
92,93.75,"(99.99, 49995, 50000)"
93,93.65,"(99.99, 49995, 50000)"
94,93.69,"(99.98, 49990, 50000)"
95,93.73,"(99.99, 49995, 50000)"
96,93.75,"(99.986, 49993, 50000)"
97,93.64,"(99.984, 49992, 50000)"
98,93.78,"(99.99, 49995, 50000)"
99,93.68,"(99.99, 49995, 50000)"
