Epoch,test accuracy,training accuracy
0,27.08,"(22.726, 11363, 50000)"
1,39.61,"(35.778, 17889, 50000)"
2,46.36,"(46.9, 23450, 50000)"
3,53.27,"(55.966, 27983, 50000)"
4,46.44,"(61.792, 30896, 50000)"
5,50.6,"(65.01, 32505, 50000)"
6,59.44,"(67.726, 33863, 50000)"
7,69.11,"(69.706, 34853, 50000)"
8,62.15,"(70.924, 35462, 50000)"
9,69.53,"(72.068, 36034, 50000)"
10,70.71,"(72.82, 36410, 50000)"
11,60.18,"(73.158, 36579, 50000)"
12,68.12,"(73.538, 36769, 50000)"
13,64.79,"(74.374, 37187, 50000)"
14,66.73,"(74.534, 37267, 50000)"
15,64.07,"(74.918, 37459, 50000)"
16,65.26,"(75.272, 37636, 50000)"
17,66.89,"(75.374, 37687, 50000)"
18,67.39,"(76.326, 38163, 50000)"
19,69.54,"(76.372, 38186, 50000)"
20,67.15,"(76.396, 38198, 50000)"
21,66.42,"(76.686, 38343, 50000)"
22,57.65,"(76.82, 38410, 50000)"
23,76.36,"(77.322, 38661, 50000)"
24,72.18,"(77.622, 38811, 50000)"
25,65.78,"(78.182, 39091, 50000)"
26,67.37,"(78.526, 39263, 50000)"
27,74.62,"(78.286, 39143, 50000)"
28,66.43,"(78.664, 39332, 50000)"
29,74.57,"(79.376, 39688, 50000)"
30,72.12,"(79.21, 39605, 50000)"
31,70.03,"(79.684, 39842, 50000)"
32,71.52,"(80.066, 40033, 50000)"
33,70.72,"(80.12, 40060, 50000)"
34,76.36,"(80.176, 40088, 50000)"
35,66.41,"(80.61, 40305, 50000)"
36,71.91,"(80.808, 40404, 50000)"
37,72.8,"(80.852, 40426, 50000)"
38,79.45,"(81.412, 40706, 50000)"
39,77.37,"(81.998, 40999, 50000)"
40,69.02,"(81.684, 40842, 50000)"
41,76.33,"(81.966, 40983, 50000)"
42,70.18,"(82.296, 41148, 50000)"
43,76.93,"(82.72, 41360, 50000)"
44,77.58,"(82.938, 41469, 50000)"
45,78.94,"(83.112, 41556, 50000)"
46,70.21,"(83.31, 41655, 50000)"
47,78.38,"(83.406, 41703, 50000)"
48,78.83,"(84.028, 42014, 50000)"
49,76.96,"(84.272, 42136, 50000)"
50,76.35,"(84.596, 42298, 50000)"
51,80.32,"(84.464, 42232, 50000)"
52,77.31,"(85.202, 42601, 50000)"
53,74.85,"(84.978, 42489, 50000)"
54,78.2,"(86.024, 43012, 50000)"
55,78.75,"(86.306, 43153, 50000)"
56,81.0,"(86.248, 43124, 50000)"
57,78.5,"(86.552, 43276, 50000)"
58,78.84,"(86.79, 43395, 50000)"
59,81.22,"(87.174, 43587, 50000)"
60,84.2,"(87.812, 43906, 50000)"
61,81.87,"(87.942, 43971, 50000)"
62,81.39,"(88.46, 44230, 50000)"
63,81.56,"(88.434, 44217, 50000)"
64,83.26,"(88.79, 44395, 50000)"
65,83.59,"(89.244, 44622, 50000)"
66,84.06,"(89.768, 44884, 50000)"
67,82.54,"(90.222, 45111, 50000)"
68,83.9,"(90.534, 45267, 50000)"
69,87.18,"(90.634, 45317, 50000)"
70,82.41,"(91.152, 45576, 50000)"
71,85.3,"(91.61, 45805, 50000)"
72,88.2,"(91.76, 45880, 50000)"
73,87.18,"(92.424, 46212, 50000)"
74,88.11,"(92.692, 46346, 50000)"
75,88.15,"(92.988, 46494, 50000)"
76,87.89,"(93.784, 46892, 50000)"
77,88.73,"(94.072, 47036, 50000)"
78,88.0,"(94.506, 47253, 50000)"
79,88.34,"(94.95, 47475, 50000)"
80,88.86,"(95.352, 47676, 50000)"
81,90.27,"(95.806, 47903, 50000)"
82,90.4,"(96.124, 48062, 50000)"
83,90.03,"(96.646, 48323, 50000)"
84,90.1,"(97.002, 48501, 50000)"
85,91.36,"(97.452, 48726, 50000)"
86,91.37,"(98.016, 49008, 50000)"
87,91.84,"(98.154, 49077, 50000)"
88,91.74,"(98.634, 49317, 50000)"
89,92.35,"(98.908, 49454, 50000)"
90,92.01,"(99.064, 49532, 50000)"
91,92.33,"(99.274, 49637, 50000)"
92,92.68,"(99.466, 49733, 50000)"
93,92.74,"(99.558, 49779, 50000)"
94,92.85,"(99.616, 49808, 50000)"
95,93.13,"(99.688, 49844, 50000)"
96,93.12,"(99.708, 49854, 50000)"
97,93.06,"(99.77, 49885, 50000)"
98,93.12,"(99.754, 49877, 50000)"
99,93.02,"(99.772, 49886, 50000)"
