Epoch,test accuracy,training accuracy
0,27.39,"(16.82, 8410, 50000)"
1,36.2,"(31.268, 15634, 50000)"
2,46.66,"(40.518, 20259, 50000)"
3,46.09,"(49.272, 24636, 50000)"
4,52.69,"(56.044, 28022, 50000)"
5,54.75,"(60.688, 30344, 50000)"
6,58.38,"(65.016, 32508, 50000)"
7,64.7,"(67.334, 33667, 50000)"
8,63.5,"(69.162, 34581, 50000)"
9,58.52,"(70.104, 35052, 50000)"
10,65.53,"(71.642, 35821, 50000)"
11,67.5,"(72.192, 36096, 50000)"
12,68.19,"(73.716, 36858, 50000)"
13,70.64,"(74.632, 37316, 50000)"
14,72.57,"(75.922, 37961, 50000)"
15,73.5,"(76.808, 38404, 50000)"
16,72.47,"(77.192, 38596, 50000)"
17,70.88,"(78.01, 39005, 50000)"
18,72.35,"(78.384, 39192, 50000)"
19,66.52,"(79.458, 39729, 50000)"
20,63.03,"(79.41, 39705, 50000)"
21,75.67,"(79.78, 39890, 50000)"
22,76.7,"(80.086, 40043, 50000)"
23,76.34,"(80.586, 40293, 50000)"
24,77.96,"(81.15, 40575, 50000)"
25,70.28,"(80.77, 40385, 50000)"
26,70.7,"(81.32, 40660, 50000)"
27,76.63,"(81.972, 40986, 50000)"
28,71.0,"(82.138, 41069, 50000)"
29,75.51,"(82.222, 41111, 50000)"
30,72.15,"(82.16, 41080, 50000)"
31,52.43,"(82.832, 41416, 50000)"
32,75.6,"(82.74, 41370, 50000)"
33,78.0,"(83.434, 41717, 50000)"
34,73.28,"(83.494, 41747, 50000)"
35,80.08,"(83.75, 41875, 50000)"
36,77.88,"(83.93, 41965, 50000)"
37,77.11,"(84.326, 42163, 50000)"
38,81.25,"(84.428, 42214, 50000)"
39,78.02,"(84.656, 42328, 50000)"
40,80.21,"(84.778, 42389, 50000)"
41,79.16,"(84.816, 42408, 50000)"
42,80.18,"(85.492, 42746, 50000)"
43,76.96,"(85.416, 42708, 50000)"
44,74.12,"(85.882, 42941, 50000)"
45,83.73,"(85.932, 42966, 50000)"
46,83.28,"(86.436, 43218, 50000)"
47,82.33,"(86.49, 43245, 50000)"
48,77.39,"(86.86, 43430, 50000)"
49,84.49,"(87.18, 43590, 50000)"
50,80.76,"(87.262, 43631, 50000)"
51,84.76,"(87.55, 43775, 50000)"
52,83.62,"(88.014, 44007, 50000)"
53,81.3,"(87.96, 43980, 50000)"
54,77.85,"(88.256, 44128, 50000)"
55,84.29,"(88.644, 44322, 50000)"
56,84.59,"(89.038, 44519, 50000)"
57,85.28,"(89.184, 44592, 50000)"
58,83.1,"(89.556, 44778, 50000)"
59,84.82,"(89.738, 44869, 50000)"
60,84.61,"(90.174, 45087, 50000)"
61,86.23,"(90.566, 45283, 50000)"
62,86.04,"(90.89, 45445, 50000)"
63,87.21,"(91.212, 45606, 50000)"
64,87.88,"(91.422, 45711, 50000)"
65,88.37,"(91.63, 45815, 50000)"
66,87.47,"(92.222, 46111, 50000)"
67,86.05,"(92.118, 46059, 50000)"
68,87.74,"(92.736, 46368, 50000)"
69,87.43,"(93.122, 46561, 50000)"
70,89.69,"(93.296, 46648, 50000)"
71,88.28,"(93.92, 46960, 50000)"
72,88.73,"(94.304, 47152, 50000)"
73,89.49,"(94.618, 47309, 50000)"
74,88.97,"(94.982, 47491, 50000)"
75,89.13,"(95.352, 47676, 50000)"
76,90.08,"(95.754, 47877, 50000)"
77,91.11,"(96.106, 48053, 50000)"
78,91.0,"(96.596, 48298, 50000)"
79,90.75,"(97.124, 48562, 50000)"
80,91.95,"(97.296, 48648, 50000)"
81,91.72,"(97.504, 48752, 50000)"
82,92.1,"(98.172, 49086, 50000)"
83,92.79,"(98.292, 49146, 50000)"
84,93.26,"(98.726, 49363, 50000)"
85,93.32,"(99.014, 49507, 50000)"
86,93.44,"(99.25, 49625, 50000)"
87,93.78,"(99.486, 49743, 50000)"
88,93.68,"(99.586, 49793, 50000)"
89,93.79,"(99.68, 49840, 50000)"
90,94.04,"(99.788, 49894, 50000)"
91,94.19,"(99.814, 49907, 50000)"
92,94.24,"(99.866, 49933, 50000)"
93,94.37,"(99.888, 49944, 50000)"
94,94.23,"(99.922, 49961, 50000)"
95,94.36,"(99.926, 49963, 50000)"
96,94.43,"(99.924, 49962, 50000)"
97,94.44,"(99.93, 49965, 50000)"
98,94.42,"(99.942, 49971, 50000)"
99,94.41,"(99.922, 49961, 50000)"
