Epoch,test accuracy,training accuracy
0,20.43,"(20.91, 10455, 50000)"
1,29.52,"(27.24, 13620, 50000)"
2,37.98,"(34.554, 17277, 50000)"
3,40.88,"(42.16, 21080, 50000)"
4,43.9,"(48.238, 24119, 50000)"
5,47.66,"(52.608, 26304, 50000)"
6,55.72,"(55.458, 27729, 50000)"
7,47.61,"(57.252, 28626, 50000)"
8,57.42,"(59.296, 29648, 50000)"
9,56.29,"(61.14, 30570, 50000)"
10,64.19,"(63.874, 31937, 50000)"
11,65.46,"(65.848, 32924, 50000)"
12,63.31,"(66.802, 33401, 50000)"
13,64.59,"(67.97, 33985, 50000)"
14,69.24,"(68.952, 34476, 50000)"
15,68.85,"(69.462, 34731, 50000)"
16,58.08,"(69.58, 34790, 50000)"
17,68.51,"(70.232, 35116, 50000)"
18,65.83,"(70.822, 35411, 50000)"
19,72.04,"(71.152, 35576, 50000)"
20,68.07,"(71.2, 35600, 50000)"
21,69.5,"(72.052, 36026, 50000)"
22,66.62,"(72.276, 36138, 50000)"
23,64.27,"(72.37, 36185, 50000)"
24,65.94,"(72.734, 36367, 50000)"
25,63.64,"(73.14, 36570, 50000)"
26,67.32,"(73.124, 36562, 50000)"
27,70.45,"(73.364, 36682, 50000)"
28,68.53,"(73.756, 36878, 50000)"
29,68.48,"(73.766, 36883, 50000)"
30,58.38,"(74.116, 37058, 50000)"
31,63.74,"(74.422, 37211, 50000)"
32,70.98,"(74.634, 37317, 50000)"
33,72.98,"(74.718, 37359, 50000)"
34,71.1,"(74.918, 37459, 50000)"
35,67.73,"(75.056, 37528, 50000)"
36,54.62,"(75.53, 37765, 50000)"
37,72.56,"(75.398, 37699, 50000)"
38,68.25,"(76.148, 38074, 50000)"
39,73.73,"(75.522, 37761, 50000)"
40,67.95,"(76.342, 38171, 50000)"
41,73.97,"(76.424, 38212, 50000)"
42,67.4,"(76.55, 38275, 50000)"
43,72.28,"(76.974, 38487, 50000)"
44,76.44,"(77.052, 38526, 50000)"
45,69.74,"(77.292, 38646, 50000)"
46,52.85,"(77.416, 38708, 50000)"
47,74.26,"(77.028, 38514, 50000)"
48,74.08,"(77.736, 38868, 50000)"
49,69.95,"(77.968, 38984, 50000)"
50,75.31,"(78.136, 39068, 50000)"
51,72.97,"(78.332, 39166, 50000)"
52,75.52,"(78.646, 39323, 50000)"
53,78.24,"(78.85, 39425, 50000)"
54,78.13,"(79.4, 39700, 50000)"
55,72.79,"(79.088, 39544, 50000)"
56,75.77,"(79.604, 39802, 50000)"
57,77.18,"(80.0, 40000, 50000)"
58,77.96,"(79.658, 39829, 50000)"
59,77.59,"(80.612, 40306, 50000)"
60,78.22,"(80.864, 40432, 50000)"
61,78.58,"(81.13, 40565, 50000)"
62,78.11,"(81.488, 40744, 50000)"
63,79.44,"(81.324, 40662, 50000)"
64,72.38,"(81.892, 40946, 50000)"
65,76.15,"(82.03, 41015, 50000)"
66,77.23,"(82.436, 41218, 50000)"
67,79.95,"(82.908, 41454, 50000)"
68,79.62,"(83.042, 41521, 50000)"
69,80.74,"(83.172, 41586, 50000)"
70,78.49,"(83.7, 41850, 50000)"
71,79.69,"(83.73, 41865, 50000)"
72,82.19,"(84.294, 42147, 50000)"
73,80.77,"(84.774, 42387, 50000)"
74,81.8,"(85.17, 42585, 50000)"
75,82.53,"(85.292, 42646, 50000)"
76,81.8,"(85.692, 42846, 50000)"
77,82.5,"(85.834, 42917, 50000)"
78,81.66,"(86.45, 43225, 50000)"
79,82.63,"(86.66, 43330, 50000)"
80,82.79,"(87.118, 43559, 50000)"
81,83.21,"(87.44, 43720, 50000)"
82,83.48,"(87.98, 43990, 50000)"
83,83.8,"(88.352, 44176, 50000)"
84,84.69,"(88.48, 44240, 50000)"
85,83.54,"(89.198, 44599, 50000)"
86,84.37,"(89.49, 44745, 50000)"
87,84.85,"(89.858, 44929, 50000)"
88,84.93,"(90.134, 45067, 50000)"
89,85.28,"(90.632, 45316, 50000)"
90,85.45,"(90.862, 45431, 50000)"
91,85.42,"(90.856, 45428, 50000)"
92,85.48,"(91.302, 45651, 50000)"
93,85.67,"(91.692, 45846, 50000)"
94,85.63,"(91.852, 45926, 50000)"
95,85.65,"(92.048, 46024, 50000)"
96,85.79,"(91.848, 45924, 50000)"
97,85.85,"(92.346, 46173, 50000)"
98,85.75,"(92.18, 46090, 50000)"
99,85.7,"(92.364, 46182, 50000)"
