Epoch,test accuracy,training accuracy
0,43.73,"(31.974, 15987, 50000)"
1,52.18,"(50.27, 25135, 50000)"
2,61.98,"(61.336, 30668, 50000)"
3,62.89,"(67.95, 33975, 50000)"
4,71.21,"(72.686, 36343, 50000)"
5,72.43,"(75.326, 37663, 50000)"
6,71.11,"(77.508, 38754, 50000)"
7,73.72,"(78.64, 39320, 50000)"
8,74.31,"(79.618, 39809, 50000)"
9,78.72,"(80.878, 40439, 50000)"
10,78.03,"(81.546, 40773, 50000)"
11,76.73,"(81.696, 40848, 50000)"
12,76.77,"(82.362, 41181, 50000)"
13,81.1,"(82.758, 41379, 50000)"
14,79.39,"(83.214, 41607, 50000)"
15,74.71,"(84.06, 42030, 50000)"
16,79.55,"(83.914, 41957, 50000)"
17,77.09,"(84.338, 42169, 50000)"
18,79.61,"(84.312, 42156, 50000)"
19,80.24,"(84.91, 42455, 50000)"
20,81.73,"(85.056, 42528, 50000)"
21,77.94,"(85.454, 42727, 50000)"
22,78.14,"(85.778, 42889, 50000)"
23,81.32,"(85.696, 42848, 50000)"
24,81.12,"(86.288, 43144, 50000)"
25,78.93,"(86.224, 43112, 50000)"
26,82.87,"(86.676, 43338, 50000)"
27,80.84,"(86.846, 43423, 50000)"
28,81.86,"(86.812, 43406, 50000)"
29,81.17,"(87.104, 43552, 50000)"
30,78.98,"(87.626, 43813, 50000)"
31,79.38,"(87.448, 43724, 50000)"
32,85.62,"(87.704, 43852, 50000)"
33,85.38,"(87.984, 43992, 50000)"
34,84.87,"(88.218, 44109, 50000)"
35,79.84,"(88.602, 44301, 50000)"
36,86.16,"(88.774, 44387, 50000)"
37,84.1,"(88.892, 44446, 50000)"
38,83.87,"(89.138, 44569, 50000)"
39,84.16,"(89.21, 44605, 50000)"
40,85.62,"(89.296, 44648, 50000)"
41,86.06,"(89.606, 44803, 50000)"
42,86.16,"(90.21, 45105, 50000)"
43,85.58,"(90.156, 45078, 50000)"
44,84.63,"(90.078, 45039, 50000)"
45,86.52,"(90.64, 45320, 50000)"
46,85.17,"(90.75, 45375, 50000)"
47,86.1,"(90.81, 45405, 50000)"
48,84.53,"(91.026, 45513, 50000)"
49,86.45,"(91.344, 45672, 50000)"
50,86.3,"(91.662, 45831, 50000)"
51,82.71,"(91.698, 45849, 50000)"
52,86.97,"(91.802, 45901, 50000)"
53,87.63,"(92.482, 46241, 50000)"
54,87.2,"(92.76, 46380, 50000)"
55,87.34,"(92.742, 46371, 50000)"
56,85.65,"(92.95, 46475, 50000)"
57,88.17,"(93.402, 46701, 50000)"
58,87.91,"(93.682, 46841, 50000)"
59,87.77,"(93.584, 46792, 50000)"
60,88.59,"(93.94, 46970, 50000)"
61,86.43,"(94.428, 47214, 50000)"
62,87.78,"(94.616, 47308, 50000)"
63,88.74,"(94.646, 47323, 50000)"
64,87.07,"(94.948, 47474, 50000)"
65,89.0,"(95.288, 47644, 50000)"
66,88.52,"(95.634, 47817, 50000)"
67,88.75,"(95.832, 47916, 50000)"
68,89.35,"(95.91, 47955, 50000)"
69,88.69,"(96.04, 48020, 50000)"
70,90.12,"(96.698, 48349, 50000)"
71,89.65,"(96.838, 48419, 50000)"
72,90.08,"(96.912, 48456, 50000)"
73,89.17,"(97.332, 48666, 50000)"
74,90.71,"(97.352, 48676, 50000)"
75,91.05,"(97.746, 48873, 50000)"
76,91.03,"(97.928, 48964, 50000)"
77,90.71,"(98.24, 49120, 50000)"
78,91.01,"(98.432, 49216, 50000)"
79,90.78,"(98.568, 49284, 50000)"
80,91.46,"(98.792, 49396, 50000)"
81,91.46,"(98.882, 49441, 50000)"
82,91.33,"(99.078, 49539, 50000)"
83,91.76,"(99.3, 49650, 50000)"
84,92.02,"(99.288, 49644, 50000)"
85,92.18,"(99.514, 49757, 50000)"
86,92.11,"(99.58, 49790, 50000)"
87,92.44,"(99.65, 49825, 50000)"
88,92.55,"(99.704, 49852, 50000)"
89,92.47,"(99.762, 49881, 50000)"
90,92.64,"(99.842, 49921, 50000)"
91,92.75,"(99.818, 49909, 50000)"
92,92.81,"(99.874, 49937, 50000)"
93,92.96,"(99.898, 49949, 50000)"
94,92.76,"(99.894, 49947, 50000)"
95,92.84,"(99.88, 49940, 50000)"
96,92.84,"(99.918, 49959, 50000)"
97,92.84,"(99.896, 49948, 50000)"
98,92.89,"(99.934, 49967, 50000)"
99,92.94,"(99.91, 49955, 50000)"
