Epoch,test accuracy,training accuracy
0,41.75,"(31.886, 15943, 50000)"
1,50.56,"(43.978, 21989, 50000)"
2,53.82,"(49.656, 24828, 50000)"
3,56.86,"(53.724, 26862, 50000)"
4,60.12,"(56.75, 28375, 50000)"
5,61.7,"(59.096, 29548, 50000)"
6,62.55,"(61.094, 30547, 50000)"
7,64.34,"(62.938, 31469, 50000)"
8,65.37,"(64.638, 32319, 50000)"
9,66.78,"(66.434, 33217, 50000)"
10,69.43,"(67.754, 33877, 50000)"
11,70.35,"(69.594, 34797, 50000)"
12,71.08,"(70.548, 35274, 50000)"
13,72.31,"(71.91, 35955, 50000)"
14,72.19,"(72.686, 36343, 50000)"
15,72.65,"(73.496, 36748, 50000)"
16,73.7,"(74.568, 37284, 50000)"
17,73.89,"(75.202, 37601, 50000)"
18,75.37,"(75.882, 37941, 50000)"
19,75.44,"(76.49, 38245, 50000)"
20,75.82,"(77.118, 38559, 50000)"
21,76.42,"(78.068, 39034, 50000)"
22,76.2,"(78.218, 39109, 50000)"
23,77.59,"(79.126, 39563, 50000)"
24,77.26,"(79.556, 39778, 50000)"
25,77.48,"(80.096, 40048, 50000)"
26,77.55,"(80.738, 40369, 50000)"
27,77.93,"(81.066, 40533, 50000)"
28,78.26,"(81.478, 40739, 50000)"
29,78.52,"(81.802, 40901, 50000)"
30,78.46,"(82.338, 41169, 50000)"
31,79.26,"(82.592, 41296, 50000)"
32,79.58,"(83.09, 41545, 50000)"
33,79.3,"(83.476, 41738, 50000)"
34,79.18,"(83.878, 41939, 50000)"
35,78.61,"(84.426, 42213, 50000)"
36,78.99,"(84.574, 42287, 50000)"
37,79.68,"(84.942, 42471, 50000)"
38,79.45,"(85.322, 42661, 50000)"
39,80.21,"(85.564, 42782, 50000)"
40,80.43,"(86.092, 43046, 50000)"
41,79.94,"(86.348, 43174, 50000)"
42,80.48,"(86.628, 43314, 50000)"
43,80.42,"(86.956, 43478, 50000)"
44,80.88,"(87.134, 43567, 50000)"
45,80.19,"(87.376, 43688, 50000)"
46,80.56,"(87.49, 43745, 50000)"
47,79.89,"(87.966, 43983, 50000)"
48,80.74,"(88.35, 44175, 50000)"
49,80.21,"(88.484, 44242, 50000)"
50,81.15,"(88.732, 44366, 50000)"
51,80.3,"(89.198, 44599, 50000)"
52,81.11,"(89.34, 44670, 50000)"
53,80.9,"(89.738, 44869, 50000)"
54,80.89,"(89.892, 44946, 50000)"
55,81.22,"(90.164, 45082, 50000)"
56,81.1,"(90.462, 45231, 50000)"
57,81.66,"(90.864, 45432, 50000)"
58,81.47,"(90.74, 45370, 50000)"
59,81.43,"(91.192, 45596, 50000)"
60,81.52,"(91.428, 45714, 50000)"
61,81.55,"(91.64, 45820, 50000)"
62,81.4,"(92.06, 46030, 50000)"
63,81.26,"(91.852, 45926, 50000)"
64,81.15,"(92.488, 46244, 50000)"
65,81.56,"(92.764, 46382, 50000)"
66,81.54,"(92.908, 46454, 50000)"
67,81.62,"(93.092, 46546, 50000)"
68,81.48,"(93.272, 46636, 50000)"
69,81.29,"(93.46, 46730, 50000)"
70,81.45,"(93.558, 46779, 50000)"
71,81.81,"(93.834, 46917, 50000)"
72,81.69,"(93.82, 46910, 50000)"
73,82.1,"(93.828, 46914, 50000)"
74,81.91,"(94.234, 47117, 50000)"
75,81.34,"(94.532, 47266, 50000)"
76,81.92,"(94.662, 47331, 50000)"
77,82.09,"(94.684, 47342, 50000)"
78,81.92,"(94.904, 47452, 50000)"
79,82.33,"(94.948, 47474, 50000)"
80,82.09,"(95.158, 47579, 50000)"
81,81.54,"(95.242, 47621, 50000)"
82,82.22,"(95.302, 47651, 50000)"
83,82.23,"(95.352, 47676, 50000)"
84,82.18,"(95.51, 47755, 50000)"
85,82.08,"(95.516, 47758, 50000)"
86,82.04,"(95.636, 47818, 50000)"
87,82.37,"(95.628, 47814, 50000)"
88,82.16,"(95.84, 47920, 50000)"
89,82.04,"(95.894, 47947, 50000)"
90,82.15,"(95.974, 47987, 50000)"
91,82.37,"(95.78, 47890, 50000)"
92,82.38,"(96.02, 48010, 50000)"
93,82.12,"(95.986, 47993, 50000)"
94,82.23,"(96.04, 48020, 50000)"
95,82.22,"(96.172, 48086, 50000)"
96,82.38,"(95.934, 47967, 50000)"
97,82.42,"(96.016, 48008, 50000)"
98,82.45,"(96.084, 48042, 50000)"
99,82.25,"(96.136, 48068, 50000)"
