Epoch,test accuracy,training accuracy
0,18.93,"(13.942, 6971, 50000)"
1,29.27,"(24.868, 12434, 50000)"
2,32.42,"(30.336, 15168, 50000)"
3,40.06,"(34.808, 17404, 50000)"
4,43.25,"(38.816, 19408, 50000)"
5,48.7,"(43.042, 21521, 50000)"
6,51.29,"(47.454, 23727, 50000)"
7,54.57,"(50.402, 25201, 50000)"
8,54.49,"(53.84, 26920, 50000)"
9,58.3,"(56.816, 28408, 50000)"
10,63.19,"(59.298, 29649, 50000)"
11,63.74,"(61.332, 30666, 50000)"
12,61.46,"(62.79, 31395, 50000)"
13,65.64,"(64.096, 32048, 50000)"
14,65.31,"(65.592, 32796, 50000)"
15,68.52,"(67.016, 33508, 50000)"
16,67.87,"(67.802, 33901, 50000)"
17,63.62,"(69.712, 34856, 50000)"
18,71.42,"(70.218, 35109, 50000)"
19,64.65,"(72.452, 36226, 50000)"
20,73.05,"(73.392, 36696, 50000)"
21,73.83,"(74.488, 37244, 50000)"
22,74.34,"(74.868, 37434, 50000)"
23,75.95,"(75.494, 37747, 50000)"
24,73.34,"(76.06, 38030, 50000)"
25,72.33,"(76.616, 38308, 50000)"
26,74.9,"(77.152, 38576, 50000)"
27,75.72,"(77.518, 38759, 50000)"
28,75.08,"(77.82, 38910, 50000)"
29,76.15,"(78.544, 39272, 50000)"
30,73.52,"(78.638, 39319, 50000)"
31,77.69,"(79.262, 39631, 50000)"
32,77.46,"(79.702, 39851, 50000)"
33,74.82,"(79.858, 39929, 50000)"
34,79.21,"(80.076, 40038, 50000)"
35,80.19,"(80.62, 40310, 50000)"
36,78.53,"(80.938, 40469, 50000)"
37,78.49,"(81.24, 40620, 50000)"
38,78.67,"(81.392, 40696, 50000)"
39,79.97,"(81.42, 40710, 50000)"
40,78.29,"(82.14, 41070, 50000)"
41,79.33,"(82.414, 41207, 50000)"
42,80.04,"(82.654, 41327, 50000)"
43,79.85,"(82.836, 41418, 50000)"
44,81.43,"(82.864, 41432, 50000)"
45,79.96,"(83.574, 41787, 50000)"
46,78.12,"(83.66, 41830, 50000)"
47,80.25,"(83.85, 41925, 50000)"
48,82.6,"(84.306, 42153, 50000)"
49,81.03,"(84.516, 42258, 50000)"
50,82.63,"(84.738, 42369, 50000)"
51,82.73,"(85.17, 42585, 50000)"
52,81.83,"(85.3, 42650, 50000)"
53,82.24,"(85.8, 42900, 50000)"
54,83.19,"(85.86, 42930, 50000)"
55,81.27,"(86.462, 43231, 50000)"
56,83.46,"(86.248, 43124, 50000)"
57,82.56,"(86.676, 43338, 50000)"
58,83.81,"(87.26, 43630, 50000)"
59,82.96,"(87.432, 43716, 50000)"
60,83.14,"(87.914, 43957, 50000)"
61,83.48,"(88.148, 44074, 50000)"
62,85.05,"(88.38, 44190, 50000)"
63,85.39,"(88.66, 44330, 50000)"
64,84.67,"(88.834, 44417, 50000)"
65,85.29,"(89.388, 44694, 50000)"
66,84.58,"(89.406, 44703, 50000)"
67,84.54,"(89.91, 44955, 50000)"
68,85.99,"(89.926, 44963, 50000)"
69,84.41,"(90.664, 45332, 50000)"
70,85.57,"(90.932, 45466, 50000)"
71,86.04,"(91.32, 45660, 50000)"
72,86.16,"(91.548, 45774, 50000)"
73,85.98,"(92.152, 46076, 50000)"
74,86.75,"(92.206, 46103, 50000)"
75,87.27,"(92.92, 46460, 50000)"
76,87.16,"(93.216, 46608, 50000)"
77,87.56,"(93.432, 46716, 50000)"
78,86.92,"(94.014, 47007, 50000)"
79,87.87,"(94.242, 47121, 50000)"
80,88.56,"(94.622, 47311, 50000)"
81,88.29,"(95.062, 47531, 50000)"
82,88.43,"(95.37, 47685, 50000)"
83,88.13,"(95.866, 47933, 50000)"
84,88.73,"(96.152, 48076, 50000)"
85,88.99,"(96.508, 48254, 50000)"
86,89.25,"(96.674, 48337, 50000)"
87,89.38,"(97.01, 48505, 50000)"
88,89.51,"(97.268, 48634, 50000)"
89,89.21,"(97.628, 48814, 50000)"
90,89.39,"(97.636, 48818, 50000)"
91,89.6,"(97.786, 48893, 50000)"
92,89.68,"(97.996, 48998, 50000)"
93,89.52,"(98.124, 49062, 50000)"
94,89.77,"(98.282, 49141, 50000)"
95,89.78,"(98.288, 49144, 50000)"
96,89.79,"(98.386, 49193, 50000)"
97,89.65,"(98.37, 49185, 50000)"
98,89.92,"(98.43, 49215, 50000)"
99,89.82,"(98.384, 49192, 50000)"
