Epoch,test accuracy,training accuracy
0,61.7,"(47.022, 23511, 50000)"
1,66.72,"(64.918, 32459, 50000)"
2,73.0,"(72.356, 36178, 50000)"
3,75.78,"(76.284, 38142, 50000)"
4,77.71,"(79.146, 39573, 50000)"
5,79.23,"(81.312, 40656, 50000)"
6,82.18,"(83.066, 41533, 50000)"
7,83.33,"(84.158, 42079, 50000)"
8,82.83,"(85.436, 42718, 50000)"
9,85.01,"(86.35, 43175, 50000)"
10,83.42,"(87.06, 43530, 50000)"
11,83.83,"(87.952, 43976, 50000)"
12,85.25,"(88.702, 44351, 50000)"
13,84.02,"(89.16, 44580, 50000)"
14,85.69,"(90.104, 45052, 50000)"
15,87.46,"(90.57, 45285, 50000)"
16,84.76,"(91.082, 45541, 50000)"
17,86.94,"(91.562, 45781, 50000)"
18,87.64,"(91.906, 45953, 50000)"
19,85.87,"(92.36, 46180, 50000)"
20,85.97,"(92.48, 46240, 50000)"
21,88.2,"(93.048, 46524, 50000)"
22,87.65,"(93.648, 46824, 50000)"
23,87.35,"(93.81, 46905, 50000)"
24,88.43,"(94.092, 47046, 50000)"
25,88.05,"(94.446, 47223, 50000)"
26,87.68,"(94.74, 47370, 50000)"
27,87.95,"(94.988, 47494, 50000)"
28,88.72,"(95.298, 47649, 50000)"
29,87.47,"(95.45, 47725, 50000)"
30,88.47,"(95.538, 47769, 50000)"
31,89.32,"(95.978, 47989, 50000)"
32,88.78,"(96.098, 48049, 50000)"
33,88.92,"(96.378, 48189, 50000)"
34,88.25,"(96.394, 48197, 50000)"
35,89.24,"(96.634, 48317, 50000)"
36,89.15,"(96.808, 48404, 50000)"
37,89.0,"(97.094, 48547, 50000)"
38,88.83,"(97.212, 48606, 50000)"
39,89.46,"(97.25, 48625, 50000)"
40,89.45,"(97.394, 48697, 50000)"
41,88.89,"(97.444, 48722, 50000)"
42,90.05,"(97.666, 48833, 50000)"
43,90.11,"(98.072, 49036, 50000)"
44,89.28,"(98.092, 49046, 50000)"
45,89.54,"(97.974, 48987, 50000)"
46,89.62,"(98.208, 49104, 50000)"
47,90.04,"(98.428, 49214, 50000)"
48,89.77,"(98.47, 49235, 50000)"
49,89.9,"(98.61, 49305, 50000)"
50,90.52,"(98.68, 49340, 50000)"
51,90.21,"(98.712, 49356, 50000)"
52,90.48,"(98.838, 49419, 50000)"
53,90.45,"(98.824, 49412, 50000)"
54,90.33,"(98.928, 49464, 50000)"
55,90.54,"(99.08, 49540, 50000)"
56,90.5,"(99.16, 49580, 50000)"
57,90.34,"(99.22, 49610, 50000)"
58,90.5,"(99.206, 49603, 50000)"
59,90.5,"(99.302, 49651, 50000)"
60,91.11,"(99.402, 49701, 50000)"
61,90.66,"(99.564, 49782, 50000)"
62,90.61,"(99.43, 49715, 50000)"
63,91.15,"(99.552, 49776, 50000)"
64,90.97,"(99.618, 49809, 50000)"
65,91.08,"(99.664, 49832, 50000)"
66,91.07,"(99.674, 49837, 50000)"
67,91.37,"(99.708, 49854, 50000)"
68,91.37,"(99.75, 49875, 50000)"
69,90.99,"(99.716, 49858, 50000)"
70,91.34,"(99.814, 49907, 50000)"
71,91.35,"(99.808, 49904, 50000)"
72,91.31,"(99.848, 49924, 50000)"
73,91.34,"(99.828, 49914, 50000)"
74,91.34,"(99.856, 49928, 50000)"
75,91.49,"(99.826, 49913, 50000)"
76,91.57,"(99.888, 49944, 50000)"
77,91.52,"(99.898, 49949, 50000)"
78,91.57,"(99.894, 49947, 50000)"
79,91.65,"(99.892, 49946, 50000)"
80,91.48,"(99.914, 49957, 50000)"
81,91.67,"(99.912, 49956, 50000)"
82,91.52,"(99.912, 49956, 50000)"
83,91.71,"(99.906, 49953, 50000)"
84,91.81,"(99.946, 49973, 50000)"
85,91.82,"(99.934, 49967, 50000)"
86,91.77,"(99.928, 49964, 50000)"
87,91.79,"(99.952, 49976, 50000)"
88,91.74,"(99.962, 49981, 50000)"
89,91.74,"(99.948, 49974, 50000)"
90,91.85,"(99.938, 49969, 50000)"
91,91.83,"(99.956, 49978, 50000)"
92,91.81,"(99.94, 49970, 50000)"
93,91.86,"(99.944, 49972, 50000)"
94,91.79,"(99.95, 49975, 50000)"
95,91.91,"(99.96, 49980, 50000)"
96,91.8,"(99.954, 49977, 50000)"
97,91.73,"(99.968, 49984, 50000)"
98,91.79,"(99.968, 49984, 50000)"
99,91.86,"(99.948, 49974, 50000)"
