Epoch,test accuracy,training accuracy
0,50.67,"(38.184, 19092, 50000)"
1,57.67,"(56.3, 28150, 50000)"
2,65.69,"(64.19, 32095, 50000)"
3,69.88,"(70.386, 35193, 50000)"
4,74.24,"(74.286, 37143, 50000)"
5,74.95,"(78.442, 39221, 50000)"
6,78.32,"(81.154, 40577, 50000)"
7,78.98,"(83.102, 41551, 50000)"
8,81.56,"(84.71, 42355, 50000)"
9,82.46,"(85.968, 42984, 50000)"
10,83.58,"(86.948, 43474, 50000)"
11,81.57,"(87.78, 43890, 50000)"
12,82.74,"(88.86, 44430, 50000)"
13,84.79,"(89.752, 44876, 50000)"
14,84.39,"(90.356, 45178, 50000)"
15,85.49,"(91.084, 45542, 50000)"
16,83.98,"(91.344, 45672, 50000)"
17,85.57,"(92.164, 46082, 50000)"
18,84.76,"(92.64, 46320, 50000)"
19,85.63,"(92.974, 46487, 50000)"
20,86.6,"(93.388, 46694, 50000)"
21,87.57,"(93.71, 46855, 50000)"
22,88.89,"(94.212, 47106, 50000)"
23,87.51,"(94.63, 47315, 50000)"
24,87.5,"(94.946, 47473, 50000)"
25,88.38,"(95.048, 47524, 50000)"
26,87.72,"(95.568, 47784, 50000)"
27,87.75,"(95.916, 47958, 50000)"
28,89.18,"(95.934, 47967, 50000)"
29,88.59,"(96.03, 48015, 50000)"
30,87.72,"(96.374, 48187, 50000)"
31,87.83,"(96.336, 48168, 50000)"
32,88.98,"(96.872, 48436, 50000)"
33,87.53,"(96.834, 48417, 50000)"
34,89.47,"(97.268, 48634, 50000)"
35,87.74,"(97.29, 48645, 50000)"
36,87.63,"(97.462, 48731, 50000)"
37,89.72,"(97.698, 48849, 50000)"
38,90.28,"(97.74, 48870, 50000)"
39,89.65,"(98.102, 49051, 50000)"
40,90.1,"(98.186, 49093, 50000)"
41,90.76,"(98.338, 49169, 50000)"
42,89.77,"(98.432, 49216, 50000)"
43,90.44,"(98.53, 49265, 50000)"
44,89.87,"(98.57, 49285, 50000)"
45,90.76,"(98.73, 49365, 50000)"
46,90.37,"(98.772, 49386, 50000)"
47,90.63,"(98.908, 49454, 50000)"
48,91.01,"(99.08, 49540, 50000)"
49,90.42,"(99.03, 49515, 50000)"
50,91.11,"(99.128, 49564, 50000)"
51,91.37,"(99.422, 49711, 50000)"
52,91.23,"(99.494, 49747, 50000)"
53,91.33,"(99.434, 49717, 50000)"
54,91.28,"(99.468, 49734, 50000)"
55,91.22,"(99.522, 49761, 50000)"
56,92.04,"(99.588, 49794, 50000)"
57,91.58,"(99.634, 49817, 50000)"
58,91.74,"(99.688, 49844, 50000)"
59,92.19,"(99.788, 49894, 50000)"
60,92.16,"(99.818, 49909, 50000)"
61,92.01,"(99.838, 49919, 50000)"
62,92.08,"(99.786, 49893, 50000)"
63,92.46,"(99.852, 49926, 50000)"
64,92.11,"(99.85, 49925, 50000)"
65,92.07,"(99.892, 49946, 50000)"
66,92.31,"(99.934, 49967, 50000)"
67,92.3,"(99.956, 49978, 50000)"
68,92.36,"(99.922, 49961, 50000)"
69,92.3,"(99.912, 49956, 50000)"
70,92.37,"(99.932, 49966, 50000)"
71,92.4,"(99.96, 49980, 50000)"
72,92.43,"(99.968, 49984, 50000)"
73,92.44,"(99.956, 49978, 50000)"
74,92.54,"(99.962, 49981, 50000)"
75,92.51,"(99.954, 49977, 50000)"
76,92.49,"(99.976, 49988, 50000)"
77,92.55,"(99.98, 49990, 50000)"
78,92.48,"(99.98, 49990, 50000)"
79,92.7,"(99.976, 49988, 50000)"
80,92.7,"(99.968, 49984, 50000)"
81,92.67,"(99.982, 49991, 50000)"
82,92.7,"(99.998, 49999, 50000)"
83,92.71,"(99.982, 49991, 50000)"
84,92.77,"(99.988, 49994, 50000)"
85,92.73,"(99.98, 49990, 50000)"
86,92.71,"(99.99, 49995, 50000)"
87,92.78,"(99.986, 49993, 50000)"
88,92.8,"(99.978, 49989, 50000)"
89,92.86,"(99.994, 49997, 50000)"
90,92.8,"(99.988, 49994, 50000)"
91,92.85,"(99.99, 49995, 50000)"
92,92.77,"(99.99, 49995, 50000)"
93,92.76,"(99.992, 49996, 50000)"
94,92.81,"(99.988, 49994, 50000)"
95,92.69,"(99.99, 49995, 50000)"
96,92.8,"(99.984, 49992, 50000)"
97,92.72,"(99.992, 49996, 50000)"
98,92.82,"(99.98, 49990, 50000)"
99,92.81,"(99.988, 49994, 50000)"
