Epoch,test accuracy,training accuracy
0,45.28,"(36.476, 18238, 50000)"
1,57.0,"(55.446, 27723, 50000)"
2,67.06,"(64.442, 32221, 50000)"
3,68.23,"(70.098, 35049, 50000)"
4,76.21,"(74.51, 37255, 50000)"
5,77.73,"(78.28, 39140, 50000)"
6,78.8,"(80.578, 40289, 50000)"
7,80.2,"(82.874, 41437, 50000)"
8,80.62,"(84.354, 42177, 50000)"
9,81.86,"(85.806, 42903, 50000)"
10,81.19,"(86.86, 43430, 50000)"
11,83.79,"(87.9, 43950, 50000)"
12,83.9,"(88.65, 44325, 50000)"
13,86.21,"(89.444, 44722, 50000)"
14,84.9,"(90.126, 45063, 50000)"
15,86.98,"(90.634, 45317, 50000)"
16,86.22,"(91.46, 45730, 50000)"
17,85.61,"(91.936, 45968, 50000)"
18,84.21,"(92.44, 46220, 50000)"
19,84.61,"(92.612, 46306, 50000)"
20,85.68,"(93.21, 46605, 50000)"
21,87.63,"(93.754, 46877, 50000)"
22,87.24,"(94.06, 47030, 50000)"
23,88.52,"(94.378, 47189, 50000)"
24,88.36,"(94.924, 47462, 50000)"
25,87.29,"(95.124, 47562, 50000)"
26,87.13,"(95.272, 47636, 50000)"
27,86.78,"(95.69, 47845, 50000)"
28,87.22,"(95.97, 47985, 50000)"
29,88.21,"(96.172, 48086, 50000)"
30,88.75,"(96.324, 48162, 50000)"
31,88.63,"(96.606, 48303, 50000)"
32,89.11,"(96.966, 48483, 50000)"
33,88.81,"(97.208, 48604, 50000)"
34,88.95,"(97.324, 48662, 50000)"
35,89.02,"(97.268, 48634, 50000)"
36,88.52,"(97.672, 48836, 50000)"
37,88.21,"(97.868, 48934, 50000)"
38,89.32,"(97.804, 48902, 50000)"
39,89.15,"(98.184, 49092, 50000)"
40,89.42,"(98.244, 49122, 50000)"
41,89.37,"(98.328, 49164, 50000)"
42,89.67,"(98.618, 49309, 50000)"
43,89.33,"(98.642, 49321, 50000)"
44,90.09,"(98.772, 49386, 50000)"
45,89.78,"(98.828, 49414, 50000)"
46,89.81,"(98.936, 49468, 50000)"
47,90.28,"(99.076, 49538, 50000)"
48,89.9,"(99.17, 49585, 50000)"
49,90.5,"(99.214, 49607, 50000)"
50,90.81,"(99.336, 49668, 50000)"
51,90.5,"(99.364, 49682, 50000)"
52,90.58,"(99.432, 49716, 50000)"
53,91.06,"(99.498, 49749, 50000)"
54,90.77,"(99.582, 49791, 50000)"
55,90.98,"(99.638, 49819, 50000)"
56,90.93,"(99.556, 49778, 50000)"
57,91.41,"(99.644, 49822, 50000)"
58,91.35,"(99.77, 49885, 50000)"
59,91.58,"(99.742, 49871, 50000)"
60,91.37,"(99.768, 49884, 50000)"
61,91.51,"(99.834, 49917, 50000)"
62,91.82,"(99.842, 49921, 50000)"
63,91.64,"(99.872, 49936, 50000)"
64,91.75,"(99.896, 49948, 50000)"
65,91.4,"(99.888, 49944, 50000)"
66,91.68,"(99.888, 49944, 50000)"
67,91.78,"(99.894, 49947, 50000)"
68,91.85,"(99.93, 49965, 50000)"
69,91.75,"(99.918, 49959, 50000)"
70,91.7,"(99.958, 49979, 50000)"
71,91.86,"(99.948, 49974, 50000)"
72,91.78,"(99.96, 49980, 50000)"
73,91.74,"(99.942, 49971, 50000)"
74,91.78,"(99.958, 49979, 50000)"
75,91.81,"(99.968, 49984, 50000)"
76,91.83,"(99.978, 49989, 50000)"
77,91.8,"(99.966, 49983, 50000)"
78,91.81,"(99.964, 49982, 50000)"
79,91.75,"(99.97, 49985, 50000)"
80,91.84,"(99.97, 49985, 50000)"
81,91.87,"(99.978, 49989, 50000)"
82,92.02,"(99.97, 49985, 50000)"
83,91.85,"(99.974, 49987, 50000)"
84,91.81,"(99.97, 49985, 50000)"
85,91.91,"(99.974, 49987, 50000)"
86,91.9,"(99.97, 49985, 50000)"
87,91.87,"(99.986, 49993, 50000)"
88,91.97,"(99.976, 49988, 50000)"
89,91.98,"(99.982, 49991, 50000)"
90,91.95,"(99.972, 49986, 50000)"
91,92.01,"(99.984, 49992, 50000)"
92,91.87,"(99.98, 49990, 50000)"
93,92.0,"(99.984, 49992, 50000)"
94,91.99,"(99.98, 49990, 50000)"
95,92.01,"(99.98, 49990, 50000)"
96,92.01,"(99.988, 49994, 50000)"
97,92.07,"(99.992, 49996, 50000)"
98,91.93,"(99.988, 49994, 50000)"
99,91.89,"(99.984, 49992, 50000)"
