Epoch,test accuracy,training accuracy
0,53.21,"(42.838, 21419, 50000)"
1,66.57,"(61.376, 30688, 50000)"
2,72.0,"(68.802, 34401, 50000)"
3,73.5,"(73.046, 36523, 50000)"
4,76.58,"(75.868, 37934, 50000)"
5,77.69,"(78.206, 39103, 50000)"
6,78.15,"(80.048, 40024, 50000)"
7,80.02,"(81.45, 40725, 50000)"
8,80.69,"(82.842, 41421, 50000)"
9,81.2,"(83.818, 41909, 50000)"
10,82.0,"(84.778, 42389, 50000)"
11,82.43,"(85.438, 42719, 50000)"
12,84.77,"(86.58, 43290, 50000)"
13,83.36,"(87.138, 43569, 50000)"
14,84.15,"(87.902, 43951, 50000)"
15,84.01,"(88.522, 44261, 50000)"
16,83.91,"(89.148, 44574, 50000)"
17,84.63,"(89.682, 44841, 50000)"
18,84.76,"(89.966, 44983, 50000)"
19,83.92,"(90.486, 45243, 50000)"
20,85.66,"(91.084, 45542, 50000)"
21,85.82,"(91.462, 45731, 50000)"
22,86.16,"(91.98, 45990, 50000)"
23,86.34,"(92.212, 46106, 50000)"
24,85.69,"(92.594, 46297, 50000)"
25,86.75,"(92.96, 46480, 50000)"
26,85.89,"(93.396, 46698, 50000)"
27,86.24,"(93.556, 46778, 50000)"
28,85.87,"(94.148, 47074, 50000)"
29,86.85,"(94.176, 47088, 50000)"
30,86.75,"(94.598, 47299, 50000)"
31,87.16,"(94.834, 47417, 50000)"
32,86.96,"(95.044, 47522, 50000)"
33,86.67,"(95.412, 47706, 50000)"
34,87.35,"(95.69, 47845, 50000)"
35,86.96,"(96.064, 48032, 50000)"
36,87.69,"(96.058, 48029, 50000)"
37,87.25,"(95.976, 47988, 50000)"
38,87.39,"(96.332, 48166, 50000)"
39,87.12,"(96.348, 48174, 50000)"
40,87.65,"(96.716, 48358, 50000)"
41,87.4,"(97.068, 48534, 50000)"
42,87.52,"(97.094, 48547, 50000)"
43,87.81,"(97.212, 48606, 50000)"
44,87.81,"(97.686, 48843, 50000)"
45,88.08,"(97.73, 48865, 50000)"
46,87.88,"(97.78, 48890, 50000)"
47,87.53,"(97.774, 48887, 50000)"
48,87.82,"(97.994, 48997, 50000)"
49,88.37,"(98.166, 49083, 50000)"
50,88.34,"(98.2, 49100, 50000)"
51,88.21,"(98.444, 49222, 50000)"
52,87.97,"(98.532, 49266, 50000)"
53,88.51,"(98.64, 49320, 50000)"
54,88.18,"(98.704, 49352, 50000)"
55,88.42,"(98.814, 49407, 50000)"
56,88.56,"(98.882, 49441, 50000)"
57,88.56,"(98.946, 49473, 50000)"
58,88.29,"(98.848, 49424, 50000)"
59,88.82,"(99.112, 49556, 50000)"
60,88.42,"(99.17, 49585, 50000)"
61,88.35,"(99.252, 49626, 50000)"
62,88.74,"(99.306, 49653, 50000)"
63,89.17,"(99.324, 49662, 50000)"
64,88.95,"(99.404, 49702, 50000)"
65,89.06,"(99.438, 49719, 50000)"
66,89.02,"(99.442, 49721, 50000)"
67,89.14,"(99.53, 49765, 50000)"
68,89.08,"(99.522, 49761, 50000)"
69,89.15,"(99.572, 49786, 50000)"
70,89.21,"(99.612, 49806, 50000)"
71,89.12,"(99.648, 49824, 50000)"
72,89.16,"(99.634, 49817, 50000)"
73,89.24,"(99.696, 49848, 50000)"
74,89.3,"(99.648, 49824, 50000)"
75,89.35,"(99.718, 49859, 50000)"
76,89.34,"(99.77, 49885, 50000)"
77,89.43,"(99.754, 49877, 50000)"
78,89.36,"(99.798, 49899, 50000)"
79,89.31,"(99.758, 49879, 50000)"
80,89.3,"(99.78, 49890, 50000)"
81,89.41,"(99.748, 49874, 50000)"
82,89.37,"(99.802, 49901, 50000)"
83,89.38,"(99.818, 49909, 50000)"
84,89.33,"(99.812, 49906, 50000)"
85,89.58,"(99.824, 49912, 50000)"
86,89.46,"(99.844, 49922, 50000)"
87,89.48,"(99.826, 49913, 50000)"
88,89.51,"(99.826, 49913, 50000)"
89,89.43,"(99.826, 49913, 50000)"
90,89.47,"(99.838, 49919, 50000)"
91,89.45,"(99.848, 49924, 50000)"
92,89.53,"(99.85, 49925, 50000)"
93,89.45,"(99.858, 49929, 50000)"
94,89.49,"(99.832, 49916, 50000)"
95,89.44,"(99.868, 49934, 50000)"
96,89.44,"(99.872, 49936, 50000)"
97,89.51,"(99.852, 49926, 50000)"
98,89.45,"(99.85, 49925, 50000)"
99,89.51,"(99.84, 49920, 50000)"
