Epoch,test accuracy,training accuracy
0,24.45,"(20.156, 10078, 50000)"
1,34.52,"(30.692, 15346, 50000)"
2,42.87,"(39.244, 19622, 50000)"
3,48.1,"(45.156, 22578, 50000)"
4,54.78,"(49.726, 24863, 50000)"
5,56.4,"(55.456, 27728, 50000)"
6,60.81,"(59.52, 29760, 50000)"
7,62.34,"(62.078, 31039, 50000)"
8,65.3,"(64.534, 32267, 50000)"
9,65.97,"(66.214, 33107, 50000)"
10,65.43,"(67.99, 33995, 50000)"
11,69.11,"(69.38, 34690, 50000)"
12,66.29,"(70.166, 35083, 50000)"
13,71.89,"(71.5, 35750, 50000)"
14,71.04,"(72.062, 36031, 50000)"
15,71.21,"(72.838, 36419, 50000)"
16,72.37,"(73.53, 36765, 50000)"
17,68.57,"(74.174, 37087, 50000)"
18,73.6,"(74.526, 37263, 50000)"
19,71.04,"(74.95, 37475, 50000)"
20,74.5,"(74.928, 37464, 50000)"
21,75.73,"(75.788, 37894, 50000)"
22,73.55,"(76.242, 38121, 50000)"
23,75.39,"(76.47, 38235, 50000)"
24,71.13,"(76.66, 38330, 50000)"
25,76.29,"(77.222, 38611, 50000)"
26,77.5,"(77.586, 38793, 50000)"
27,76.15,"(77.586, 38793, 50000)"
28,76.97,"(77.966, 38983, 50000)"
29,73.78,"(78.04, 39020, 50000)"
30,77.58,"(78.516, 39258, 50000)"
31,75.74,"(78.136, 39068, 50000)"
32,75.8,"(78.802, 39401, 50000)"
33,76.46,"(79.054, 39527, 50000)"
34,77.29,"(79.322, 39661, 50000)"
35,73.43,"(79.222, 39611, 50000)"
36,77.93,"(79.496, 39748, 50000)"
37,78.78,"(79.918, 39959, 50000)"
38,77.22,"(79.88, 39940, 50000)"
39,77.01,"(79.822, 39911, 50000)"
40,77.15,"(80.318, 40159, 50000)"
41,77.14,"(80.542, 40271, 50000)"
42,76.97,"(80.988, 40494, 50000)"
43,78.79,"(81.11, 40555, 50000)"
44,78.5,"(81.228, 40614, 50000)"
45,77.53,"(81.514, 40757, 50000)"
46,78.81,"(81.452, 40726, 50000)"
47,76.88,"(81.768, 40884, 50000)"
48,79.23,"(81.692, 40846, 50000)"
49,78.77,"(82.51, 41255, 50000)"
50,79.09,"(82.608, 41304, 50000)"
51,77.03,"(82.86, 41430, 50000)"
52,77.41,"(82.796, 41398, 50000)"
53,79.47,"(83.014, 41507, 50000)"
54,79.78,"(83.368, 41684, 50000)"
55,81.03,"(83.592, 41796, 50000)"
56,78.21,"(83.732, 41866, 50000)"
57,80.61,"(83.908, 41954, 50000)"
58,80.28,"(84.02, 42010, 50000)"
59,81.56,"(84.356, 42178, 50000)"
60,80.76,"(84.578, 42289, 50000)"
61,81.47,"(84.702, 42351, 50000)"
62,81.42,"(85.154, 42577, 50000)"
63,80.19,"(85.154, 42577, 50000)"
64,81.8,"(85.51, 42755, 50000)"
65,82.33,"(85.856, 42928, 50000)"
66,81.67,"(86.116, 43058, 50000)"
67,82.58,"(86.316, 43158, 50000)"
68,80.78,"(86.78, 43390, 50000)"
69,81.81,"(86.738, 43369, 50000)"
70,82.98,"(87.11, 43555, 50000)"
71,82.47,"(87.662, 43831, 50000)"
72,83.04,"(87.698, 43849, 50000)"
73,83.53,"(87.866, 43933, 50000)"
74,83.17,"(88.284, 44142, 50000)"
75,82.65,"(88.494, 44247, 50000)"
76,83.67,"(89.104, 44552, 50000)"
77,83.19,"(89.084, 44542, 50000)"
78,83.59,"(89.326, 44663, 50000)"
79,83.97,"(89.582, 44791, 50000)"
80,84.4,"(89.878, 44939, 50000)"
81,84.49,"(90.192, 45096, 50000)"
82,84.31,"(90.326, 45163, 50000)"
83,84.31,"(90.68, 45340, 50000)"
84,84.32,"(90.778, 45389, 50000)"
85,84.29,"(91.212, 45606, 50000)"
86,84.78,"(91.322, 45661, 50000)"
87,84.84,"(91.77, 45885, 50000)"
88,84.71,"(91.818, 45909, 50000)"
89,84.64,"(91.952, 45976, 50000)"
90,84.88,"(92.26, 46130, 50000)"
91,84.72,"(92.506, 46253, 50000)"
92,85.16,"(92.562, 46281, 50000)"
93,85.08,"(92.702, 46351, 50000)"
94,85.16,"(92.666, 46333, 50000)"
95,85.41,"(92.95, 46475, 50000)"
96,85.17,"(93.022, 46511, 50000)"
97,85.08,"(93.064, 46532, 50000)"
98,85.28,"(93.21, 46605, 50000)"
99,85.01,"(93.234, 46617, 50000)"
