Epoch,test accuracy,training accuracy
0,43.38,"(31.748, 15874, 50000)"
1,33.74,"(33.228, 16614, 50000)"
2,34.19,"(30.998, 15499, 50000)"
3,42.75,"(37.542, 18771, 50000)"
4,45.42,"(43.128, 21564, 50000)"
5,48.56,"(44.466, 22233, 50000)"
6,53.71,"(48.014, 24007, 50000)"
7,52.08,"(47.486, 23743, 50000)"
8,54.26,"(49.79, 24895, 50000)"
9,56.32,"(54.044, 27022, 50000)"
10,58.17,"(55.51, 27755, 50000)"
11,61.64,"(57.43, 28715, 50000)"
12,61.18,"(59.618, 29809, 50000)"
13,64.17,"(61.29, 30645, 50000)"
14,63.82,"(63.276, 31638, 50000)"
15,65.15,"(64.214, 32107, 50000)"
16,66.67,"(65.642, 32821, 50000)"
17,66.82,"(66.798, 33399, 50000)"
18,69.74,"(68.408, 34204, 50000)"
19,70.29,"(68.416, 34208, 50000)"
20,71.19,"(69.518, 34759, 50000)"
21,72.1,"(71.438, 35719, 50000)"
22,72.81,"(72.36, 36180, 50000)"
23,72.67,"(73.304, 36652, 50000)"
24,73.78,"(73.736, 36868, 50000)"
25,74.69,"(75.21, 37605, 50000)"
26,75.48,"(75.942, 37971, 50000)"
27,76.06,"(76.848, 38424, 50000)"
28,76.18,"(77.506, 38753, 50000)"
29,75.86,"(78.274, 39137, 50000)"
30,77.05,"(78.826, 39413, 50000)"
31,77.49,"(79.482, 39741, 50000)"
32,77.97,"(79.944, 39972, 50000)"
33,77.68,"(80.592, 40296, 50000)"
34,78.63,"(81.092, 40546, 50000)"
35,79.4,"(81.828, 40914, 50000)"
36,78.89,"(82.27, 41135, 50000)"
37,78.67,"(82.73, 41365, 50000)"
38,79.55,"(83.06, 41530, 50000)"
39,79.44,"(83.364, 41682, 50000)"
40,79.59,"(83.724, 41862, 50000)"
41,81.07,"(84.268, 42134, 50000)"
42,80.48,"(84.814, 42407, 50000)"
43,81.07,"(85.422, 42711, 50000)"
44,80.4,"(85.664, 42832, 50000)"
45,79.96,"(85.788, 42894, 50000)"
46,81.9,"(86.166, 43083, 50000)"
47,81.52,"(86.734, 43367, 50000)"
48,80.66,"(87.18, 43590, 50000)"
49,80.83,"(87.526, 43763, 50000)"
50,81.16,"(87.868, 43934, 50000)"
51,80.96,"(88.328, 44164, 50000)"
52,80.87,"(88.654, 44327, 50000)"
53,81.91,"(89.046, 44523, 50000)"
54,81.34,"(89.45, 44725, 50000)"
55,82.02,"(89.466, 44733, 50000)"
56,81.6,"(90.094, 45047, 50000)"
57,81.99,"(90.694, 45347, 50000)"
58,81.98,"(90.572, 45286, 50000)"
59,82.02,"(91.104, 45552, 50000)"
60,82.2,"(91.448, 45724, 50000)"
61,82.63,"(91.542, 45771, 50000)"
62,82.92,"(91.942, 45971, 50000)"
63,82.54,"(92.568, 46284, 50000)"
64,82.66,"(92.654, 46327, 50000)"
65,82.36,"(93.14, 46570, 50000)"
66,82.22,"(93.376, 46688, 50000)"
67,83.1,"(93.608, 46804, 50000)"
68,82.65,"(93.868, 46934, 50000)"
69,82.65,"(94.314, 47157, 50000)"
70,83.06,"(94.638, 47319, 50000)"
71,82.94,"(94.87, 47435, 50000)"
72,82.89,"(95.298, 47649, 50000)"
73,83.1,"(95.444, 47722, 50000)"
74,83.39,"(95.688, 47844, 50000)"
75,83.19,"(95.846, 47923, 50000)"
76,83.04,"(96.028, 48014, 50000)"
77,83.56,"(96.134, 48067, 50000)"
78,83.18,"(96.682, 48341, 50000)"
79,83.39,"(96.686, 48343, 50000)"
80,83.09,"(96.85, 48425, 50000)"
81,83.45,"(97.14, 48570, 50000)"
82,83.72,"(97.228, 48614, 50000)"
83,83.69,"(97.428, 48714, 50000)"
84,83.86,"(97.45, 48725, 50000)"
85,83.39,"(97.6, 48800, 50000)"
86,83.24,"(97.826, 48913, 50000)"
87,83.69,"(97.82, 48910, 50000)"
88,83.53,"(97.878, 48939, 50000)"
89,83.5,"(98.03, 49015, 50000)"
90,83.41,"(98.224, 49112, 50000)"
91,83.39,"(98.166, 49083, 50000)"
92,83.44,"(98.276, 49138, 50000)"
93,83.53,"(98.316, 49158, 50000)"
94,83.53,"(98.246, 49123, 50000)"
95,83.47,"(98.218, 49109, 50000)"
96,83.81,"(98.31, 49155, 50000)"
97,83.77,"(98.4, 49200, 50000)"
98,83.65,"(98.392, 49196, 50000)"
99,83.71,"(98.384, 49192, 50000)"
