;Epoch;test_accuracy;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_classifier;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_classifier
0;0;49.33;0.125;0.359375;0.4375;0.53125;0.50390625;0.5546875;0.48046875;0.390625;0.201171875;0.142578125;0.0859375;0.0703125;0.064453125;0.0625;0.05859375;0.04296875;0.3;0.125;0.359375;0.4375;0.5078125;0.5;0.546875;0.46875;0.375;0.208984375;0.150390625;0.0859375;0.068359375;0.0625;0.060546875;0.056640625;0.0390625;0.3
1;1;58.06;0.125;0.375;0.4375;0.484375;0.453125;0.51171875;0.46484375;0.36328125;0.1953125;0.134765625;0.078125;0.060546875;0.056640625;0.056640625;0.056640625;0.04296875;0.5;0.125;0.375;0.421875;0.453125;0.43359375;0.5;0.4375;0.32421875;0.181640625;0.1328125;0.080078125;0.060546875;0.0546875;0.0546875;0.0546875;0.04296875;0.4
2;2;61.63;0.125;0.375;0.3984375;0.4921875;0.4375;0.49609375;0.4609375;0.35546875;0.1796875;0.115234375;0.072265625;0.056640625;0.052734375;0.052734375;0.056640625;0.046875;0.5;0.125;0.375;0.3984375;0.4765625;0.4296875;0.484375;0.4453125;0.33203125;0.173828125;0.10546875;0.06640625;0.0546875;0.05078125;0.052734375;0.0546875;0.046875;0.5
3;3;71.08;0.125;0.375;0.3984375;0.484375;0.4140625;0.4609375;0.4375;0.34375;0.173828125;0.11328125;0.076171875;0.05859375;0.05078125;0.052734375;0.0546875;0.046875;0.5;0.140625;0.390625;0.3984375;0.4609375;0.40625;0.44921875;0.41796875;0.3046875;0.158203125;0.099609375;0.06640625;0.05078125;0.046875;0.048828125;0.05078125;0.04296875;0.5
4;4;77.09;0.125;0.375;0.390625;0.4921875;0.41015625;0.44140625;0.42578125;0.33984375;0.169921875;0.10546875;0.072265625;0.056640625;0.05078125;0.052734375;0.0546875;0.048828125;0.6;0.140625;0.40625;0.390625;0.4765625;0.40625;0.43359375;0.40625;0.30078125;0.150390625;0.09375;0.068359375;0.052734375;0.05078125;0.05078125;0.0546875;0.046875;0.6
5;5;76.54;0.140625;0.390625;0.40625;0.5078125;0.41015625;0.4375;0.40234375;0.31640625;0.16015625;0.107421875;0.07421875;0.056640625;0.05078125;0.05078125;0.0546875;0.048828125;0.6;0.140625;0.421875;0.40625;0.484375;0.40234375;0.4296875;0.390625;0.28125;0.142578125;0.099609375;0.0703125;0.052734375;0.046875;0.048828125;0.052734375;0.048828125;0.6
6;6;75.12;0.140625;0.40625;0.4140625;0.5234375;0.421875;0.4375;0.40234375;0.31640625;0.146484375;0.095703125;0.068359375;0.0546875;0.048828125;0.048828125;0.052734375;0.048828125;0.6;0.140625;0.421875;0.40625;0.5;0.41796875;0.43359375;0.3984375;0.28515625;0.1328125;0.095703125;0.068359375;0.05078125;0.046875;0.046875;0.05078125;0.046875;0.6
7;7;79.78;0.140625;0.40625;0.421875;0.5390625;0.43359375;0.4453125;0.3984375;0.30859375;0.142578125;0.09375;0.0703125;0.0546875;0.048828125;0.048828125;0.052734375;0.05078125;0.7;0.140625;0.421875;0.421875;0.5234375;0.4296875;0.43359375;0.38671875;0.28515625;0.12890625;0.0859375;0.068359375;0.052734375;0.048828125;0.048828125;0.052734375;0.05078125;0.7
8;8;81.38;0.140625;0.40625;0.4296875;0.5546875;0.4453125;0.4453125;0.390625;0.296875;0.1328125;0.08984375;0.068359375;0.052734375;0.048828125;0.048828125;0.052734375;0.05078125;0.7;0.140625;0.4375;0.4296875;0.5390625;0.4375;0.4453125;0.39453125;0.28515625;0.12890625;0.087890625;0.068359375;0.05078125;0.046875;0.046875;0.05078125;0.05078125;0.7
9;9;82.56;0.140625;0.421875;0.4375;0.5703125;0.453125;0.45703125;0.390625;0.29296875;0.130859375;0.08984375;0.068359375;0.052734375;0.046875;0.046875;0.05078125;0.05078125;0.7;0.140625;0.4375;0.4375;0.546875;0.453125;0.453125;0.390625;0.27734375;0.12109375;0.08203125;0.06640625;0.05078125;0.046875;0.046875;0.05078125;0.048828125;0.7
10;10;81.66;0.140625;0.421875;0.4453125;0.59375;0.47265625;0.46484375;0.39453125;0.29296875;0.12890625;0.0859375;0.068359375;0.05078125;0.046875;0.048828125;0.05078125;0.05078125;0.7;0.15625;0.453125;0.4453125;0.578125;0.47265625;0.46484375;0.38671875;0.27734375;0.12109375;0.08203125;0.064453125;0.048828125;0.046875;0.046875;0.048828125;0.048828125;0.7
